ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-15T01:13:14.830919+00:00Z,2844827648,2713.0390625,892.3,84.3,9985.83984375
2026-06-15T01:13:17.187478+00:00Z,2847969280,2716.03515625,373.0,84.3,9980.2890625
2026-06-15T01:13:18.250509+00:00Z,2869800960,2736.85546875,1029.3,84.4,9967.3359375
2026-06-15T01:13:19.258083+00:00Z,2914758656,2779.73046875,1123.3,84.4,9943.18359375
2026-06-15T01:13:20.285967+00:00Z,2957717504,2820.69921875,1138.2,84.5,9904.02734375
2026-06-15T01:13:21.324581+00:00Z,3004313600,2865.13671875,1200.1,84.5,9867.02734375
2026-06-15T01:13:22.331288+00:00Z,3045515264,2904.4296875,1225.4,84.6,9826.37109375
2026-06-15T01:13:23.392806+00:00Z,3091165184,2947.96484375,1076.2,84.6,9786.05078125
2026-06-15T01:13:24.394067+00:00Z,3114434560,2970.15625,1303.9,84.7,9775.21484375
2026-06-15T01:13:25.400995+00:00Z,3139641344,2994.1953125,1127.0,84.7,9747.640625
2026-06-15T01:13:26.417189+00:00Z,3181228032,3033.85546875,1174.9,84.8,9704.578125
2026-06-15T01:13:27.465085+00:00Z,3215486976,3066.52734375,1098.5,84.8,9672.5703125
2026-06-15T01:13:28.487319+00:00Z,3239718912,3089.63671875,1171.8,84.8,9663.70703125
2026-06-15T01:13:29.490741+00:00Z,3263062016,3111.8984375,1106.6,84.9,9648.3359375
2026-06-15T01:13:30.497376+00:00Z,3280703488,3128.72265625,1303.8,84.9,9641.16015625
2026-06-15T01:13:31.500145+00:00Z,3302154240,3149.1796875,1073.7,84.9,9621.74609375
2026-06-15T01:13:32.504345+00:00Z,3324227584,3170.23046875,1276.3,84.9,9596.32421875
2026-06-15T01:13:33.506250+00:00Z,3354275840,3198.88671875,1053.8,85.0,9562.0234375
2026-06-15T01:13:34.514320+00:00Z,3383951360,3227.1875,1148.8,85.1,9526.7578125
2026-06-15T01:13:35.558591+00:00Z,3414925312,3256.7265625,1163.5,85.1,9497.19140625
2026-06-15T01:13:36.598675+00:00Z,3457888256,3297.69921875,1125.5,85.2,9452.14453125
2026-06-15T01:13:37.601614+00:00Z,3498643456,3336.56640625,1215.7,85.2,9409.96875
2026-06-15T01:13:38.610460+00:00Z,3539619840,3375.64453125,1243.3,85.3,9367.14453125
2026-06-15T01:13:39.659770+00:00Z,3570704384,3405.2890625,1200.7,85.4,9336.01171875
2026-06-15T01:13:40.663326+00:00Z,3587522560,3421.328125,1297.1,85.4,9295.68359375
2026-06-15T01:13:41.670329+00:00Z,3606945792,3439.8515625,1101.0,85.4,9294.03125
2026-06-15T01:13:42.683148+00:00Z,3630092288,3461.92578125,1275.1,85.5,9268.73828125
