ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-11T06:31:06.441179+00:00Z,31069110272,29629.8125,99.2,56.2,27914.890625
2026-06-11T06:31:07.450938+00:00Z,31071776768,29632.35546875,100.2,56.2,27942.11328125
2026-06-11T06:31:08.460194+00:00Z,31083970560,29643.984375,100.1,56.2,27939.4296875
2026-06-11T06:31:09.466387+00:00Z,31099658240,29658.9453125,99.8,56.2,27950.4921875
2026-06-11T06:31:10.477400+00:00Z,31114682368,29673.2734375,100.5,56.2,27940.69140625
2026-06-11T06:31:11.481513+00:00Z,31127949312,29685.92578125,99.6,56.2,27944.41015625
2026-06-11T06:31:12.487506+00:00Z,31144615936,29701.8203125,99.4,56.2,27951.6875
2026-06-11T06:31:13.489255+00:00Z,31158321152,29714.890625,99.8,56.1,28002.171875
2026-06-11T06:31:14.491331+00:00Z,31168208896,29724.3203125,100.8,56.0,28019.30859375
2026-06-11T06:31:15.493906+00:00Z,31179612160,29735.1953125,99.7,56.1,28008.7265625
2026-06-11T06:31:16.503870+00:00Z,31189643264,29744.76171875,99.8,56.1,27994.94140625
2026-06-11T06:31:17.509470+00:00Z,31199076352,29753.7578125,101.2,56.1,27993.52734375
2026-06-11T06:31:18.522285+00:00Z,31209283584,29763.4921875,98.8,56.1,27974.67578125
2026-06-11T06:31:19.528246+00:00Z,31218438144,29772.22265625,100.4,56.1,27969.14453125
2026-06-11T06:31:20.535042+00:00Z,31227604992,29780.96484375,99.6,56.1,27966.61328125
2026-06-11T06:31:21.541525+00:00Z,31237087232,29790.0078125,100.3,56.1,27955.578125
2026-06-11T06:31:22.549208+00:00Z,31244689408,29797.2578125,99.2,56.2,27953.08203125
2026-06-11T06:31:23.552672+00:00Z,31252332544,29804.546875,100.7,56.2,27953.15234375
2026-06-11T06:31:24.553488+00:00Z,31260430336,29812.26953125,100.5,56.2,27948.25
2026-06-11T06:31:25.561890+00:00Z,31268995072,29820.4375,99.2,56.2,27942.90625
2026-06-11T06:31:26.568045+00:00Z,31276883968,29827.9609375,99.8,56.2,27921.72265625
2026-06-11T06:31:27.571203+00:00Z,31283556352,29834.32421875,100.7,56.2,27930.62109375
2026-06-11T06:31:28.573293+00:00Z,31288725504,29839.25390625,99.8,56.2,27929.9140625
2026-06-11T06:31:29.575315+00:00Z,31296266240,29846.4453125,99.7,56.2,27929.2265625
2026-06-11T06:31:30.580656+00:00Z,31304613888,29854.40625,100.2,56.2,27922.55078125
2026-06-11T06:31:31.586564+00:00Z,31310884864,29860.38671875,100.8,56.2,27917.83984375
2026-06-11T06:31:32.588081+00:00Z,31316131840,29865.390625,99.8,56.1,27966.546875
2026-06-11T06:31:33.589666+00:00Z,31322824704,29871.7734375,99.8,56.1,27975.375
2026-06-11T06:31:34.592804+00:00Z,31326248960,29875.0390625,99.4,56.1,27970.0078125
2026-06-11T06:31:35.598690+00:00Z,31332384768,29880.890625,100.8,56.1,27999.6640625
2026-06-11T06:31:36.600301+00:00Z,31337607168,29885.87109375,99.8,56.1,28003.23046875
2026-06-11T06:31:37.602080+00:00Z,31341207552,29889.3046875,99.7,56.1,28003.12109375
2026-06-11T06:31:38.606271+00:00Z,31346745344,29894.5859375,100.7,56.1,28004.41015625
2026-06-11T06:31:39.609386+00:00Z,31349952512,29897.64453125,99.7,56.0,28022.7421875
2026-06-11T06:31:40.610699+00:00Z,31354445824,29901.9296875,100.2,56.0,28021.32421875
2026-06-11T06:31:41.623981+00:00Z,31359774720,29907.01171875,100.1,56.1,28011.98046875
2026-06-11T06:31:42.641142+00:00Z,31364468736,29911.48828125,99.5,56.1,28010.078125
2026-06-11T06:31:43.647250+00:00Z,31367262208,29914.15234375,100.4,56.0,28019.1328125
2026-06-11T06:31:44.651904+00:00Z,31370227712,29916.98046875,99.4,56.1,28016.578125
2026-06-11T06:31:45.660410+00:00Z,31373824000,29920.41015625,100.7,56.1,28015.83984375
2026-06-11T06:31:46.671539+00:00Z,31377858560,29924.2578125,100.3,56.1,28010.8203125
2026-06-11T06:31:47.677672+00:00Z,31380770816,29927.03515625,99.5,56.1,28005.2421875
2026-06-11T06:31:48.680238+00:00Z,31383781376,29929.90625,100.8,56.1,28012.98828125
2026-06-11T06:31:49.684778+00:00Z,31387992064,29933.921875,99.6,56.1,28007.90234375
2026-06-11T06:31:50.689203+00:00Z,31390392320,29936.2109375,99.6,56.0,28021.0078125
2026-06-11T06:31:51.694267+00:00Z,31392587776,29938.3046875,100.1,56.1,28016.671875
2026-06-11T06:31:52.702051+00:00Z,31396253696,29941.80078125,100.5,56.1,28003.3828125
2026-06-11T06:31:53.706305+00:00Z,31399260160,29944.66796875,99.7,56.1,28003.88671875
2026-06-11T06:31:54.712576+00:00Z,31401971712,29947.25390625,100.4,56.1,28002.44921875
2026-06-11T06:31:55.720077+00:00Z,31403753472,29948.953125,100.2,56.1,28002.30859375
2026-06-11T06:31:56.723559+00:00Z,31406747648,29951.80859375,99.7,56.1,27999.63671875
2026-06-11T06:31:57.727765+00:00Z,31409356800,29954.296875,99.6,56.1,27996.73828125
2026-06-11T06:31:58.731783+00:00Z,31411138560,29955.99609375,100.6,56.1,27997.14453125
2026-06-11T06:31:59.733382+00:00Z,31413882880,29958.61328125,99.8,56.1,27985.1328125
2026-06-11T06:32:00.738179+00:00Z,31415054336,29959.73046875,100.6,56.1,27974.234375
2026-06-11T06:32:01.745412+00:00Z,31415058432,29959.734375,100.3,56.1,27970.171875
2026-06-11T06:32:02.749752+00:00Z,31415058432,29959.734375,99.4,56.1,27970.75
2026-06-11T06:32:03.752121+00:00Z,31415058432,29959.734375,99.9,56.1,27976.6171875
2026-06-11T06:32:04.753236+00:00Z,31415058432,29959.734375,99.9,56.1,27958.1953125
2026-06-11T06:32:05.755062+00:00Z,31415058432,29959.734375,100.8,56.1,27976.46484375
2026-06-11T06:32:06.759978+00:00Z,31415062528,29959.73828125,99.5,56.1,27974.4765625
2026-06-11T06:32:07.763413+00:00Z,31415070720,29959.74609375,99.7,56.1,27955.99609375
2026-06-11T06:32:08.765145+00:00Z,31415070720,29959.74609375,99.8,56.1,27955.66015625
2026-06-11T06:32:09.769345+00:00Z,31415070720,29959.74609375,100.5,56.1,27956.1328125
2026-06-11T06:32:10.782674+00:00Z,31415070720,29959.74609375,99.7,56.1,27973.96484375
2026-06-11T06:32:11.783586+00:00Z,31415070720,29959.74609375,99.9,56.1,27970.6328125
2026-06-11T06:32:12.784533+00:00Z,31415070720,29959.74609375,99.9,56.2,27947.9375
2026-06-11T06:32:13.785574+00:00Z,31415070720,29959.74609375,99.9,56.2,27950.75
2026-06-11T06:32:14.786361+00:00Z,31415070720,29959.74609375,100.9,56.2,27949.27734375
2026-06-11T06:32:15.788937+00:00Z,31415074816,29959.75,99.7,56.2,27951.66796875
2026-06-11T06:32:16.791845+00:00Z,31415074816,29959.75,99.7,56.1,27996.80078125
2026-06-11T06:32:17.800883+00:00Z,31415078912,29959.75390625,99.8,56.1,28003.1484375
2026-06-11T06:32:18.805422+00:00Z,31415078912,29959.75390625,100.6,56.1,28004.9296875
2026-06-11T06:32:19.808913+00:00Z,31415083008,29959.7578125,99.8,56.1,27994.3828125
2026-06-11T06:32:20.814635+00:00Z,31415083008,29959.7578125,100.4,56.1,28002.48828125
2026-06-11T06:32:21.818568+00:00Z,31415083008,29959.7578125,99.4,56.1,27998.671875
2026-06-11T06:32:22.824512+00:00Z,31415083008,29959.7578125,100.6,56.1,28000.8046875
2026-06-11T06:32:23.828453+00:00Z,31415083008,29959.7578125,99.6,56.1,27983.375
2026-06-11T06:32:24.829981+00:00Z,31415083008,29959.7578125,99.6,56.1,27997.234375
