ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-05T13:05:53.310510+00:00Z,31108358144,29667.2421875,840.4,58.4,26510.45703125
2026-06-05T13:05:54.311484+00:00Z,31109423104,29668.2578125,1597.2,58.5,26485.578125
2026-06-05T13:05:55.313343+00:00Z,31110578176,29669.359375,1585.4,58.5,26473.47265625
2026-06-05T13:05:56.313964+00:00Z,31111344128,29670.08984375,1599.9,58.5,26462.109375
2026-06-05T13:05:57.314880+00:00Z,31112380416,29671.078125,1598.6,58.5,26446.00390625
2026-06-05T13:05:58.315579+00:00Z,31115943936,29674.4765625,1593.9,58.5,26445.953125
2026-06-05T13:05:59.316216+00:00Z,31125110784,29683.21875,1597.0,58.5,26440.90234375
2026-06-05T13:06:00.317368+00:00Z,31133667328,29691.37890625,1599.1,58.5,26452.515625
2026-06-05T13:06:01.318019+00:00Z,31138680832,29696.16015625,1591.0,58.5,26442.6640625
2026-06-05T13:06:02.318623+00:00Z,31145762816,29702.9140625,1598.0,58.5,26441.24609375
2026-06-05T13:06:03.319776+00:00Z,31150977024,29707.88671875,1599.8,58.5,26441.046875
2026-06-05T13:06:04.326837+00:00Z,31156035584,29712.7109375,1598.3,58.3,26569.25390625
2026-06-05T13:06:05.331865+00:00Z,31163772928,29720.08984375,1599.6,58.3,26570.55078125
2026-06-05T13:06:06.332668+00:00Z,31171272704,29727.2421875,1591.8,58.3,26576.11328125
2026-06-05T13:06:07.333333+00:00Z,31174479872,29730.30078125,1600.9,58.3,26582.99609375
2026-06-05T13:06:08.339008+00:00Z,31179182080,29734.78515625,1599.8,58.3,26573.8203125
2026-06-05T13:06:09.339779+00:00Z,31188172800,29743.359375,1598.8,58.3,26588.53125
2026-06-05T13:06:10.341992+00:00Z,31191818240,29746.8359375,1597.3,58.3,26591.453125
2026-06-05T13:06:11.343083+00:00Z,31201136640,29755.72265625,1598.4,58.3,26588.94140625
2026-06-05T13:06:12.343776+00:00Z,31205576704,29759.95703125,1598.8,58.3,26593.5
2026-06-05T13:06:13.345394+00:00Z,31209824256,29764.0078125,1573.6,58.3,26578.98046875
2026-06-05T13:06:14.348626+00:00Z,31212924928,29766.96484375,1575.8,58.3,26594.94921875
2026-06-05T13:06:15.350330+00:00Z,31214559232,29768.5234375,1564.2,58.3,26592.66015625
2026-06-05T13:06:16.351173+00:00Z,31219417088,29773.15625,1578.9,58.3,26560.125
2026-06-05T13:06:17.351761+00:00Z,31224635392,29778.1328125,1594.9,58.3,26579.79296875
2026-06-05T13:06:18.353146+00:00Z,31227310080,29780.68359375,1589.8,58.3,26573.82421875
2026-06-05T13:06:19.354676+00:00Z,31233048576,29786.15625,1597.7,58.3,26569.98828125
2026-06-05T13:06:20.357686+00:00Z,31237926912,29790.80859375,1600.1,58.3,26566.23828125
2026-06-05T13:06:21.358561+00:00Z,31242170368,29794.85546875,1590.8,58.4,26527.9921875
2026-06-05T13:06:22.360100+00:00Z,31246385152,29798.875,1599.4,58.4,26550.91015625
2026-06-05T13:06:23.360832+00:00Z,31250522112,29802.8203125,1598.9,58.4,26533.66796875
2026-06-05T13:06:24.366888+00:00Z,31252848640,29805.0390625,1598.3,58.4,26548.5078125
2026-06-05T13:06:25.368319+00:00Z,31255674880,29807.734375,1599.7,58.4,26523.47265625
2026-06-05T13:06:26.368919+00:00Z,31261528064,29813.31640625,1599.9,58.3,26568.8984375
2026-06-05T13:06:27.369678+00:00Z,31266045952,29817.625,1597.9,58.3,26583.0234375
2026-06-05T13:06:28.370425+00:00Z,31271215104,29822.5546875,1599.6,58.3,26574.00390625
2026-06-05T13:06:29.372036+00:00Z,31275110400,29826.26953125,1600.7,58.3,26566.5
2026-06-05T13:06:30.372644+00:00Z,31278481408,29829.484375,1598.8,58.4,26547.66796875
2026-06-05T13:06:31.373564+00:00Z,31282376704,29833.19921875,1598.7,58.3,26563.44921875
2026-06-05T13:06:32.374165+00:00Z,31286726656,29837.34765625,1601.0,58.3,26557.69140625
