ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-05T10:46:19.467921+00:00Z,31094849536,29654.359375,818.4,66.5,21359.7890625
2026-06-05T10:46:20.473314+00:00Z,31096152064,29655.6015625,1557.5,66.5,21376.296875
2026-06-05T10:46:21.474408+00:00Z,31099879424,29659.15625,1554.3,66.5,21353.91015625
2026-06-05T10:46:22.475279+00:00Z,31103389696,29662.50390625,1560.9,66.5,21355.68359375
2026-06-05T10:46:23.476390+00:00Z,31110836224,29669.60546875,1573.2,66.5,21331.765625
2026-06-05T10:46:24.476961+00:00Z,31121092608,29679.38671875,1581.2,66.7,21252.45703125
2026-06-05T10:46:25.477849+00:00Z,31131181056,29689.0078125,1590.5,66.7,21199.16796875
2026-06-05T10:46:26.478389+00:00Z,31139246080,29696.69921875,1595.1,66.8,21189.4921875
2026-06-05T10:46:27.479098+00:00Z,31148183552,29705.22265625,1591.9,66.5,21346.765625
2026-06-05T10:46:28.482622+00:00Z,31157522432,29714.12890625,1590.4,66.5,21324.67578125
2026-06-05T10:46:29.483315+00:00Z,31163301888,29719.640625,1567.9,66.5,21331.57421875
2026-06-05T10:46:30.484380+00:00Z,31170326528,29726.33984375,1552.5,66.6,21308.3203125
2026-06-05T10:46:31.485165+00:00Z,31177515008,29733.1953125,1582.7,66.6,21286.23046875
2026-06-05T10:46:32.486774+00:00Z,31183015936,29738.44140625,1565.4,66.7,21216.90234375
2026-06-05T10:46:33.487609+00:00Z,31187070976,29742.30859375,1520.9,66.4,21440.3359375
2026-06-05T10:46:34.488223+00:00Z,31193812992,29748.73828125,1560.4,66.3,21472.859375
2026-06-05T10:46:35.490093+00:00Z,31197773824,29752.515625,1580.8,66.3,21467.23828125
2026-06-05T10:46:36.493463+00:00Z,31201472512,29756.04296875,1582.5,66.3,21468.96484375
2026-06-05T10:46:37.495599+00:00Z,31206404096,29760.74609375,1549.8,66.3,21464.89453125
2026-06-05T10:46:38.496471+00:00Z,31208513536,29762.7578125,1588.5,66.3,21455.8828125
2026-06-05T10:46:39.500121+00:00Z,31213215744,29767.2421875,1553.6,66.4,21451.4296875
2026-06-05T10:46:40.504817+00:00Z,31219605504,29773.3359375,1578.5,66.4,21446.796875
2026-06-05T10:46:41.505437+00:00Z,31225217024,29778.6875,1579.9,66.4,21443.2734375
2026-06-05T10:46:42.511726+00:00Z,31228633088,29781.9453125,1566.3,66.4,21439.87890625
2026-06-05T10:46:43.517192+00:00Z,31229743104,29783.00390625,1584.2,66.4,21445.57421875
2026-06-05T10:46:44.519076+00:00Z,31234347008,29787.39453125,1539.2,66.4,21400.36328125
2026-06-05T10:46:45.521451+00:00Z,31237369856,29790.27734375,1581.0,66.5,21331.01953125
2026-06-05T10:46:46.522771+00:00Z,31240736768,29793.48828125,1565.2,66.5,21327.0390625
2026-06-05T10:46:47.523317+00:00Z,31242358784,29795.03515625,1594.1,66.5,21385.3203125
2026-06-05T10:46:48.523980+00:00Z,31246479360,29798.96484375,1594.5,66.4,21388.09765625
2026-06-05T10:46:49.526027+00:00Z,31251963904,29804.1953125,1555.3,66.5,21378.3828125
2026-06-05T10:46:50.526740+00:00Z,31255265280,29807.34375,1598.5,66.5,21378.46875
2026-06-05T10:46:51.529206+00:00Z,31258554368,29810.48046875,1579.6,66.5,21375.86328125
2026-06-05T10:46:52.531904+00:00Z,31266189312,29817.76171875,1597.7,66.4,21411.7265625
2026-06-05T10:46:53.534449+00:00Z,31268114432,29819.59765625,1586.5,66.4,21411.19921875
2026-06-05T10:46:54.535703+00:00Z,31270146048,29821.53515625,1579.9,66.4,21414.3984375
2026-06-05T10:46:55.537069+00:00Z,31272194048,29823.48828125,1583.2,66.4,21414.4921875
2026-06-05T10:46:56.537542+00:00Z,31274549248,29825.734375,1574.1,66.4,21396.81640625
2026-06-05T10:46:57.538667+00:00Z,31275409408,29826.5546875,1560.1,66.4,21411.8125
2026-06-05T10:46:58.539642+00:00Z,31277899776,29828.9296875,1589.6,66.4,21410.46875
2026-06-05T10:46:59.540745+00:00Z,31281692672,29832.546875,1584.3,66.5,21372.87890625
2026-06-05T10:47:00.545609+00:00Z,31286345728,29836.984375,1590.3,66.5,21369.609375
2026-06-05T10:47:01.546385+00:00Z,31287418880,29838.0078125,1589.8,66.7,21245.4375
2026-06-05T10:47:02.552136+00:00Z,31290494976,29840.94140625,1596.6,66.7,21226.4453125
2026-06-05T10:47:03.558508+00:00Z,31294353408,29844.62109375,1585.2,66.6,21300.796875
2026-06-05T10:47:04.560747+00:00Z,31295377408,29845.59765625,1592.3,66.6,21290.25390625
2026-06-05T10:47:05.564783+00:00Z,31297482752,29847.60546875,1589.5,66.6,21300.7890625
2026-06-05T10:47:06.568713+00:00Z,31299584000,29849.609375,1581.8,66.6,21296.078125
2026-06-05T10:47:07.569968+00:00Z,31304552448,29854.34765625,1599.1,66.6,21297.734375
2026-06-05T10:47:08.570846+00:00Z,31306682368,29856.37890625,1600.2,66.6,21310.8125
2026-06-05T10:47:09.572378+00:00Z,31307857920,29857.5,1577.8,66.7,21258.0234375
2026-06-05T10:47:10.573485+00:00Z,31308431360,29858.046875,1590.2,66.7,21239.5859375
2026-06-05T10:47:11.576359+00:00Z,31309570048,29859.1328125,1593.6,66.7,21222.98046875
2026-06-05T10:47:12.577282+00:00Z,31311515648,29860.98828125,1584.3,66.7,21238.4140625
2026-06-05T10:47:13.582146+00:00Z,31313022976,29862.42578125,1597.7,66.7,21232.0703125
2026-06-05T10:47:14.584273+00:00Z,31313784832,29863.15234375,1564.5,66.8,21195.265625
2026-06-05T10:47:15.586866+00:00Z,31315083264,29864.390625,1596.8,66.9,21125.18359375
2026-06-05T10:47:16.587690+00:00Z,31317884928,29867.0625,1598.8,66.8,21135.75
2026-06-05T10:47:17.588366+00:00Z,31320444928,29869.50390625,1599.8,66.8,21138.984375
2026-06-05T10:47:18.589331+00:00Z,31323549696,29872.46484375,1595.5,66.8,21151.6484375
2026-06-05T10:47:19.590554+00:00Z,31324024832,29872.91796875,1599.9,66.8,21145.52734375
2026-06-05T10:47:20.591453+00:00Z,31326507008,29875.28515625,1599.6,66.8,21149.91796875
2026-06-05T10:47:21.592382+00:00Z,31329198080,29877.8515625,1598.8,66.8,21190.671875
2026-06-05T10:47:22.598895+00:00Z,31331188736,29879.75,1597.5,66.7,21198.3671875
2026-06-05T10:47:23.602423+00:00Z,31331504128,29880.05078125,1598.1,66.8,21195.87890625
2026-06-05T10:47:24.603710+00:00Z,31333015552,29881.4921875,1597.1,66.8,21189.671875
2026-06-05T10:47:25.607588+00:00Z,31334297600,29882.71484375,1592.7,66.8,21181.1640625
2026-06-05T10:47:26.608590+00:00Z,31335325696,29883.6953125,1558.0,66.7,21204.23046875
2026-06-05T10:47:27.610028+00:00Z,31336583168,29884.89453125,1583.3,66.7,21206.109375
2026-06-05T10:47:28.610704+00:00Z,31341527040,29889.609375,1588.9,66.8,21188.59765625
2026-06-05T10:47:29.611503+00:00Z,31342297088,29890.34375,1589.8,66.8,21178.55078125
2026-06-05T10:47:30.612323+00:00Z,31342563328,29890.59765625,1578.6,66.8,21188.80078125
2026-06-05T10:47:31.613630+00:00Z,31345000448,29892.921875,1597.5,66.8,21190.2109375
2026-06-05T10:47:32.614936+00:00Z,31345946624,29893.82421875,1589.4,66.8,21192.88671875
2026-06-05T10:47:33.615620+00:00Z,31346302976,29894.1640625,1573.8,66.8,21146.78125
2026-06-05T10:47:34.616544+00:00Z,31348625408,29896.37890625,1590.2,66.8,21157.58203125
2026-06-05T10:47:35.618061+00:00Z,31350493184,29898.16015625,1591.9,66.8,21159.0546875
2026-06-05T10:47:36.618745+00:00Z,31352205312,29899.79296875,1586.8,66.8,21162.515625
2026-06-05T10:47:37.620834+00:00Z,31353946112,29901.453125,1597.7,66.7,21243.1484375
2026-06-05T10:47:38.621789+00:00Z,31355248640,29902.6953125,1597.5,66.7,21255.390625
2026-06-05T10:47:39.622923+00:00Z,31357128704,29904.48828125,1597.3,66.7,21258.30078125
2026-06-05T10:47:40.624320+00:00Z,31359459328,29906.7109375,1591.7,66.7,21254.16015625
2026-06-05T10:47:41.631853+00:00Z,31360860160,29908.046875,1540.3,66.9,21103.5859375
2026-06-05T10:47:42.632975+00:00Z,31361966080,29909.1015625,1589.2,67.1,20963.65625
2026-06-05T10:47:43.634163+00:00Z,31363690496,29910.74609375,1595.3,67.2,20900.59765625
2026-06-05T10:47:44.634989+00:00Z,31365611520,29912.578125,1597.6,67.2,20892.921875
2026-06-05T10:47:45.635924+00:00Z,31369175040,29915.9765625,1594.6,67.2,20903.6640625
2026-06-05T10:47:46.636665+00:00Z,31370203136,29916.95703125,1596.2,67.1,20997.00390625
2026-06-05T10:47:47.640299+00:00Z,31371509760,29918.203125,1598.6,67.1,20969.01171875
2026-06-05T10:47:48.641262+00:00Z,31374307328,29920.87109375,1595.7,67.0,21009.99609375
2026-06-05T10:47:49.641932+00:00Z,31374696448,29921.2421875,1596.9,67.0,21049.57421875
2026-06-05T10:47:50.642790+00:00Z,31374950400,29921.484375,1574.6,67.3,20864.40234375
