ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-05T19:53:44.064321+00:00Z,31105400832,29664.421875,805.3,58.7,26305.79296875
2026-06-05T19:53:45.070655+00:00Z,31107104768,29666.046875,1579.0,58.7,26330.21484375
2026-06-05T19:53:46.071573+00:00Z,31108874240,29667.734375,1577.7,58.7,26340.84765625
2026-06-05T19:53:47.072667+00:00Z,31115878400,29674.4140625,1592.3,58.7,26313.890625
2026-06-05T19:53:48.074300+00:00Z,31126212608,29684.26953125,1597.4,58.7,26309.18359375
2026-06-05T19:53:49.075024+00:00Z,31135252480,29692.890625,1553.9,58.7,26326.015625
2026-06-05T19:53:50.077427+00:00Z,31143079936,29700.35546875,1567.2,58.7,26304.1171875
2026-06-05T19:53:51.078220+00:00Z,31150813184,29707.73046875,1580.8,58.7,26309.92578125
2026-06-05T19:53:52.080262+00:00Z,31160774656,29717.23046875,1569.7,58.7,26339.00390625
2026-06-05T19:53:53.081399+00:00Z,31166246912,29722.44921875,1567.4,58.7,26326.86328125
2026-06-05T19:53:54.087188+00:00Z,31175118848,29730.91015625,1556.2,58.7,26342.28125
2026-06-05T19:53:55.093276+00:00Z,31183048704,29738.47265625,1562.1,58.7,26342.05859375
2026-06-05T19:53:56.095194+00:00Z,31190700032,29745.76953125,1525.1,58.7,26340.62890625
2026-06-05T19:53:57.100190+00:00Z,31198375936,29753.08984375,1541.5,58.7,26325.6015625
2026-06-05T19:53:58.101024+00:00Z,31206473728,29760.8125,1585.5,58.7,26339.01171875
2026-06-05T19:53:59.102241+00:00Z,31211253760,29765.37109375,1584.9,58.7,26337.5859375
2026-06-05T19:54:00.103713+00:00Z,31218528256,29772.30859375,1577.8,58.7,26346.8671875
2026-06-05T19:54:01.104874+00:00Z,31224598528,29778.09765625,1574.2,58.7,26346.2265625
2026-06-05T19:54:02.106634+00:00Z,31230951424,29784.15625,1570.1,58.7,26333.10546875
2026-06-05T19:54:03.112531+00:00Z,31237517312,29790.41796875,1578.4,58.7,26355.76171875
2026-06-05T19:54:04.116037+00:00Z,31246675968,29799.15234375,1561.8,58.7,26345.515625
2026-06-05T19:54:05.116878+00:00Z,31252418560,29804.62890625,1578.7,58.7,26345.72265625
2026-06-05T19:54:06.118377+00:00Z,31257481216,29809.45703125,1581.6,58.7,26348.3125
2026-06-05T19:54:07.119309+00:00Z,31262330880,29814.08203125,1544.7,58.7,26325.19921875
2026-06-05T19:54:08.121899+00:00Z,31269851136,29821.25390625,1584.8,58.7,26325.7734375
2026-06-05T19:54:09.122892+00:00Z,31276830720,29827.91015625,1576.4,58.7,26316.6015625
2026-06-05T19:54:10.125418+00:00Z,31280738304,29831.63671875,1585.0,58.7,26331.578125
2026-06-05T19:54:11.126273+00:00Z,31286370304,29837.0078125,1586.4,58.7,26304.25
2026-06-05T19:54:12.128706+00:00Z,31293063168,29843.390625,1597.2,58.7,26321.0625
2026-06-05T19:54:13.129926+00:00Z,31297630208,29847.74609375,1566.1,58.7,26313.11328125
2026-06-05T19:54:14.131439+00:00Z,31301816320,29851.73828125,1565.7,58.7,26305.7734375
2026-06-05T19:54:15.132290+00:00Z,31306936320,29856.62109375,1564.7,58.8,26280.66796875
2026-06-05T19:54:16.133063+00:00Z,31309832192,29859.3828125,1589.7,58.7,26299.8515625
2026-06-05T19:54:17.133945+00:00Z,31313682432,29863.0546875,1590.5,58.8,26294.703125
2026-06-05T19:54:18.135365+00:00Z,31317532672,29866.7265625,1594.8,58.8,26290.06640625
2026-06-05T19:54:19.137104+00:00Z,31323504640,29872.421875,1579.2,58.8,26281.453125
2026-06-05T19:54:20.138455+00:00Z,31328862208,29877.53125,1596.9,58.8,26274.41796875
2026-06-05T19:54:21.139787+00:00Z,31332544512,29881.04296875,1588.8,58.8,26275.58203125
2026-06-05T19:54:22.140850+00:00Z,31337385984,29885.66015625,1598.7,58.8,26272.03515625
2026-06-05T19:54:23.142671+00:00Z,31339933696,29888.08984375,1596.9,58.8,26254.7109375
2026-06-05T19:54:24.143358+00:00Z,31343599616,29891.5859375,1592.9,58.8,26268.5703125
2026-06-05T19:54:25.144970+00:00Z,31347650560,29895.44921875,1596.3,58.8,26259.08203125
2026-06-05T19:54:26.145747+00:00Z,31349669888,29897.375,1570.6,58.8,26258.34765625
2026-06-05T19:54:27.152438+00:00Z,31351873536,29899.4765625,1599.1,58.8,26278.2421875
2026-06-05T19:54:28.156630+00:00Z,31355957248,29903.37109375,1569.8,58.8,26261.38671875
2026-06-05T19:54:29.157305+00:00Z,31360225280,29907.44140625,1566.9,58.8,26279.796875
2026-06-05T19:54:30.158187+00:00Z,31360651264,29907.84765625,1584.6,58.8,26276.23828125
2026-06-05T19:54:31.159612+00:00Z,31361859584,29909.0,1578.7,58.8,26277.5859375
2026-06-05T19:54:32.160322+00:00Z,31365238784,29912.22265625,1598.9,58.8,26259.72265625
2026-06-05T19:54:33.161047+00:00Z,31370379264,29917.125,1598.8,58.8,26271.46875
2026-06-05T19:54:34.163364+00:00Z,31374749696,29921.29296875,1599.2,58.8,26264.6171875
2026-06-05T19:54:35.169311+00:00Z,31376748544,29923.19921875,1600.7,58.8,26264.41796875
2026-06-05T19:54:36.175292+00:00Z,31379017728,29925.36328125,1585.5,58.8,26263.58203125
2026-06-05T19:54:37.182732+00:00Z,31382675456,29928.8515625,1591.1,58.8,26260.98828125
2026-06-05T19:54:38.183657+00:00Z,31386357760,29932.36328125,1592.3,58.8,26248.5546875
2026-06-05T19:54:39.185235+00:00Z,31390310400,29936.1328125,1597.6,58.8,26237.96484375
2026-06-05T19:54:40.186125+00:00Z,31391883264,29937.6328125,1585.8,58.8,26251.8203125
2026-06-05T19:54:41.186982+00:00Z,31393398784,29939.078125,1593.4,58.8,26252.69140625
2026-06-05T19:54:42.191887+00:00Z,31395323904,29940.9140625,1565.3,58.8,26246.26953125
2026-06-05T19:54:43.193596+00:00Z,31396274176,29941.8203125,1577.4,58.8,26242.5859375
2026-06-05T19:54:44.195976+00:00Z,31399284736,29944.69140625,1535.3,58.8,26237.6171875
2026-06-05T19:54:45.196878+00:00Z,31400632320,29945.9765625,1586.7,58.9,26221.1640625
2026-06-05T19:54:46.198057+00:00Z,31402172416,29947.4453125,1588.1,58.8,26246.41015625
2026-06-05T19:54:47.198736+00:00Z,31402586112,29947.83984375,1588.0,58.8,26233.53515625
2026-06-05T19:54:48.199586+00:00Z,31403618304,29948.82421875,1573.7,58.8,26238.44921875
2026-06-05T19:54:49.200261+00:00Z,31405457408,29950.578125,1571.9,58.9,26231.2890625
2026-06-05T19:54:50.201817+00:00Z,31409930240,29954.84375,1585.5,58.9,26209.69140625
2026-06-05T19:54:51.202889+00:00Z,31411757056,29956.5859375,1599.4,58.9,26223.50390625
2026-06-05T19:54:52.203574+00:00Z,31413338112,29958.09375,1596.8,58.9,26218.02734375
2026-06-05T19:54:53.204442+00:00Z,31416557568,29961.1640625,1599.6,58.9,26211.19921875
2026-06-05T19:54:54.205297+00:00Z,31417573376,29962.1328125,1599.7,58.9,26205.953125
2026-06-05T19:54:55.206386+00:00Z,31419883520,29964.3359375,1597.3,58.9,26204.77734375
2026-06-05T19:54:56.207135+00:00Z,31421652992,29966.0234375,1599.7,58.9,26207.66015625
2026-06-05T19:54:57.210765+00:00Z,31423950848,29968.21484375,1600.4,58.9,26203.46875
2026-06-05T19:54:58.212815+00:00Z,31425122304,29969.33203125,1598.7,58.9,26216.3984375
2026-06-05T19:54:59.214850+00:00Z,31425716224,29969.8984375,1598.6,58.9,26206.5546875
2026-06-05T19:55:00.215663+00:00Z,31428280320,29972.34375,1598.5,58.9,26206.18359375
2026-06-05T19:55:01.217221+00:00Z,31431155712,29975.0859375,1598.8,58.9,26200.890625
2026-06-05T19:55:02.218678+00:00Z,31431434240,29975.3515625,1591.6,58.9,26204.27734375
2026-06-05T19:55:03.219596+00:00Z,31436599296,29980.27734375,1599.4,58.9,26204.125
2026-06-05T19:55:04.221863+00:00Z,31437967360,29981.58203125,1597.6,58.9,26200.78515625
2026-06-05T19:55:05.223541+00:00Z,31438639104,29982.22265625,1598.2,58.9,26193.1953125
2026-06-05T19:55:06.225134+00:00Z,31439998976,29983.51953125,1599.9,58.9,26198.71875
2026-06-05T19:55:07.226532+00:00Z,31438094336,29981.703125,1597.3,58.9,26201.90234375
2026-06-05T19:55:08.231831+00:00Z,31440232448,29983.7421875,1582.0,58.9,26184.4375
2026-06-05T19:55:09.233089+00:00Z,31439106048,29982.66796875,1595.6,58.9,26197.60546875
2026-06-05T19:55:10.234005+00:00Z,31442845696,29986.234375,1577.6,58.9,26191.2109375
