ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-11T07:08:36.005667+00:00Z,31079534592,29639.75390625,99.9,56.0,28019.68359375
2026-06-11T07:08:37.011900+00:00Z,31081705472,29641.82421875,100.4,56.0,28020.0234375
2026-06-11T07:08:38.024031+00:00Z,31088967680,29648.75,100.6,56.0,28031.4375
2026-06-11T07:08:39.037592+00:00Z,31107571712,29666.4921875,100.3,56.0,28038.765625
2026-06-11T07:08:40.043442+00:00Z,31123075072,29681.27734375,99.9,56.0,28048.02734375
2026-06-11T07:08:41.045909+00:00Z,31136530432,29694.109375,99.8,56.0,28026.46484375
2026-06-11T07:08:42.051261+00:00Z,31149518848,29706.49609375,99.5,56.1,28013.38671875
2026-06-11T07:08:43.055475+00:00Z,31162105856,29718.5,100.6,56.1,28013.85546875
2026-06-11T07:08:44.060395+00:00Z,31176077312,29731.82421875,99.5,56.1,27970.625
2026-06-11T07:08:45.066589+00:00Z,31187689472,29742.8984375,100.4,56.1,27961.87890625
2026-06-11T07:08:46.069240+00:00Z,31199408128,29754.07421875,99.2,56.2,27937.10546875
2026-06-11T07:08:47.077440+00:00Z,31209402368,29763.60546875,100.7,56.2,27929.92578125
2026-06-11T07:08:48.085988+00:00Z,31223078912,29776.6484375,100.1,56.2,27921.4765625
2026-06-11T07:08:49.087365+00:00Z,31233466368,29786.5546875,98.9,56.1,27974.0
2026-06-11T07:08:50.101985+00:00Z,31243481088,29796.10546875,100.5,56.1,27959.8046875
2026-06-11T07:08:51.105571+00:00Z,31251156992,29803.42578125,100.6,56.1,27955.16015625
2026-06-11T07:08:52.108540+00:00Z,31260565504,29812.3984375,99.3,56.2,27938.65625
2026-06-11T07:08:53.119809+00:00Z,31268786176,29820.23828125,100.2,56.1,27966.16015625
2026-06-11T07:08:54.126049+00:00Z,31277625344,29828.66796875,100.0,56.2,27951.375
2026-06-11T07:08:55.134026+00:00Z,31286005760,29836.66015625,99.7,56.2,27952.46484375
