ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-10T12:22:43.384447+00:00Z,31078739968,29638.99609375,99.2,61.5,24517.125
2026-06-10T12:22:44.448791+00:00Z,31081152512,29641.296875,101.5,61.5,24522.41015625
2026-06-10T12:22:45.463427+00:00Z,31090327552,29650.046875,98.5,61.5,24513.0859375
2026-06-10T12:22:46.470445+00:00Z,31107870720,29666.77734375,100.4,61.5,24512.28515625
2026-06-10T12:22:47.479767+00:00Z,31126478848,29684.5234375,99.8,61.6,24483.8671875
2026-06-10T12:22:48.486700+00:00Z,31140868096,29698.24609375,99.3,61.6,24470.1953125
2026-06-10T12:22:49.491660+00:00Z,31155052544,29711.7734375,100.6,61.6,24455.6328125
2026-06-10T12:22:50.500149+00:00Z,31168577536,29724.671875,100.3,61.7,24434.375
2026-06-10T12:22:51.506308+00:00Z,31181574144,29737.06640625,100.3,61.7,24434.94921875
2026-06-10T12:22:52.510358+00:00Z,31193497600,29748.4375,99.7,61.7,24426.66796875
2026-06-10T12:22:53.523982+00:00Z,31203307520,29757.79296875,100.6,61.7,24428.3671875
2026-06-10T12:22:54.531218+00:00Z,31216320512,29770.203125,99.3,61.7,24414.83203125
2026-06-10T12:22:55.540936+00:00Z,31227068416,29780.453125,99.8,61.8,24371.57421875
2026-06-10T12:22:56.550239+00:00Z,31237677056,29790.5703125,100.2,61.8,24376.33984375
2026-06-10T12:22:57.554651+00:00Z,31247781888,29800.20703125,100.4,61.7,24427.65625
2026-06-10T12:22:58.559123+00:00Z,31257075712,29809.0703125,99.8,61.7,24423.5859375
2026-06-10T12:22:59.561891+00:00Z,31265886208,29817.47265625,99.7,61.7,24433.4609375
2026-06-10T12:23:00.564160+00:00Z,31273623552,29824.8515625,100.8,61.7,24406.60546875
2026-06-10T12:23:01.565494+00:00Z,31281729536,29832.58203125,100.6,61.7,24399.0078125
2026-06-10T12:23:02.572124+00:00Z,31288160256,29838.71484375,99.3,61.7,24406.3125
2026-06-10T12:23:03.583177+00:00Z,31294943232,29845.18359375,100.1,61.8,24341.234375
2026-06-10T12:23:04.588553+00:00Z,31300268032,29850.26171875,99.6,61.8,24331.60546875
2026-06-10T12:23:05.591096+00:00Z,31307644928,29857.296875,100.7,61.8,24330.93359375
2026-06-10T12:23:06.593867+00:00Z,31313543168,29862.921875,98.7,61.9,24317.421875
2026-06-10T12:23:07.600641+00:00Z,31318982656,29868.109375,101.1,61.9,24313.875
2026-06-10T12:23:08.606853+00:00Z,31325044736,29873.890625,99.8,61.9,24309.16015625
2026-06-10T12:23:09.621856+00:00Z,31330619392,29879.20703125,100.2,61.9,24314.59765625
2026-06-10T12:23:10.630154+00:00Z,31335047168,29883.4296875,99.3,61.8,24325.15234375
2026-06-10T12:23:11.631175+00:00Z,31341248512,29889.34375,100.9,61.9,24317.09375
2026-06-10T12:23:12.633759+00:00Z,31345831936,29893.71484375,99.7,61.8,24330.8046875
2026-06-10T12:23:13.639608+00:00Z,31350779904,29898.43359375,99.8,61.8,24324.5859375
2026-06-10T12:23:14.652146+00:00Z,31355736064,29903.16015625,99.4,61.9,24308.66796875
2026-06-10T12:23:15.653546+00:00Z,31359860736,29907.09375,100.9,61.9,24301.375
2026-06-10T12:23:16.655826+00:00Z,31364165632,29911.19921875,100.8,61.9,24294.38671875
2026-06-10T12:23:17.660256+00:00Z,31367729152,29914.59765625,98.9,61.9,24261.203125
2026-06-10T12:23:18.668479+00:00Z,31371825152,29918.50390625,100.8,61.9,24285.26171875
2026-06-10T12:23:19.674590+00:00Z,31376707584,29923.16015625,100.1,61.9,24279.41015625
2026-06-10T12:23:20.680157+00:00Z,31379845120,29926.15234375,98.8,61.9,24310.1875
2026-06-10T12:23:21.686018+00:00Z,31383904256,29930.0234375,100.4,61.9,24309.859375
2026-06-10T12:23:22.687455+00:00Z,31387090944,29933.0625,100.8,61.9,24319.35546875
2026-06-10T12:23:23.691436+00:00Z,31389966336,29935.8046875,99.0,61.8,24328.94140625
2026-06-10T12:23:24.704816+00:00Z,31392747520,29938.45703125,100.5,61.8,24327.875
2026-06-10T12:23:25.714448+00:00Z,31395975168,29941.53515625,99.9,61.8,24323.0859375
2026-06-10T12:23:26.724564+00:00Z,31398584320,29944.0234375,99.9,61.8,24321.7734375
2026-06-10T12:23:27.727392+00:00Z,31402708992,29947.95703125,99.8,61.8,24366.8203125
2026-06-10T12:23:28.729198+00:00Z,31404883968,29950.03125,100.4,61.8,24359.5
2026-06-10T12:23:29.740272+00:00Z,31406874624,29951.9296875,100.4,61.8,24354.23828125
2026-06-10T12:23:30.741944+00:00Z,31409037312,29953.9921875,99.8,61.8,24355.33984375
