ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-05T22:37:52.785582+00:00Z,31109038080,29667.890625,712.0,58.9,26207.91015625
2026-06-05T22:37:53.786369+00:00Z,31110533120,29669.31640625,1527.8,58.9,26215.75390625
2026-06-05T22:37:54.787385+00:00Z,31112359936,29671.05859375,1567.4,58.9,26191.6875
2026-06-05T22:37:55.793420+00:00Z,31114428416,29673.03125,1499.9,58.9,26183.21484375
2026-06-05T22:37:56.801136+00:00Z,31124279296,29682.42578125,1495.7,58.9,26192.60546875
2026-06-05T22:37:57.810436+00:00Z,31130181632,29688.0546875,1502.7,58.9,26199.4453125
2026-06-05T22:37:58.822232+00:00Z,31135674368,29693.29296875,1547.3,58.9,26212.66796875
2026-06-05T22:37:59.829005+00:00Z,31142219776,29699.53515625,1502.9,58.9,26224.046875
2026-06-05T22:38:00.836656+00:00Z,31150833664,29707.75,1547.1,58.8,26239.46484375
2026-06-05T22:38:01.837492+00:00Z,31160311808,29716.7890625,1559.8,58.9,26231.97265625
2026-06-05T22:38:02.838294+00:00Z,31166877696,29723.05078125,1484.8,58.8,26246.45703125
2026-06-05T22:38:03.839307+00:00Z,31174070272,29729.91015625,1572.4,58.8,26277.6640625
2026-06-05T22:38:04.844453+00:00Z,31181082624,29736.59765625,1552.9,58.7,26310.0703125
2026-06-05T22:38:05.845232+00:00Z,31186272256,29741.546875,1512.9,58.7,26312.7109375
2026-06-05T22:38:06.847253+00:00Z,31192440832,29747.4296875,1536.8,58.7,26316.921875
2026-06-05T22:38:07.849281+00:00Z,31199645696,29754.30078125,1512.9,58.7,26343.51953125
2026-06-05T22:38:08.850354+00:00Z,31209119744,29763.3359375,1563.6,58.7,26336.8984375
2026-06-05T22:38:09.851275+00:00Z,31215550464,29769.46875,1566.4,58.7,26346.69921875
2026-06-05T22:38:10.852556+00:00Z,31227940864,29781.28515625,1581.0,58.7,26339.89453125
2026-06-05T22:38:11.853743+00:00Z,31231782912,29784.94921875,1596.2,58.7,26323.8203125
2026-06-05T22:38:12.855227+00:00Z,31238340608,29791.203125,1539.5,58.7,26339.04296875
2026-06-05T22:38:13.856668+00:00Z,31243714560,29796.328125,1518.2,58.7,26339.55859375
2026-06-05T22:38:14.857919+00:00Z,31249072128,29801.4375,1589.8,58.7,26345.7265625
2026-06-05T22:38:15.858888+00:00Z,31255760896,29807.81640625,1579.5,58.7,26357.73828125
2026-06-05T22:38:16.861503+00:00Z,31261356032,29813.15234375,1570.1,58.7,26352.0234375
2026-06-05T22:38:17.862357+00:00Z,31268794368,29820.24609375,1537.6,58.7,26346.72265625
2026-06-05T22:38:18.865838+00:00Z,31273709568,29824.93359375,1555.5,58.7,26338.3359375
2026-06-05T22:38:19.868507+00:00Z,31278419968,29829.42578125,1587.7,58.7,26338.37890625
2026-06-05T22:38:20.874413+00:00Z,31279906816,29830.84375,1575.0,58.7,26319.171875
2026-06-05T22:38:21.876656+00:00Z,31287529472,29838.11328125,1586.0,58.7,26336.09375
2026-06-05T22:38:22.877513+00:00Z,31289851904,29840.328125,1535.9,58.7,26327.03515625
2026-06-05T22:38:23.879232+00:00Z,31295971328,29846.1640625,1543.3,58.7,26320.21875
2026-06-05T22:38:24.882589+00:00Z,31298748416,29848.8125,1531.5,58.7,26315.0546875
2026-06-05T22:38:25.885124+00:00Z,31304232960,29854.04296875,1559.5,58.7,26300.40625
2026-06-05T22:38:26.886419+00:00Z,31308738560,29858.33984375,1585.0,58.7,26313.41796875
2026-06-05T22:38:27.888760+00:00Z,31312506880,29861.93359375,1596.1,58.7,26304.99609375
2026-06-05T22:38:28.889732+00:00Z,31318192128,29867.35546875,1588.6,58.7,26299.5234375
2026-06-05T22:38:29.894223+00:00Z,31321874432,29870.8671875,1591.7,58.8,26294.23046875
2026-06-05T22:38:30.895153+00:00Z,31327051776,29875.8046875,1599.3,58.8,26272.9140625
2026-06-05T22:38:31.897504+00:00Z,31331504128,29880.05078125,1562.6,58.8,26288.40625
2026-06-05T22:38:32.900305+00:00Z,31335366656,29883.734375,1594.5,58.8,26276.28125
2026-06-05T22:38:33.901096+00:00Z,31338295296,29886.52734375,1598.7,58.8,26274.6953125
2026-06-05T22:38:34.902055+00:00Z,31342813184,29890.8359375,1582.5,58.8,26267.5546875
2026-06-05T22:38:35.902850+00:00Z,31345704960,29893.59375,1591.7,58.8,26263.9140625
2026-06-05T22:38:36.906349+00:00Z,31348473856,29896.234375,1584.4,58.8,26257.24609375
2026-06-05T22:38:37.908611+00:00Z,31352856576,29900.4140625,1584.3,58.9,26231.95703125
2026-06-05T22:38:38.909501+00:00Z,31353925632,29901.43359375,1566.4,58.9,26222.5
