ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-04T23:00:05.949635+00:00Z,2271703040,2166.46484375,772.3,47.3,33612.48828125
2026-06-04T23:00:06.950959+00:00Z,2276077568,2170.63671875,920.7,47.6,33398.57421875
2026-06-04T23:00:07.952123+00:00Z,2287292416,2181.33203125,949.3,47.3,33567.7421875
2026-06-04T23:00:08.973465+00:00Z,2321551360,2214.00390625,895.1,47.4,33543.234375
2026-06-04T23:00:09.974331+00:00Z,2353893376,2244.84765625,841.1,47.4,33537.09375
2026-06-04T23:00:10.981032+00:00Z,2383200256,2272.796875,930.5,47.6,33417.45703125
2026-06-04T23:00:12.038492+00:00Z,2414268416,2302.42578125,986.9,47.6,33399.81640625
2026-06-04T23:00:13.044549+00:00Z,2431967232,2319.3046875,1159.0,47.6,33407.53125
2026-06-04T23:00:14.065819+00:00Z,2449850368,2336.359375,1080.5,47.7,33371.5078125
2026-06-04T23:00:15.116173+00:00Z,2481463296,2366.5078125,932.2,47.7,33355.890625
2026-06-04T23:00:16.117072+00:00Z,2507169792,2391.0234375,994.1,47.7,33370.37890625
2026-06-04T23:00:17.123249+00:00Z,2536509440,2419.00390625,933.9,47.7,33345.30859375
2026-06-04T23:00:18.149286+00:00Z,2564812800,2445.99609375,1036.8,47.7,33344.31640625
2026-06-04T23:00:19.899965+00:00Z,2590449664,2470.4453125,484.9,47.7,33333.875
2026-06-04T23:00:20.931821+00:00Z,2625376256,2503.75390625,1020.4,47.8,33307.7578125
2026-06-04T23:00:21.932774+00:00Z,2655739904,2532.7109375,852.2,47.9,33219.32421875
2026-06-04T23:00:22.938849+00:00Z,2685165568,2560.7734375,975.7,48.1,33070.97265625
2026-06-04T23:00:23.945522+00:00Z,2705711104,2580.3671875,1148.5,48.2,33035.3984375
2026-06-04T23:00:24.952144+00:00Z,2728722432,2602.3125,1049.0,48.3,32961.8515625
2026-06-04T23:00:26.004088+00:00Z,2761961472,2634.01171875,970.6,48.3,32942.546875
2026-06-04T23:00:27.015130+00:00Z,2783178752,2654.24609375,923.8,48.3,32984.78125
2026-06-04T23:00:28.104809+00:00Z,2816155648,2685.6953125,1046.8,48.4,32874.2109375
2026-06-04T23:00:29.167143+00:00Z,2842710016,2711.01953125,898.5,48.3,32933.5078125
2026-06-04T23:00:30.180727+00:00Z,2870210560,2737.24609375,1099.3,48.5,32860.19921875
2026-06-04T23:00:31.212395+00:00Z,2903953408,2769.42578125,882.1,48.5,32809.42578125
2026-06-04T23:00:32.277279+00:00Z,2935271424,2799.29296875,875.1,48.4,32888.69140625
2026-06-04T23:00:33.283091+00:00Z,2962972672,2825.7109375,997.2,48.8,32617.03515625
2026-06-04T23:00:34.294042+00:00Z,2983329792,2845.125,1193.8,48.8,32628.52734375
2026-06-04T23:00:35.305430+00:00Z,3005800448,2866.5546875,1041.1,48.7,32703.18359375
2026-06-04T23:00:36.306621+00:00Z,3028844544,2888.53125,977.9,48.6,32737.1484375
2026-06-04T23:00:37.312509+00:00Z,3053076480,2911.640625,1010.5,48.7,32716.875
2026-06-04T23:00:38.374518+00:00Z,3082706944,2939.8984375,967.9,48.7,32680.83203125
2026-06-04T23:00:39.390472+00:00Z,3110961152,2966.84375,968.5,48.8,32667.08984375
2026-06-04T23:00:40.396439+00:00Z,3140931584,2995.42578125,929.4,48.8,32659.31640625
2026-06-04T23:00:41.419603+00:00Z,3176427520,3029.27734375,915.5,48.8,32643.85546875
2026-06-04T23:00:42.421170+00:00Z,3194580992,3046.58984375,1211.3,48.8,32610.65625
2026-06-04T23:00:43.426107+00:00Z,3220467712,3071.27734375,999.0,48.9,32590.58984375
2026-06-04T23:00:44.429255+00:00Z,3249176576,3098.65625,982.6,48.9,32558.6640625
2026-06-04T23:00:45.431228+00:00Z,3277459456,3125.62890625,975.2,48.9,32563.56640625
2026-06-04T23:00:46.441238+00:00Z,3301711872,3148.7578125,1085.8,49.0,32517.8046875
2026-06-04T23:00:47.519222+00:00Z,3331530752,3177.1953125,912.4,49.1,32478.16796875
2026-06-04T23:00:48.528177+00:00Z,3365883904,3209.95703125,986.0,49.1,32451.31640625
