ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-04T03:15:03.452476+00:00Z,1125052416,1072.93359375,1429.1,20.9,50403.5234375
2026-06-04T03:15:04.453360+00:00Z,1126760448,1074.5625,1349.7,21.0,50382.84765625
2026-06-04T03:15:05.454166+00:00Z,1129480192,1077.15625,1484.7,20.9,50425.0625
2026-06-04T03:15:06.458507+00:00Z,1149026304,1095.796875,1513.3,20.9,50403.734375
2026-06-04T03:15:07.459859+00:00Z,1170161664,1115.953125,1544.2,20.9,50432.3828125
2026-06-04T03:15:08.461282+00:00Z,1185427456,1130.51171875,1531.3,20.9,50412.4765625
2026-06-04T03:15:09.463068+00:00Z,1185492992,1130.57421875,1597.1,20.9,50456.7265625
2026-06-04T03:15:10.464359+00:00Z,1185697792,1130.76953125,1599.5,20.8,50468.484375
2026-06-04T03:15:11.465170+00:00Z,1185710080,1130.78125,1599.5,20.8,50482.671875
2026-06-04T03:15:12.466532+00:00Z,1185710080,1130.78125,1598.7,20.8,50471.08984375
2026-06-04T03:15:13.468392+00:00Z,1185779712,1130.84765625,1599.0,20.8,50503.03125
2026-06-04T03:15:14.470359+00:00Z,1185779712,1130.84765625,1600.1,20.8,50512.71875
2026-06-04T03:15:15.471397+00:00Z,1185779712,1130.84765625,1599.1,20.7,50521.171875
2026-06-04T03:15:16.473358+00:00Z,1185779712,1130.84765625,1600.1,20.7,50528.4609375
2026-06-04T03:15:17.475366+00:00Z,1185779712,1130.84765625,1598.8,20.8,50520.37890625
2026-06-04T03:15:18.477383+00:00Z,1185779712,1130.84765625,1598.8,20.7,50550.6171875
2026-06-04T03:15:19.479389+00:00Z,1185792000,1130.859375,1599.6,20.7,50559.33203125
2026-06-04T03:15:20.481635+00:00Z,1185792000,1130.859375,1598.4,20.7,50563.89453125
2026-06-04T03:15:21.483413+00:00Z,1185792000,1130.859375,1599.1,20.7,50576.421875
2026-06-04T03:15:22.485371+00:00Z,1185792000,1130.859375,1599.1,20.7,50581.83984375
2026-06-04T03:15:23.487566+00:00Z,1185792000,1130.859375,1599.3,20.7,50584.34765625
2026-06-04T03:15:24.489688+00:00Z,1185792000,1130.859375,1598.6,20.7,50583.9921875
2026-06-04T03:15:25.491386+00:00Z,1185792000,1130.859375,1600.3,20.7,50581.8671875
2026-06-04T03:15:26.493422+00:00Z,1185792000,1130.859375,1598.9,20.6,50586.94921875
2026-06-04T03:15:27.495361+00:00Z,1185792000,1130.859375,1599.9,20.7,50581.34375
2026-06-04T03:15:28.497362+00:00Z,1185792000,1130.859375,1597.8,20.7,50575.6171875
2026-06-04T03:15:29.498366+00:00Z,1185792000,1130.859375,1600.4,20.7,50581.54296875
