ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-04T02:34:21.869431+00:00Z,1088757760,1038.3203125,1496.7,20.8,50496.09765625
2026-06-04T02:34:22.871359+00:00Z,1088811008,1038.37109375,1599.9,20.8,50489.5625
2026-06-04T02:34:23.873374+00:00Z,1088839680,1038.3984375,1598.9,20.8,50508.3203125
2026-06-04T02:34:24.875421+00:00Z,1088860160,1038.41796875,1599.4,20.7,50520.8984375
2026-06-04T02:34:25.877392+00:00Z,1088884736,1038.44140625,1598.9,20.7,50539.42578125
2026-06-04T02:34:26.879380+00:00Z,1088901120,1038.45703125,1599.9,20.7,50545.5234375
2026-06-04T02:34:27.881377+00:00Z,1088901120,1038.45703125,1599.0,20.7,50575.09375
2026-06-04T02:34:28.883414+00:00Z,1088905216,1038.4609375,1599.5,20.6,50595.984375
2026-06-04T02:34:29.885690+00:00Z,1088905216,1038.4609375,1599.7,20.6,50602.20703125
2026-06-04T02:34:30.887446+00:00Z,1088905216,1038.4609375,1599.0,20.6,50611.78515625
2026-06-04T02:34:31.889367+00:00Z,1088905216,1038.4609375,1600.1,20.6,50618.7734375
2026-06-04T02:34:32.891418+00:00Z,1088905216,1038.4609375,1599.5,20.6,50621.703125
2026-06-04T02:34:33.893388+00:00Z,1088905216,1038.4609375,1598.9,20.6,50637.85546875
2026-06-04T02:34:34.895427+00:00Z,1088905216,1038.4609375,1600.0,20.6,50644.01953125
2026-06-04T02:34:35.897457+00:00Z,1088905216,1038.4609375,1598.5,20.5,50659.95703125
2026-06-04T02:34:36.899358+00:00Z,1088905216,1038.4609375,1596.3,20.7,50539.359375
2026-06-04T02:34:37.900356+00:00Z,1088905216,1038.4609375,1597.4,20.7,50539.75
2026-06-04T02:34:38.902528+00:00Z,1088905216,1038.4609375,1599.1,20.7,50538.2734375
2026-06-04T02:34:39.903871+00:00Z,1088905216,1038.4609375,1599.2,20.7,50547.03125
2026-06-04T02:34:40.904896+00:00Z,1088905216,1038.4609375,1598.5,20.7,50552.05078125
2026-06-04T02:34:41.905974+00:00Z,1088905216,1038.4609375,1600.1,20.7,50562.41796875
2026-06-04T02:34:42.907318+00:00Z,1088905216,1038.4609375,1597.9,20.7,50573.15625
2026-06-04T02:34:43.908212+00:00Z,1088905216,1038.4609375,1599.5,20.7,50581.25390625
2026-06-04T02:34:44.909309+00:00Z,1088905216,1038.4609375,1600.5,20.7,50566.36328125
2026-06-04T02:34:45.912033+00:00Z,1088905216,1038.4609375,1599.5,20.6,50592.35546875
2026-06-04T02:34:46.912866+00:00Z,1088905216,1038.4609375,1597.7,20.6,50595.04296875
2026-06-04T02:34:47.913822+00:00Z,1088905216,1038.4609375,1599.3,20.6,50600.07421875
2026-06-04T02:34:48.914722+00:00Z,1088905216,1038.4609375,1599.8,20.6,50605.11328125
2026-06-04T02:34:49.915555+00:00Z,1088905216,1038.4609375,1599.4,20.6,50608.76171875
2026-06-04T02:34:50.917003+00:00Z,1088905216,1038.4609375,1599.2,20.6,50602.0078125
2026-06-04T02:34:51.918330+00:00Z,1088905216,1038.4609375,1600.3,20.6,50625.7890625
