ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-04T02:19:27.646016+00:00Z,1087868928,1037.47265625,1494.4,20.7,50541.5625
2026-06-04T02:19:28.648393+00:00Z,1087913984,1037.515625,1599.2,20.7,50529.296875
2026-06-04T02:19:29.650368+00:00Z,1087930368,1037.53125,1598.2,20.7,50525.453125
2026-06-04T02:19:30.652203+00:00Z,1087950848,1037.55078125,1598.0,20.7,50526.0
2026-06-04T02:19:31.653474+00:00Z,1087963136,1037.5625,1598.7,20.7,50537.60546875
2026-06-04T02:19:32.655691+00:00Z,1087983616,1037.58203125,1598.6,20.7,50540.22265625
2026-06-04T02:19:33.657483+00:00Z,1087983616,1037.58203125,1600.3,20.7,50573.1875
2026-06-04T02:19:34.661606+00:00Z,1087983616,1037.58203125,1599.4,20.6,50604.0625
2026-06-04T02:19:35.662567+00:00Z,1087983616,1037.58203125,1598.4,20.6,50595.77734375
2026-06-04T02:19:36.664398+00:00Z,1087983616,1037.58203125,1599.9,20.8,50463.234375
2026-06-04T02:19:37.666388+00:00Z,1087983616,1037.58203125,1599.9,20.8,50502.8203125
2026-06-04T02:19:38.668405+00:00Z,1087983616,1037.58203125,1598.7,20.7,50520.87890625
2026-06-04T02:19:39.670558+00:00Z,1087983616,1037.58203125,1598.8,20.7,50527.3359375
2026-06-04T02:19:40.674818+00:00Z,1087983616,1037.58203125,1599.2,20.7,50557.984375
2026-06-04T02:19:41.675855+00:00Z,1087983616,1037.58203125,1599.3,20.7,50550.93359375
2026-06-04T02:19:42.677414+00:00Z,1087987712,1037.5859375,1599.5,20.6,50631.72265625
2026-06-04T02:19:43.680638+00:00Z,1087987712,1037.5859375,1598.6,20.6,50643.89453125
2026-06-04T02:19:44.682406+00:00Z,1087987712,1037.5859375,1599.2,20.5,50653.984375
2026-06-04T02:19:45.684362+00:00Z,1087987712,1037.5859375,1600.1,20.5,50672.8515625
2026-06-04T02:19:46.688792+00:00Z,1087987712,1037.5859375,1598.7,20.5,50672.71484375
2026-06-04T02:19:47.690235+00:00Z,1087987712,1037.5859375,1598.6,20.5,50683.96875
2026-06-04T02:19:48.692397+00:00Z,1087987712,1037.5859375,1599.5,20.5,50690.65625
2026-06-04T02:19:49.694387+00:00Z,1087987712,1037.5859375,1598.8,20.5,50688.82421875
2026-06-04T02:19:50.696395+00:00Z,1087987712,1037.5859375,1599.8,20.5,50672.11328125
2026-06-04T02:19:51.698804+00:00Z,1087987712,1037.5859375,1600.2,20.5,50699.20703125
2026-06-04T02:19:52.700355+00:00Z,1087987712,1037.5859375,1598.7,20.5,50699.0078125
2026-06-04T02:19:53.702421+00:00Z,1087987712,1037.5859375,1598.4,20.5,50692.734375
2026-06-04T02:19:54.704366+00:00Z,1087987712,1037.5859375,1597.2,20.5,50684.62109375
2026-06-04T02:19:55.706580+00:00Z,1087987712,1037.5859375,1600.2,20.5,50680.37109375
2026-06-04T02:19:56.708368+00:00Z,1087987712,1037.5859375,1599.4,20.5,50680.359375
