ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-04T03:09:38.168098+00:00Z,1095860224,1045.09375,1438.1,21.0,50360.31640625
2026-06-04T03:09:39.169011+00:00Z,1096085504,1045.30859375,1592.6,21.0,50355.65234375
2026-06-04T03:09:40.169719+00:00Z,1096093696,1045.31640625,1599.9,21.0,50352.4765625
2026-06-04T03:09:41.170457+00:00Z,1096093696,1045.31640625,1598.7,21.0,50342.37109375
2026-06-04T03:09:42.171634+00:00Z,1096093696,1045.31640625,1599.1,21.0,50372.6640625
2026-06-04T03:09:43.172575+00:00Z,1096093696,1045.31640625,1599.4,21.0,50385.09375
2026-06-04T03:09:44.173413+00:00Z,1096093696,1045.31640625,1599.6,20.9,50399.28125
2026-06-04T03:09:45.174285+00:00Z,1096093696,1045.31640625,1597.7,20.9,50421.203125
2026-06-04T03:09:46.175093+00:00Z,1096093696,1045.31640625,1600.8,20.9,50445.140625
2026-06-04T03:09:47.175896+00:00Z,1096093696,1045.31640625,1597.7,20.9,50454.8125
2026-06-04T03:09:48.176791+00:00Z,1096093696,1045.31640625,1599.4,20.8,50475.53125
2026-06-04T03:09:49.177694+00:00Z,1096093696,1045.31640625,1598.8,20.8,50507.078125
2026-06-04T03:09:50.178350+00:00Z,1096093696,1045.31640625,1599.9,20.8,50507.73046875
2026-06-04T03:09:51.179254+00:00Z,1096093696,1045.31640625,1599.7,20.7,50552.25
2026-06-04T03:09:52.179878+00:00Z,1096093696,1045.31640625,1598.0,20.7,50560.80078125
2026-06-04T03:09:53.180603+00:00Z,1096093696,1045.31640625,1599.6,20.7,50570.4375
2026-06-04T03:09:54.181497+00:00Z,1096093696,1045.31640625,1599.7,20.7,50576.99609375
2026-06-04T03:09:55.182302+00:00Z,1096093696,1045.31640625,1598.7,20.6,50605.4296875
2026-06-04T03:09:56.183218+00:00Z,1096093696,1045.31640625,1599.6,20.6,50613.8203125
2026-06-04T03:09:57.184264+00:00Z,1096093696,1045.31640625,1599.0,20.6,50622.01953125
2026-06-04T03:09:58.186007+00:00Z,1096093696,1045.31640625,1599.5,20.6,50624.78125
2026-06-04T03:09:59.186788+00:00Z,1096093696,1045.31640625,1597.8,20.6,50633.42578125
2026-06-04T03:10:00.187592+00:00Z,1096093696,1045.31640625,1598.8,20.6,50618.75
2026-06-04T03:10:01.188273+00:00Z,1096093696,1045.31640625,1600.8,20.6,50644.609375
2026-06-04T03:10:02.189014+00:00Z,1096093696,1045.31640625,1596.9,20.5,50651.5234375
2026-06-04T03:10:03.189679+00:00Z,1096093696,1045.31640625,1594.9,20.5,50652.93359375
2026-06-04T03:10:04.190799+00:00Z,1096093696,1045.31640625,1601.8,20.5,50653.8046875
2026-06-04T03:10:05.192748+00:00Z,1096093696,1045.31640625,1598.9,20.5,50691.015625
2026-06-04T03:10:06.194422+00:00Z,1096093696,1045.31640625,1598.3,20.4,50721.109375
2026-06-04T03:10:07.196482+00:00Z,1096093696,1045.31640625,1597.8,20.4,50716.78125
2026-06-04T03:10:08.198407+00:00Z,1096093696,1045.31640625,1599.9,20.5,50698.1953125
2026-06-04T03:10:09.200395+00:00Z,1096093696,1045.31640625,1599.9,20.4,50727.96484375
2026-06-04T03:10:10.202468+00:00Z,1096093696,1045.31640625,1599.7,20.4,50734.640625
2026-06-04T03:10:11.204415+00:00Z,1096093696,1045.31640625,1599.2,20.4,50738.28125
2026-06-04T03:10:12.206533+00:00Z,1096093696,1045.31640625,1599.4,20.4,50732.28125
2026-06-04T03:10:13.208379+00:00Z,1096093696,1045.31640625,1599.2,20.4,50729.99609375
2026-06-04T03:10:14.210624+00:00Z,1096093696,1045.31640625,1598.5,20.4,50729.12890625
2026-06-04T03:10:15.212441+00:00Z,1096097792,1045.3203125,1600.1,20.4,50729.3359375
2026-06-04T03:10:16.214467+00:00Z,1096097792,1045.3203125,1598.6,20.4,50728.42578125
2026-06-04T03:10:17.216615+00:00Z,1096097792,1045.3203125,1599.6,20.5,50709.671875
2026-06-04T03:10:18.218418+00:00Z,1096097792,1045.3203125,1600.0,20.5,50711.9453125
2026-06-04T03:10:19.220444+00:00Z,1096097792,1045.3203125,1600.0,20.4,50732.0859375
2026-06-04T03:10:20.222393+00:00Z,1096097792,1045.3203125,1598.7,20.4,50733.70703125
2026-06-04T03:10:21.224410+00:00Z,1096097792,1045.3203125,1597.8,20.4,50731.16015625
2026-06-04T03:10:22.226416+00:00Z,1096097792,1045.3203125,1599.7,20.4,50729.9453125
2026-06-04T03:10:23.231675+00:00Z,1096097792,1045.3203125,1599.6,20.4,50724.40625
2026-06-04T03:10:24.233196+00:00Z,1096097792,1045.3203125,1599.5,20.4,50725.140625
2026-06-04T03:10:25.235361+00:00Z,1096097792,1045.3203125,1599.9,20.4,50725.53125
2026-06-04T03:10:26.238594+00:00Z,1096097792,1045.3203125,1597.9,20.4,50715.30078125
2026-06-04T03:10:27.239633+00:00Z,1096097792,1045.3203125,1599.1,20.4,50723.40234375
2026-06-04T03:10:28.242385+00:00Z,1096097792,1045.3203125,1599.8,20.4,50724.390625
2026-06-04T03:10:29.244390+00:00Z,1096097792,1045.3203125,1599.7,20.4,50727.70703125
2026-06-04T03:10:30.246374+00:00Z,1096097792,1045.3203125,1598.9,20.4,50740.734375
2026-06-04T03:10:31.249532+00:00Z,1096097792,1045.3203125,1599.0,20.4,50734.1328125
2026-06-04T03:10:32.250534+00:00Z,1096097792,1045.3203125,1600.2,20.4,50730.390625
2026-06-04T03:10:33.252376+00:00Z,1096097792,1045.3203125,1602.6,20.4,50725.15625
2026-06-04T03:10:34.256653+00:00Z,1096097792,1045.3203125,1595.7,20.4,50716.046875
2026-06-04T03:10:35.258344+00:00Z,1096097792,1045.3203125,1600.5,20.5,50699.43359375
2026-06-04T03:10:36.259233+00:00Z,1096097792,1045.3203125,1598.3,20.4,50721.28515625
2026-06-04T03:10:37.264033+00:00Z,1096097792,1045.3203125,1600.6,20.4,50722.23046875
2026-06-04T03:10:38.265309+00:00Z,1096097792,1045.3203125,1599.0,20.7,50569.7109375
2026-06-04T03:10:39.269659+00:00Z,1096097792,1045.3203125,1598.1,20.6,50615.625
2026-06-04T03:10:40.270790+00:00Z,1096097792,1045.3203125,1600.0,20.6,50618.015625
2026-06-04T03:10:41.272358+00:00Z,1096097792,1045.3203125,1599.7,20.6,50612.90234375
2026-06-04T03:10:42.273541+00:00Z,1096097792,1045.3203125,1598.1,20.6,50605.9296875
2026-06-04T03:10:43.275395+00:00Z,1096097792,1045.3203125,1599.8,20.6,50602.7890625
2026-06-04T03:10:44.277396+00:00Z,1096097792,1045.3203125,1598.8,20.6,50617.73828125
2026-06-04T03:10:45.279732+00:00Z,1096097792,1045.3203125,1598.3,20.6,50602.29296875
2026-06-04T03:10:46.281388+00:00Z,1096097792,1045.3203125,1599.4,20.6,50610.86328125
2026-06-04T03:10:47.283393+00:00Z,1096097792,1045.3203125,1598.8,20.7,50577.70703125
2026-06-04T03:10:48.285394+00:00Z,1096097792,1045.3203125,1599.8,20.7,50576.2734375
2026-06-04T03:10:49.287387+00:00Z,1096097792,1045.3203125,1599.8,20.7,50577.06640625
2026-06-04T03:10:50.289357+00:00Z,1096097792,1045.3203125,1599.1,20.7,50580.3515625
2026-06-04T03:10:51.291687+00:00Z,1096097792,1045.3203125,1598.1,20.7,50583.1015625
2026-06-04T03:10:52.293390+00:00Z,1096097792,1045.3203125,1600.5,20.6,50590.453125
2026-06-04T03:10:53.294419+00:00Z,1096097792,1045.3203125,1599.0,20.6,50601.9296875
2026-06-04T03:10:54.296396+00:00Z,1096097792,1045.3203125,1598.9,20.6,50601.140625
2026-06-04T03:10:55.298369+00:00Z,1096097792,1045.3203125,1600.1,20.6,50606.4375
2026-06-04T03:10:56.300410+00:00Z,1096097792,1045.3203125,1599.5,20.6,50598.2265625
2026-06-04T03:10:57.302418+00:00Z,1096097792,1045.3203125,1598.8,20.6,50600.453125
2026-06-04T03:10:58.304396+00:00Z,1096097792,1045.3203125,1600.9,20.6,50624.421875
2026-06-04T03:10:59.306629+00:00Z,1096097792,1045.3203125,1598.4,20.6,50624.3359375
2026-06-04T03:11:00.308388+00:00Z,1096097792,1045.3203125,1600.2,20.6,50624.46484375
2026-06-04T03:11:01.312727+00:00Z,1096097792,1045.3203125,1598.1,20.6,50627.015625
