ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-04T02:23:29.999087+00:00Z,1089212416,1038.75390625,1507.0,20.9,50426.27734375
2026-06-04T02:23:31.001735+00:00Z,1089253376,1038.79296875,1597.7,20.9,50412.92578125
2026-06-04T02:23:32.002869+00:00Z,1089282048,1038.8203125,1599.3,20.9,50413.01953125
2026-06-04T02:23:33.004136+00:00Z,1089286144,1038.82421875,1600.1,20.9,50433.3671875
2026-06-04T02:23:34.005414+00:00Z,1089286144,1038.82421875,1598.9,20.9,50454.18359375
2026-06-04T02:23:35.007497+00:00Z,1089286144,1038.82421875,1599.5,20.8,50481.36328125
2026-06-04T02:23:36.009435+00:00Z,1089286144,1038.82421875,1599.9,20.8,50493.41796875
2026-06-04T02:23:37.011411+00:00Z,1089286144,1038.82421875,1598.0,21.1,50311.83984375
2026-06-04T02:23:38.013362+00:00Z,1089286144,1038.82421875,1598.9,21.0,50364.58984375
2026-06-04T02:23:39.015440+00:00Z,1089286144,1038.82421875,1599.7,21.0,50382.79296875
2026-06-04T02:23:40.017374+00:00Z,1089286144,1038.82421875,1599.8,20.9,50412.9453125
2026-06-04T02:23:41.019361+00:00Z,1089286144,1038.82421875,1599.9,20.9,50438.375
2026-06-04T02:23:42.021399+00:00Z,1089286144,1038.82421875,1598.5,20.8,50459.484375
2026-06-04T02:23:43.023357+00:00Z,1089286144,1038.82421875,1600.1,20.8,50468.11328125
2026-06-04T02:23:44.024354+00:00Z,1089286144,1038.82421875,1595.4,20.7,50543.62890625
2026-06-04T02:23:45.027383+00:00Z,1089286144,1038.82421875,1599.7,20.7,50575.234375
2026-06-04T02:23:46.029651+00:00Z,1089286144,1038.82421875,1598.6,20.6,50585.46484375
2026-06-04T02:23:47.031448+00:00Z,1089286144,1038.82421875,1599.2,20.7,50580.6015625
2026-06-04T02:23:48.033632+00:00Z,1089286144,1038.82421875,1600.6,20.6,50586.55078125
2026-06-04T02:23:49.035392+00:00Z,1089286144,1038.82421875,1599.0,20.6,50616.421875
2026-06-04T02:23:50.037437+00:00Z,1089286144,1038.82421875,1598.7,20.6,50622.93359375
2026-06-04T02:23:51.039354+00:00Z,1089286144,1038.82421875,1600.2,20.5,50660.80078125
2026-06-04T02:23:52.041359+00:00Z,1089286144,1038.82421875,1598.8,20.6,50640.53125
2026-06-04T02:23:53.042390+00:00Z,1089286144,1038.82421875,1599.1,20.5,50672.34375
2026-06-04T02:23:54.044417+00:00Z,1089286144,1038.82421875,1598.7,20.5,50678.58203125
2026-06-04T02:23:55.046368+00:00Z,1089286144,1038.82421875,1600.1,20.5,50675.9765625
2026-06-04T02:23:56.048394+00:00Z,1089286144,1038.82421875,1599.5,20.5,50676.25
2026-06-04T02:23:57.050702+00:00Z,1089286144,1038.82421875,1597.3,20.5,50675.90625
2026-06-04T02:23:58.052383+00:00Z,1089286144,1038.82421875,1599.3,20.5,50674.5234375
2026-06-04T02:23:59.054394+00:00Z,1089286144,1038.82421875,1598.8,20.5,50667.28515625
2026-06-04T02:24:00.056532+00:00Z,1089286144,1038.82421875,1599.8,20.5,50680.16015625
2026-06-04T02:24:01.058397+00:00Z,1089286144,1038.82421875,1598.7,20.5,50686.15234375
2026-06-04T02:24:02.060389+00:00Z,1089286144,1038.82421875,1599.9,20.5,50684.62890625
2026-06-04T02:24:03.062542+00:00Z,1089286144,1038.82421875,1599.8,20.5,50676.34765625
2026-06-04T02:24:04.064376+00:00Z,1089298432,1038.8359375,1600.0,20.5,50676.8359375
2026-06-04T02:24:05.066398+00:00Z,1089298432,1038.8359375,1598.6,20.5,50677.9375
2026-06-04T02:24:06.068566+00:00Z,1089298432,1038.8359375,1597.7,20.5,50678.94140625
2026-06-04T02:24:07.070514+00:00Z,1089298432,1038.8359375,1598.7,20.5,50672.53515625
2026-06-04T02:24:08.072405+00:00Z,1089298432,1038.8359375,1599.9,20.5,50669.90625
2026-06-04T02:24:09.074353+00:00Z,1089298432,1038.8359375,1600.2,20.5,50655.61328125
2026-06-04T02:24:10.075653+00:00Z,1089298432,1038.8359375,1585.7,20.5,50649.0078125
