ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-04T08:59:31.459416+00:00Z,1453535232,1386.19921875,1381.9,23.9,48538.11328125
2026-06-04T08:59:32.460770+00:00Z,1454796800,1387.40234375,1448.3,23.9,48544.61328125
2026-06-04T08:59:33.466654+00:00Z,1457008640,1389.51171875,1517.0,23.8,48548.05859375
2026-06-04T08:59:34.470172+00:00Z,1471213568,1403.05859375,1503.8,23.8,48567.05859375
2026-06-04T08:59:35.471105+00:00Z,1481416704,1412.7890625,1482.6,23.8,48573.171875
2026-06-04T08:59:36.471890+00:00Z,1489248256,1420.2578125,1470.7,23.8,48574.0546875
2026-06-04T08:59:37.473636+00:00Z,1498177536,1428.7734375,1456.3,23.8,48580.70703125
2026-06-04T08:59:38.475589+00:00Z,1509216256,1439.30078125,1495.3,23.8,48584.265625
2026-06-04T08:59:39.481703+00:00Z,1517002752,1446.7265625,1425.2,23.8,48604.3203125
2026-06-04T08:59:40.487711+00:00Z,1528766464,1457.9453125,1478.3,23.8,48602.0859375
2026-06-04T08:59:41.488582+00:00Z,1551503360,1479.62890625,1524.6,23.8,48585.0859375
2026-06-04T08:59:42.489490+00:00Z,1569345536,1496.64453125,1487.7,23.8,48587.859375
2026-06-04T08:59:43.490315+00:00Z,1579421696,1506.25390625,1482.5,23.8,48589.875
2026-06-04T08:59:44.492471+00:00Z,1589182464,1515.5625,1483.8,23.8,48591.32421875
2026-06-04T08:59:45.496366+00:00Z,1601847296,1527.640625,1026.8,23.8,48587.1171875
2026-06-04T08:59:46.503703+00:00Z,1622024192,1546.8828125,1483.1,23.8,48572.828125
2026-06-04T08:59:47.516599+00:00Z,1633202176,1557.54296875,1441.3,23.8,48570.92578125
2026-06-04T08:59:48.518672+00:00Z,1642516480,1566.42578125,1495.0,23.8,48570.95703125
2026-06-04T08:59:49.520649+00:00Z,1652637696,1576.078125,1476.1,23.8,48563.05859375
2026-06-04T08:59:50.522617+00:00Z,1661124608,1584.171875,1490.2,23.8,48561.40234375
2026-06-04T08:59:51.524172+00:00Z,1673592832,1596.0625,1486.7,23.8,48553.60546875
2026-06-04T08:59:52.527621+00:00Z,1688797184,1610.5625,1522.7,23.8,48545.90625
2026-06-04T08:59:53.529678+00:00Z,1702817792,1623.93359375,1486.8,23.9,48539.81640625
2026-06-04T08:59:54.531599+00:00Z,1710936064,1631.67578125,1482.5,23.9,48539.90234375
