ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-04T02:12:34.510114+00:00Z,1088151552,1037.7421875,1524.9,20.7,50572.51953125
2026-06-04T02:12:35.511444+00:00Z,1088217088,1037.8046875,1599.1,20.7,50567.30078125
2026-06-04T02:12:36.512435+00:00Z,1088225280,1037.8125,1597.4,20.9,50452.03125
2026-06-04T02:12:37.513374+00:00Z,1088225280,1037.8125,1598.5,20.8,50486.7265625
2026-06-04T02:12:38.514438+00:00Z,1088229376,1037.81640625,1599.3,20.8,50516.8125
2026-06-04T02:12:39.515263+00:00Z,1088229376,1037.81640625,1599.5,20.7,50532.015625
2026-06-04T02:12:40.516279+00:00Z,1088229376,1037.81640625,1599.3,20.7,50550.79296875
2026-06-04T02:12:41.518569+00:00Z,1088229376,1037.81640625,1596.5,20.6,50619.40625
2026-06-04T02:12:42.519627+00:00Z,1088229376,1037.81640625,1599.1,20.6,50625.9921875
2026-06-04T02:12:43.521358+00:00Z,1088229376,1037.81640625,1599.4,20.6,50647.5703125
2026-06-04T02:12:44.523544+00:00Z,1088229376,1037.81640625,1599.3,20.5,50651.0546875
2026-06-04T02:12:45.525420+00:00Z,1088229376,1037.81640625,1600.1,20.5,50656.58984375
2026-06-04T02:12:46.527412+00:00Z,1088229376,1037.81640625,1597.6,20.5,50656.6640625
2026-06-04T02:12:47.529370+00:00Z,1088229376,1037.81640625,1600.1,20.6,50645.6484375
2026-06-04T02:12:48.531628+00:00Z,1088229376,1037.81640625,1598.4,20.6,50626.3046875
2026-06-04T02:12:49.533403+00:00Z,1088229376,1037.81640625,1600.0,20.5,50649.5390625
2026-06-04T02:12:50.535387+00:00Z,1088229376,1037.81640625,1599.8,20.5,50656.0
2026-06-04T02:12:51.537368+00:00Z,1088229376,1037.81640625,1599.0,20.5,50655.3203125
2026-06-04T02:12:52.539391+00:00Z,1088229376,1037.81640625,1598.5,20.5,50653.93359375
2026-06-04T02:12:53.541429+00:00Z,1088229376,1037.81640625,1600.0,20.5,50655.57421875
2026-06-04T02:12:54.543366+00:00Z,1088229376,1037.81640625,1599.8,20.5,50657.20703125
2026-06-04T02:12:55.545390+00:00Z,1088229376,1037.81640625,1598.6,20.5,50658.16015625
2026-06-04T02:12:56.547368+00:00Z,1088229376,1037.81640625,1599.0,20.5,50660.1640625
2026-06-04T02:12:57.549615+00:00Z,1088229376,1037.81640625,1599.4,20.6,50642.66796875
2026-06-04T02:12:58.550695+00:00Z,1088229376,1037.81640625,1599.4,20.5,50662.62109375
