ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-04T03:27:00.313560+00:00Z,1124601856,1072.50390625,1419.8,21.3,50200.984375
2026-06-04T03:27:01.314616+00:00Z,1126252544,1074.078125,1225.8,21.2,50211.109375
2026-06-04T03:27:02.320423+00:00Z,1127837696,1075.58984375,1500.6,21.1,50287.421875
2026-06-04T03:27:03.331339+00:00Z,1132498944,1080.03515625,1481.5,21.1,50289.3828125
2026-06-04T03:27:04.332169+00:00Z,1143054336,1090.1015625,1472.4,21.1,50304.578125
2026-06-04T03:27:05.333643+00:00Z,1153630208,1100.1875,1485.1,21.1,50328.734375
2026-06-04T03:27:06.334513+00:00Z,1171341312,1117.078125,1475.7,21.1,50306.89453125
2026-06-04T03:27:07.335277+00:00Z,1184919552,1130.02734375,1487.1,21.1,50326.95703125
2026-06-04T03:27:08.338070+00:00Z,1185423360,1130.5078125,1600.5,21.0,50349.23046875
2026-06-04T03:27:09.338966+00:00Z,1185693696,1130.765625,1598.4,21.0,50358.0546875
2026-06-04T03:27:10.339938+00:00Z,1185693696,1130.765625,1599.4,21.0,50352.95703125
2026-06-04T03:27:11.340924+00:00Z,1185693696,1130.765625,1600.4,21.0,50335.234375
2026-06-04T03:27:12.341994+00:00Z,1185693696,1130.765625,1599.0,20.9,50413.05078125
2026-06-04T03:27:13.344402+00:00Z,1185693696,1130.765625,1598.3,20.9,50422.7421875
2026-06-04T03:27:14.346443+00:00Z,1185693696,1130.765625,1599.7,20.9,50429.3515625
2026-06-04T03:27:15.348817+00:00Z,1185693696,1130.765625,1600.3,20.9,50453.15625
2026-06-04T03:27:16.350356+00:00Z,1185693696,1130.765625,1598.7,20.8,50460.921875
2026-06-04T03:27:17.352362+00:00Z,1185693696,1130.765625,1599.8,20.8,50465.0390625
2026-06-04T03:27:18.353398+00:00Z,1185693696,1130.765625,1599.1,20.9,50455.55859375
2026-06-04T03:27:19.355409+00:00Z,1185693696,1130.765625,1599.7,20.8,50479.3125
2026-06-04T03:27:20.357387+00:00Z,1185697792,1130.76953125,1598.9,20.8,50480.6015625
2026-06-04T03:27:21.359364+00:00Z,1185697792,1130.76953125,1599.1,20.8,50486.6015625
2026-06-04T03:27:22.361423+00:00Z,1185697792,1130.76953125,1600.4,20.8,50511.41015625
2026-06-04T03:27:23.363391+00:00Z,1185710080,1130.78125,1598.9,20.7,50522.26953125
2026-06-04T03:27:24.365394+00:00Z,1185710080,1130.78125,1598.8,20.7,50532.5703125
2026-06-04T03:27:25.367413+00:00Z,1185710080,1130.78125,1599.7,20.7,50544.05078125
2026-06-04T03:27:26.369392+00:00Z,1185710080,1130.78125,1599.9,20.7,50550.6875
2026-06-04T03:27:27.371400+00:00Z,1185710080,1130.78125,1599.8,20.7,50557.04296875
2026-06-04T03:27:28.373373+00:00Z,1185710080,1130.78125,1599.0,20.7,50553.34375
2026-06-04T03:27:29.375397+00:00Z,1185710080,1130.78125,1598.6,20.7,50543.9765625
2026-06-04T03:27:30.377415+00:00Z,1185710080,1130.78125,1600.7,20.7,50565.51171875
