ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-04T04:16:28.171224+00:00Z,1160699904,1106.9296875,1426.8,21.2,50245.7109375
2026-06-04T04:16:29.177682+00:00Z,1161891840,1108.06640625,1389.4,21.2,50211.70703125
2026-06-04T04:16:30.206467+00:00Z,1163538432,1109.63671875,1485.7,21.2,50238.9296875
2026-06-04T04:16:31.234403+00:00Z,1164795904,1110.8359375,1441.1,21.2,50231.30078125
2026-06-04T04:16:32.236673+00:00Z,1165647872,1111.6484375,1490.5,21.2,50244.2265625
2026-06-04T04:16:33.240391+00:00Z,1174646784,1120.23046875,1441.8,21.1,50310.28125
2026-06-04T04:16:34.241894+00:00Z,1190793216,1135.62890625,1460.3,21.1,50312.546875
2026-06-04T04:16:35.244366+00:00Z,1204441088,1148.64453125,1510.9,21.1,50310.0
2026-06-04T04:16:36.250769+00:00Z,1213288448,1157.08203125,1474.4,21.1,50309.4609375
2026-06-04T04:16:37.262337+00:00Z,1221898240,1165.29296875,1468.7,21.1,50312.0078125
2026-06-04T04:16:38.269767+00:00Z,1236168704,1178.90234375,1486.3,21.0,50343.05859375
2026-06-04T04:16:39.276426+00:00Z,1247444992,1189.65625,1238.9,21.0,50340.91015625
2026-06-04T04:16:40.281501+00:00Z,1258147840,1199.86328125,1475.4,21.1,50325.72265625
2026-06-04T04:16:41.285165+00:00Z,1267064832,1208.3671875,1479.5,21.3,50178.07421875
2026-06-04T04:16:42.286725+00:00Z,1282224128,1222.82421875,1483.6,21.3,50159.0703125
2026-06-04T04:16:43.294192+00:00Z,1301127168,1240.8515625,1502.5,21.3,50182.10546875
2026-06-04T04:16:44.303389+00:00Z,1319522304,1258.39453125,1477.7,21.3,50180.0234375
2026-06-04T04:16:45.305406+00:00Z,1330929664,1269.2734375,1520.8,21.3,50182.5546875
2026-06-04T04:16:46.307357+00:00Z,1336049664,1274.15625,1570.2,21.3,50187.2421875
2026-06-04T04:16:47.312508+00:00Z,1336213504,1274.3125,1598.7,21.3,50192.71484375
2026-06-04T04:16:48.314129+00:00Z,1336213504,1274.3125,1599.3,21.2,50211.23828125
2026-06-04T04:16:49.317388+00:00Z,1336213504,1274.3125,1598.8,21.2,50216.8203125
2026-06-04T04:16:50.319383+00:00Z,1336213504,1274.3125,1599.4,21.2,50237.96875
2026-06-04T04:16:51.323506+00:00Z,1336213504,1274.3125,1599.1,21.2,50252.55859375
2026-06-04T04:16:52.326481+00:00Z,1336213504,1274.3125,1599.0,21.2,50250.8984375
2026-06-04T04:16:53.329700+00:00Z,1336213504,1274.3125,1598.9,21.2,50265.81640625
2026-06-04T04:16:54.330972+00:00Z,1336213504,1274.3125,1599.2,21.1,50271.4609375
2026-06-04T04:16:55.331707+00:00Z,1336217600,1274.31640625,1599.8,21.1,50269.62890625
2026-06-04T04:16:56.332471+00:00Z,1336217600,1274.31640625,1599.8,21.1,50280.70703125
2026-06-04T04:16:57.333201+00:00Z,1336217600,1274.31640625,1598.4,21.1,50283.12890625
2026-06-04T04:16:58.334231+00:00Z,1336217600,1274.31640625,1600.3,21.1,50287.43359375
2026-06-04T04:16:59.335425+00:00Z,1336217600,1274.31640625,1598.4,21.1,50296.01953125
2026-06-04T04:17:00.336659+00:00Z,1336217600,1274.31640625,1599.2,21.1,50273.39453125
2026-06-04T04:17:01.337595+00:00Z,1336217600,1274.31640625,1600.2,21.1,50298.5859375
2026-06-04T04:17:02.338562+00:00Z,1336217600,1274.31640625,1598.7,21.1,50299.109375
2026-06-04T04:17:03.339328+00:00Z,1336225792,1274.32421875,1600.7,21.1,50301.28515625
2026-06-04T04:17:04.340559+00:00Z,1336225792,1274.32421875,1599.2,21.1,50300.75390625
2026-06-04T04:17:05.341207+00:00Z,1336225792,1274.32421875,1599.0,21.1,50295.859375
2026-06-04T04:17:06.341835+00:00Z,1336225792,1274.32421875,1599.0,21.1,50295.7578125
2026-06-04T04:17:07.342488+00:00Z,1336225792,1274.32421875,1598.8,21.1,50299.18359375
2026-06-04T04:17:08.343282+00:00Z,1336225792,1274.32421875,1600.9,21.1,50286.05078125
2026-06-04T04:17:09.344075+00:00Z,1336225792,1274.32421875,1599.7,21.1,50308.359375
2026-06-04T04:17:10.345183+00:00Z,1336225792,1274.32421875,1598.2,21.1,50302.8359375
