ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-04T12:33:29.052480+00:00Z,1866104832,1779.65625,1396.6,33.9,42107.8125
2026-06-04T12:33:30.054178+00:00Z,1867657216,1781.13671875,1496.5,33.9,42114.01171875
2026-06-04T12:33:31.055518+00:00Z,1868611584,1782.046875,1448.0,34.1,42008.1015625
2026-06-04T12:33:32.058099+00:00Z,1869533184,1782.92578125,1532.3,34.0,42082.84375
2026-06-04T12:33:33.059522+00:00Z,1870303232,1783.66015625,1489.9,34.0,42081.13671875
2026-06-04T12:33:34.060382+00:00Z,1871519744,1784.8203125,1428.8,34.0,42045.49609375
2026-06-04T12:33:35.061341+00:00Z,1872359424,1785.62109375,1463.5,34.0,42085.17578125
2026-06-04T12:33:36.062524+00:00Z,1872957440,1786.19140625,1442.3,33.9,42119.09375
2026-06-04T12:33:37.064749+00:00Z,1873690624,1786.890625,1473.5,33.9,42116.578125
2026-06-04T12:33:38.066586+00:00Z,1874558976,1787.71875,1416.6,33.9,42164.51953125
2026-06-04T12:33:39.068497+00:00Z,1875292160,1788.41796875,1478.2,33.9,42136.515625
2026-06-04T12:33:40.071282+00:00Z,1876152320,1789.23828125,1487.3,33.9,42146.515625
2026-06-04T12:33:41.073850+00:00Z,1883222016,1795.98046875,1460.9,33.8,42183.99609375
2026-06-04T12:33:42.280245+00:00Z,1887182848,1799.7578125,677.9,33.8,42176.5859375
2026-06-04T12:33:43.282261+00:00Z,1894252544,1806.5,1455.3,33.8,42179.1171875
2026-06-04T12:33:44.285322+00:00Z,1904525312,1816.296875,1398.7,33.9,42155.1875
2026-06-04T12:33:45.297115+00:00Z,1914114048,1825.44140625,1419.1,34.0,42060.734375
2026-06-04T12:33:46.298452+00:00Z,1919729664,1830.796875,1489.3,33.9,42144.83203125
2026-06-04T12:33:47.303565+00:00Z,1932845056,1843.3046875,1468.2,33.9,42144.09765625
2026-06-04T12:33:48.304605+00:00Z,1940996096,1851.078125,1541.3,33.9,42143.32421875
2026-06-04T12:33:49.306061+00:00Z,1946390528,1856.22265625,1450.9,33.9,42112.875
2026-06-04T12:33:50.307590+00:00Z,1953366016,1862.875,1438.9,34.1,42028.59375
2026-06-04T12:33:51.309581+00:00Z,1960599552,1869.7734375,1498.1,34.1,42042.203125
2026-06-04T12:33:52.310488+00:00Z,1969123328,1877.90234375,1492.3,34.0,42064.9609375
2026-06-04T12:33:53.318709+00:00Z,1976946688,1885.36328125,1506.6,33.9,42121.19921875
2026-06-04T12:33:54.339396+00:00Z,1988055040,1895.95703125,1473.3,33.9,42109.03125
2026-06-04T12:33:55.340580+00:00Z,2000707584,1908.0234375,1520.3,33.9,42134.3359375
2026-06-04T12:33:56.341499+00:00Z,2006171648,1913.234375,1503.4,33.9,42129.68359375
2026-06-04T12:33:57.346644+00:00Z,2011361280,1918.18359375,1492.3,33.8,42200.45703125
2026-06-04T12:33:58.354505+00:00Z,2018713600,1925.1953125,1521.3,33.8,42199.05078125
2026-06-04T12:33:59.368610+00:00Z,2030342144,1936.28515625,1455.4,33.7,42268.80859375
2026-06-04T12:34:00.369616+00:00Z,2036338688,1942.00390625,1511.4,33.7,42238.54296875
2026-06-04T12:34:01.371986+00:00Z,2040692736,1946.15625,1443.7,33.8,42187.68359375
2026-06-04T12:34:02.376731+00:00Z,2049560576,1954.61328125,1503.9,33.8,42180.15625
2026-06-04T12:34:03.377950+00:00Z,2055667712,1960.4375,1471.2,33.9,42134.21484375
2026-06-04T12:34:04.384653+00:00Z,2061684736,1966.17578125,1532.8,33.9,42133.80859375
2026-06-04T12:34:05.399598+00:00Z,2072076288,1976.0859375,1477.9,33.9,42119.40234375
2026-06-04T12:34:06.401595+00:00Z,2083213312,1986.70703125,1544.9,34.0,42092.984375
2026-06-04T12:34:07.402698+00:00Z,2088718336,1991.95703125,1439.0,34.0,42065.3515625
2026-06-04T12:34:08.407916+00:00Z,2095947776,1998.8515625,1490.8,34.0,42065.7578125
2026-06-04T12:34:09.408750+00:00Z,2105962496,2008.40234375,1473.8,33.9,42110.171875
2026-06-04T12:34:10.409750+00:00Z,2117464064,2019.37109375,1536.3,33.9,42126.8984375
2026-06-04T12:34:11.411009+00:00Z,2127859712,2029.28515625,1573.2,33.9,42121.296875
2026-06-04T12:34:12.419180+00:00Z,2137841664,2038.8046875,1506.9,34.1,42024.78125
2026-06-04T12:34:13.471658+00:00Z,2147069952,2047.60546875,1474.3,34.1,42001.609375
2026-06-04T12:34:14.472579+00:00Z,2157469696,2057.5234375,1466.9,34.1,42026.85546875
2026-06-04T12:34:15.478419+00:00Z,2166476800,2066.11328125,1496.8,34.1,42023.10546875
2026-06-04T12:34:16.493028+00:00Z,2181709824,2080.640625,1569.6,34.1,42005.58203125
2026-06-04T12:34:17.498987+00:00Z,2195234816,2093.5390625,1574.6,34.1,41997.3515625
2026-06-04T12:34:18.499763+00:00Z,2206310400,2104.1015625,1399.8,34.2,41972.63671875
2026-06-04T12:34:19.500780+00:00Z,2213433344,2110.89453125,1462.4,34.1,42040.91796875
2026-06-04T12:34:20.502248+00:00Z,2219950080,2117.109375,1524.7,34.1,42025.15234375
2026-06-04T12:34:21.503324+00:00Z,2226270208,2123.13671875,1508.6,34.2,41938.27734375
2026-06-04T12:34:22.506593+00:00Z,2230800384,2127.45703125,1502.1,34.3,41854.1875
2026-06-04T12:34:23.507604+00:00Z,2235363328,2131.80859375,1553.3,34.4,41842.5390625
2026-06-04T12:34:24.509490+00:00Z,2240872448,2137.0625,1543.1,34.4,41827.4140625
2026-06-04T12:34:25.510430+00:00Z,2250166272,2145.92578125,1530.6,34.3,41861.4296875
2026-06-04T12:34:26.511763+00:00Z,2258661376,2154.02734375,1525.0,34.3,41855.4140625
2026-06-04T12:34:27.514164+00:00Z,2267430912,2162.390625,1501.5,34.3,41885.9375
2026-06-04T12:34:28.515429+00:00Z,2274996224,2169.60546875,1508.0,34.3,41888.1328125
2026-06-04T12:34:29.521702+00:00Z,2284060672,2178.25,1506.6,34.3,41897.19921875
2026-06-04T12:34:30.529775+00:00Z,2292641792,2186.43359375,1526.7,34.3,41894.78515625
2026-06-04T12:34:31.530827+00:00Z,2299432960,2192.91015625,1459.5,34.0,42068.265625
2026-06-04T12:34:32.531663+00:00Z,2311766016,2204.671875,1505.7,34.0,42071.01171875
2026-06-04T12:34:33.532713+00:00Z,2324664320,2216.97265625,1518.5,34.1,42004.49609375
2026-06-04T12:34:34.538885+00:00Z,2335625216,2227.42578125,1497.0,34.1,41995.05859375
2026-06-04T12:34:35.563172+00:00Z,2345537536,2236.87890625,1508.1,34.1,41995.37890625
2026-06-04T12:34:36.564463+00:00Z,2355245056,2246.13671875,1495.0,34.2,41966.96484375
2026-06-04T12:34:37.570161+00:00Z,2361704448,2252.296875,1477.6,34.2,41962.98046875
2026-06-04T12:34:38.571338+00:00Z,2366955520,2257.3046875,1457.2,34.2,41956.41796875
2026-06-04T12:34:39.585839+00:00Z,2374918144,2264.8984375,1476.1,34.0,42046.63671875
2026-06-04T12:34:40.592765+00:00Z,2381930496,2271.5859375,1537.9,34.1,42024.6015625
2026-06-04T12:34:41.593966+00:00Z,2385657856,2275.140625,1495.4,34.1,42007.98046875
2026-06-04T12:34:42.595050+00:00Z,2389032960,2278.359375,1483.4,34.1,42014.73046875
2026-06-04T12:34:43.597600+00:00Z,2396659712,2285.6328125,1521.1,34.1,42012.6796875
2026-06-04T12:34:44.600724+00:00Z,2406342656,2294.8671875,1501.3,34.1,41986.82421875
2026-06-04T12:34:45.601910+00:00Z,2414792704,2302.92578125,1541.3,34.2,41965.72265625
2026-06-04T12:34:46.602764+00:00Z,2424995840,2312.65625,1542.7,34.1,41986.10546875
2026-06-04T12:34:47.603727+00:00Z,2434924544,2322.125,1527.6,34.1,41987.25390625
2026-06-04T12:34:48.604599+00:00Z,2442145792,2329.01171875,1537.5,34.1,41988.2734375
2026-06-04T12:34:49.606588+00:00Z,2449039360,2335.5859375,1501.6,34.3,41889.5546875
2026-06-04T12:34:50.608157+00:00Z,2457526272,2343.6796875,1452.9,34.3,41873.96484375
2026-06-04T12:34:51.609754+00:00Z,2467987456,2353.65625,1480.9,34.3,41856.6796875
2026-06-04T12:34:52.610657+00:00Z,2480394240,2365.48828125,1552.4,34.3,41852.21484375
2026-06-04T12:34:53.614829+00:00Z,2489315328,2373.99609375,1541.7,34.4,41844.1953125
2026-06-04T12:34:54.615870+00:00Z,2494136320,2378.59375,1543.5,34.4,41829.265625
2026-06-04T12:34:55.625928+00:00Z,2500370432,2384.5390625,1520.0,34.4,41839.17578125
2026-06-04T12:34:56.643546+00:00Z,2505904128,2389.81640625,1460.9,34.3,41881.34375
