ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-04T02:54:20.900074+00:00Z,1095655424,1044.8984375,1430.7,21.0,50354.9296875
2026-06-04T02:54:21.901338+00:00Z,1095921664,1045.15234375,1600.2,21.0,50349.140625
2026-06-04T02:54:22.902441+00:00Z,1095929856,1045.16015625,1599.3,21.0,50359.71875
2026-06-04T02:54:23.903788+00:00Z,1095929856,1045.16015625,1597.5,21.0,50370.11328125
2026-06-04T02:54:24.904777+00:00Z,1095929856,1045.16015625,1599.8,21.0,50383.12890625
2026-06-04T02:54:25.906139+00:00Z,1095933952,1045.1640625,1600.2,20.9,50396.06640625
2026-06-04T02:54:26.907556+00:00Z,1095933952,1045.1640625,1600.2,21.0,50392.87109375
2026-06-04T02:54:27.909169+00:00Z,1095938048,1045.16796875,1594.3,20.9,50423.70703125
2026-06-04T02:54:28.910704+00:00Z,1095938048,1045.16796875,1597.6,20.9,50440.5546875
2026-06-04T02:54:29.911915+00:00Z,1095938048,1045.16796875,1600.0,20.9,50455.19921875
2026-06-04T02:54:30.913015+00:00Z,1095938048,1045.16796875,1599.7,20.8,50473.8203125
2026-06-04T02:54:31.914725+00:00Z,1095938048,1045.16796875,1596.1,20.8,50485.4375
2026-06-04T02:54:32.915755+00:00Z,1095938048,1045.16796875,1599.4,20.8,50496.9296875
2026-06-04T02:54:33.918497+00:00Z,1095938048,1045.16796875,1599.3,20.8,50501.6328125
2026-06-04T02:54:34.919468+00:00Z,1095938048,1045.16796875,1599.6,20.8,50509.30078125
2026-06-04T02:54:35.920284+00:00Z,1095938048,1045.16796875,1599.7,20.8,50515.49609375
2026-06-04T02:54:36.921131+00:00Z,1095938048,1045.16796875,1599.5,20.7,50528.3046875
2026-06-04T02:54:37.923795+00:00Z,1095938048,1045.16796875,1598.5,21.0,50380.54296875
2026-06-04T02:54:38.925371+00:00Z,1095938048,1045.16796875,1597.9,20.9,50412.78515625
2026-06-04T02:54:39.927541+00:00Z,1095938048,1045.16796875,1599.4,20.9,50419.44140625
2026-06-04T02:54:40.929357+00:00Z,1095938048,1045.16796875,1600.3,20.9,50437.453125
2026-06-04T02:54:41.931779+00:00Z,1095938048,1045.16796875,1598.6,20.9,50444.203125
2026-06-04T02:54:42.933349+00:00Z,1095938048,1045.16796875,1600.1,20.8,50460.06640625
2026-06-04T02:54:43.934389+00:00Z,1095938048,1045.16796875,1598.2,20.8,50478.1796875
2026-06-04T02:54:44.937674+00:00Z,1095938048,1045.16796875,1598.7,20.8,50467.4375
2026-06-04T02:54:45.939348+00:00Z,1095938048,1045.16796875,1600.3,20.8,50495.09375
2026-06-04T02:54:46.941363+00:00Z,1095938048,1045.16796875,1600.0,20.8,50503.56640625
2026-06-04T02:54:47.943382+00:00Z,1095938048,1045.16796875,1598.7,20.8,50507.62109375
2026-06-04T02:54:48.945563+00:00Z,1095938048,1045.16796875,1598.3,20.8,50511.14453125
2026-06-04T02:54:49.947388+00:00Z,1095938048,1045.16796875,1599.1,20.8,50519.12109375
2026-06-04T02:54:50.949604+00:00Z,1095938048,1045.16796875,1598.5,20.7,50527.94140625
2026-06-04T02:54:51.951359+00:00Z,1095938048,1045.16796875,1600.4,20.8,50517.41796875
2026-06-04T02:54:52.953502+00:00Z,1095938048,1045.16796875,1598.6,20.7,50542.2421875
2026-06-04T02:54:53.954561+00:00Z,1095938048,1045.16796875,1599.1,20.7,50543.859375
2026-06-04T02:54:54.956353+00:00Z,1095938048,1045.16796875,1599.4,20.7,50552.05078125
2026-06-04T02:54:55.958612+00:00Z,1095938048,1045.16796875,1599.4,20.7,50560.83984375
2026-06-04T02:54:56.959662+00:00Z,1095938048,1045.16796875,1600.1,20.7,50570.71484375
2026-06-04T02:54:57.962735+00:00Z,1095938048,1045.16796875,1599.1,20.7,50581.6484375
2026-06-04T02:54:58.964389+00:00Z,1095938048,1045.16796875,1598.3,20.6,50587.30859375
2026-06-04T02:54:59.966390+00:00Z,1095938048,1045.16796875,1599.8,20.6,50587.33203125
2026-06-04T02:55:00.968394+00:00Z,1095938048,1045.16796875,1599.8,20.7,50581.79296875
2026-06-04T02:55:01.970421+00:00Z,1095938048,1045.16796875,1599.7,20.6,50596.8984375
2026-06-04T02:55:02.972409+00:00Z,1095938048,1045.16796875,1599.8,20.6,50587.22265625
2026-06-04T02:55:03.974405+00:00Z,1095938048,1045.16796875,1598.8,20.6,50587.625
2026-06-04T02:55:04.976422+00:00Z,1095938048,1045.16796875,1599.1,20.6,50603.94140625
2026-06-04T02:55:05.978365+00:00Z,1095938048,1045.16796875,1599.9,20.6,50610.56640625
2026-06-04T02:55:06.980456+00:00Z,1095938048,1045.16796875,1599.5,20.6,50599.07421875
2026-06-04T02:55:07.982410+00:00Z,1095938048,1045.16796875,1600.0,20.6,50633.796875
2026-06-04T02:55:08.984552+00:00Z,1095938048,1045.16796875,1598.4,20.5,50655.33984375
2026-06-04T02:55:09.986435+00:00Z,1095938048,1045.16796875,1600.0,20.5,50653.9453125
2026-06-04T02:55:10.991553+00:00Z,1095938048,1045.16796875,1599.0,20.5,50658.640625
2026-06-04T02:55:11.992605+00:00Z,1095938048,1045.16796875,1600.1,20.6,50637.88671875
2026-06-04T02:55:12.994029+00:00Z,1095938048,1045.16796875,1599.9,20.6,50637.34765625
2026-06-04T02:55:13.995396+00:00Z,1095938048,1045.16796875,1599.6,20.5,50649.890625
2026-06-04T02:55:14.997377+00:00Z,1095938048,1045.16796875,1599.0,20.5,50677.22265625
2026-06-04T02:55:15.999377+00:00Z,1095938048,1045.16796875,1598.8,20.5,50696.66796875
2026-06-04T02:55:17.001392+00:00Z,1095938048,1045.16796875,1598.7,20.5,50698.3203125
2026-06-04T02:55:18.003364+00:00Z,1095938048,1045.16796875,1600.0,20.5,50698.953125
2026-06-04T02:55:19.005385+00:00Z,1095938048,1045.16796875,1598.6,20.5,50699.49609375
2026-06-04T02:55:20.007475+00:00Z,1095938048,1045.16796875,1600.7,20.5,50708.2421875
2026-06-04T02:55:21.009392+00:00Z,1095938048,1045.16796875,1597.9,20.5,50709.2265625
2026-06-04T02:55:22.011397+00:00Z,1095938048,1045.16796875,1599.8,20.5,50708.9609375
2026-06-04T02:55:23.013389+00:00Z,1095938048,1045.16796875,1598.8,20.4,50713.33203125
2026-06-04T02:55:24.015545+00:00Z,1095938048,1045.16796875,1599.6,20.5,50710.16796875
2026-06-04T02:55:25.017455+00:00Z,1095938048,1045.16796875,1599.2,20.5,50708.33203125
2026-06-04T02:55:26.020864+00:00Z,1095938048,1045.16796875,1599.5,20.5,50709.4453125
2026-06-04T02:55:27.022364+00:00Z,1095938048,1045.16796875,1598.6,20.5,50708.453125
2026-06-04T02:55:28.024431+00:00Z,1095938048,1045.16796875,1599.5,20.4,50712.9375
2026-06-04T02:55:29.029780+00:00Z,1095938048,1045.16796875,1600.4,20.4,50718.046875
2026-06-04T02:55:30.031393+00:00Z,1095938048,1045.16796875,1598.5,20.5,50710.0859375
2026-06-04T02:55:31.033535+00:00Z,1095938048,1045.16796875,1599.5,20.4,50712.91796875
2026-06-04T02:55:32.035391+00:00Z,1095938048,1045.16796875,1599.0,20.5,50706.6484375
2026-06-04T02:55:33.037418+00:00Z,1095938048,1045.16796875,1599.0,20.5,50703.28515625
2026-06-04T02:55:34.039385+00:00Z,1095938048,1045.16796875,1599.7,20.5,50698.90625
2026-06-04T02:55:35.041409+00:00Z,1095938048,1045.16796875,1599.7,20.5,50682.109375
2026-06-04T02:55:36.043392+00:00Z,1095938048,1045.16796875,1598.9,20.5,50703.01171875
2026-06-04T02:55:37.045380+00:00Z,1095938048,1045.16796875,1600.0,20.5,50702.29296875
2026-06-04T02:55:38.047449+00:00Z,1095938048,1045.16796875,1598.4,20.7,50533.375
2026-06-04T02:55:39.049384+00:00Z,1095938048,1045.16796875,1600.0,20.7,50547.10546875
2026-06-04T02:55:40.051393+00:00Z,1095938048,1045.16796875,1598.7,20.7,50565.9609375
2026-06-04T02:55:41.053383+00:00Z,1095938048,1045.16796875,1599.8,20.7,50567.72265625
2026-06-04T02:55:42.055386+00:00Z,1095938048,1045.16796875,1598.8,20.7,50566.94140625
2026-06-04T02:55:43.057534+00:00Z,1095938048,1045.16796875,1599.6,20.6,50586.6484375
2026-06-04T02:55:44.059359+00:00Z,1095938048,1045.16796875,1600.3,20.6,50593.61328125
2026-06-04T02:55:45.061425+00:00Z,1095938048,1045.16796875,1599.4,20.6,50594.21875
2026-06-04T02:55:46.063370+00:00Z,1095938048,1045.16796875,1599.1,20.6,50602.44921875
2026-06-04T02:55:47.065403+00:00Z,1095938048,1045.16796875,1598.5,20.6,50608.0625
2026-06-04T02:55:48.067414+00:00Z,1095938048,1045.16796875,1599.7,20.6,50602.81640625
2026-06-04T02:55:49.069363+00:00Z,1095938048,1045.16796875,1600.2,20.6,50631.23046875
2026-06-04T02:55:50.071391+00:00Z,1095938048,1045.16796875,1599.5,20.6,50635.06640625
2026-06-04T02:55:51.073358+00:00Z,1095938048,1045.16796875,1598.0,20.6,50634.80078125
2026-06-04T02:55:52.075474+00:00Z,1095938048,1045.16796875,1599.4,20.6,50637.73828125
2026-06-04T02:55:53.077383+00:00Z,1095938048,1045.16796875,1599.0,20.6,50637.1640625
2026-06-04T02:55:54.079397+00:00Z,1095938048,1045.16796875,1599.7,20.6,50637.0
2026-06-04T02:55:55.081602+00:00Z,1095938048,1045.16796875,1599.6,20.6,50631.89453125
2026-06-04T02:55:56.083361+00:00Z,1095938048,1045.16796875,1599.3,20.6,50642.71875
2026-06-04T02:55:57.084427+00:00Z,1095938048,1045.16796875,1599.4,20.6,50644.12109375
2026-06-04T02:55:58.085389+00:00Z,1095938048,1045.16796875,1600.2,20.6,50646.09375
2026-06-04T02:55:59.087357+00:00Z,1095938048,1045.16796875,1599.0,20.6,50625.36328125
2026-06-04T02:56:00.088785+00:00Z,1095938048,1045.16796875,1598.5,20.6,50644.25
2026-06-04T02:56:01.090443+00:00Z,1095938048,1045.16796875,1599.6,20.6,50645.765625
2026-06-04T02:56:02.091844+00:00Z,1095938048,1045.16796875,1595.9,20.6,50645.95703125
2026-06-04T02:56:03.092817+00:00Z,1095938048,1045.16796875,1600.3,20.5,50683.27734375
2026-06-04T02:56:04.094004+00:00Z,1095938048,1045.16796875,1597.3,20.5,50703.2109375
2026-06-04T02:56:05.094858+00:00Z,1095938048,1045.16796875,1600.5,20.5,50700.98046875
2026-06-04T02:56:06.095789+00:00Z,1095938048,1045.16796875,1595.6,20.5,50693.6015625
2026-06-04T02:56:07.096590+00:00Z,1095938048,1045.16796875,1597.7,20.4,50715.5234375
2026-06-04T02:56:08.097472+00:00Z,1095938048,1045.16796875,1598.4,20.4,50716.37890625
2026-06-04T02:56:09.098372+00:00Z,1095938048,1045.16796875,1600.8,20.5,50710.72265625
2026-06-04T02:56:10.099517+00:00Z,1095938048,1045.16796875,1598.1,20.5,50709.11328125
2026-06-04T02:56:11.100839+00:00Z,1095938048,1045.16796875,1600.3,20.5,50711.62109375
2026-06-04T02:56:12.104420+00:00Z,1095938048,1045.16796875,1598.8,20.4,50714.5703125
2026-06-04T02:56:13.105425+00:00Z,1095938048,1045.16796875,1599.4,20.4,50719.01171875
2026-06-04T02:56:14.106234+00:00Z,1095938048,1045.16796875,1599.7,20.4,50720.4609375
