ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-05-30T00:31:18.028610+00:00Z,10230005760,9756.09375,1131.3,35.7,40980.734375
2026-05-30T00:31:19.029625+00:00Z,10231312384,9757.33984375,1456.6,35.7,40991.4609375
2026-05-30T00:31:20.030309+00:00Z,10231365632,9757.390625,1596.0,35.6,41024.71484375
2026-05-30T00:31:21.031357+00:00Z,10231386112,9757.41015625,1597.3,35.6,41030.42578125
2026-05-30T00:31:22.032236+00:00Z,10231386112,9757.41015625,1597.6,35.6,41035.98828125
2026-05-30T00:31:23.032960+00:00Z,10231386112,9757.41015625,1598.8,35.6,41025.1953125
2026-05-30T00:31:24.034072+00:00Z,10231386112,9757.41015625,1597.3,35.6,41062.05859375
2026-05-30T00:31:25.034786+00:00Z,10231386112,9757.41015625,1597.6,35.6,41052.9765625
2026-05-30T00:31:26.035856+00:00Z,10231386112,9757.41015625,1597.4,35.6,41064.85546875
2026-05-30T00:31:27.036570+00:00Z,10231386112,9757.41015625,1591.0,35.6,41040.08203125
2026-05-30T00:31:28.037218+00:00Z,10231386112,9757.41015625,1596.8,35.6,41081.67578125
2026-05-30T00:31:29.038444+00:00Z,10231386112,9757.41015625,1599.8,35.6,41067.98046875
2026-05-30T00:31:30.039796+00:00Z,10231386112,9757.41015625,1596.7,35.5,41093.78125
2026-05-30T00:31:31.041938+00:00Z,10231386112,9757.41015625,1597.7,35.5,41089.8515625
2026-05-30T00:31:32.043941+00:00Z,10231386112,9757.41015625,1598.8,35.6,41078.68359375
2026-05-30T00:31:33.045899+00:00Z,10231386112,9757.41015625,1598.1,35.5,41112.31640625
2026-05-30T00:31:34.048230+00:00Z,10231386112,9757.41015625,1597.1,35.5,41100.73046875
2026-05-30T00:31:35.049923+00:00Z,10231386112,9757.41015625,1598.3,35.5,41093.13671875
2026-05-30T00:31:36.051896+00:00Z,10231386112,9757.41015625,1598.1,35.5,41100.82421875
2026-05-30T00:31:37.053940+00:00Z,10231386112,9757.41015625,1597.5,35.5,41127.73046875
2026-05-30T00:31:38.055969+00:00Z,10231386112,9757.41015625,1597.8,35.5,41118.5234375
2026-05-30T00:31:39.057934+00:00Z,10231386112,9757.41015625,1598.8,35.5,41131.05078125
2026-05-30T00:31:40.059933+00:00Z,10231386112,9757.41015625,1597.8,35.5,41133.67578125
2026-05-30T00:31:41.061934+00:00Z,10231386112,9757.41015625,1596.8,35.4,41164.3125
2026-05-30T00:31:42.063899+00:00Z,10231386112,9757.41015625,1598.1,35.5,41145.02734375
2026-05-30T00:31:43.065887+00:00Z,10231386112,9757.41015625,1598.9,35.5,41148.06640625
2026-05-30T00:31:44.067031+00:00Z,10231390208,9757.4140625,1596.9,35.4,41171.69140625
2026-05-30T00:31:45.069032+00:00Z,10231390208,9757.4140625,1598.8,35.4,41157.65234375
2026-05-30T00:31:46.070885+00:00Z,10231390208,9757.4140625,1598.2,35.4,41155.75390625
2026-05-30T00:31:47.071855+00:00Z,10231390208,9757.4140625,1597.1,35.5,41144.8984375
2026-05-30T00:31:48.073924+00:00Z,10231390208,9757.4140625,1592.8,35.5,41135.6015625
2026-05-30T00:31:49.075943+00:00Z,10231390208,9757.4140625,1597.8,35.4,41154.5703125
2026-05-30T00:31:50.077909+00:00Z,10231390208,9757.4140625,1597.9,35.4,41156.60546875
2026-05-30T00:31:51.079962+00:00Z,10231390208,9757.4140625,1597.7,35.4,41156.1640625
2026-05-30T00:31:52.081930+00:00Z,10231390208,9757.4140625,1597.8,35.5,41137.96875
