ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-01T20:14:50.459782+00:00Z,10204155904,9731.44140625,1232.2,43.1,36292.3515625
2026-06-01T20:14:51.460777+00:00Z,10204209152,9731.4921875,1599.3,43.1,36299.22265625
2026-06-01T20:14:52.461789+00:00Z,10204241920,9731.5234375,1600.5,43.1,36303.74609375
2026-06-01T20:14:53.462650+00:00Z,10204262400,9731.54296875,1599.6,43.0,36308.00390625
2026-06-01T20:14:54.463350+00:00Z,10204262400,9731.54296875,1600.0,43.0,36307.22265625
2026-06-01T20:14:55.464016+00:00Z,10204262400,9731.54296875,1600.8,43.0,36310.6796875
2026-06-01T20:14:56.464816+00:00Z,10204262400,9731.54296875,1598.8,43.1,36295.46875
2026-06-01T20:14:57.465475+00:00Z,10204262400,9731.54296875,1599.0,43.1,36304.375
2026-06-01T20:14:58.466105+00:00Z,10204262400,9731.54296875,1600.9,43.0,36308.72265625
2026-06-01T20:14:59.466967+00:00Z,10204262400,9731.54296875,1598.6,43.0,36316.26953125
2026-06-01T20:15:00.467775+00:00Z,10204262400,9731.54296875,1600.8,43.0,36321.21875
2026-06-01T20:15:01.468449+00:00Z,10204262400,9731.54296875,1598.4,43.0,36324.0703125
2026-06-01T20:15:02.469510+00:00Z,10204262400,9731.54296875,1599.7,43.1,36292.984375
2026-06-01T20:15:03.470319+00:00Z,10204262400,9731.54296875,1599.7,43.0,36318.36328125
2026-06-01T20:15:04.471162+00:00Z,10204262400,9731.54296875,1600.7,43.0,36320.78515625
2026-06-01T20:15:05.472280+00:00Z,10204262400,9731.54296875,1598.3,43.0,36324.0390625
2026-06-01T20:15:06.472993+00:00Z,10204262400,9731.54296875,1598.9,43.0,36328.49609375
2026-06-01T20:15:07.473775+00:00Z,10204262400,9731.54296875,1600.6,43.0,36323.82421875
2026-06-01T20:15:08.474599+00:00Z,10204262400,9731.54296875,1599.7,43.0,36327.453125
2026-06-01T20:15:09.475677+00:00Z,10204266496,9731.546875,1599.3,43.0,36340.67578125
2026-06-01T20:15:10.476531+00:00Z,10204266496,9731.546875,1598.6,43.0,36354.265625
2026-06-01T20:15:11.477355+00:00Z,10204266496,9731.546875,1600.7,43.0,36367.9921875
2026-06-01T20:15:12.478321+00:00Z,10204266496,9731.546875,1599.6,42.9,36381.859375
2026-06-01T20:15:13.478962+00:00Z,10204266496,9731.546875,1598.9,43.0,36363.4765625
