ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-01T21:08:28.915077+00:00Z,10373656576,9893.08984375,1186.1,43.8,35818.1328125
2026-06-01T21:08:29.915903+00:00Z,10374549504,9893.94140625,1561.7,43.8,35844.45703125
2026-06-01T21:08:30.916939+00:00Z,10375442432,9894.79296875,1570.3,43.8,35841.6015625
2026-06-01T21:08:31.918155+00:00Z,10376224768,9895.5390625,1568.1,43.8,35842.609375
2026-06-01T21:08:32.919023+00:00Z,10376724480,9896.015625,1578.5,43.8,35850.44140625
2026-06-01T21:08:33.920009+00:00Z,10377203712,9896.47265625,1545.6,43.8,35853.86328125
2026-06-01T21:08:34.920913+00:00Z,10377920512,9897.15625,1579.7,43.7,35866.95703125
2026-06-01T21:08:35.921616+00:00Z,10378690560,9897.890625,1580.9,43.7,35873.2890625
2026-06-01T21:08:36.922265+00:00Z,10379157504,9898.3359375,1596.0,43.7,35882.58203125
2026-06-01T21:08:37.922921+00:00Z,10379354112,9898.5234375,1599.0,43.7,35891.40234375
2026-06-01T21:08:38.923695+00:00Z,10379362304,9898.53125,1599.8,43.7,35901.33203125
2026-06-01T21:08:39.924345+00:00Z,10379378688,9898.546875,1600.9,43.7,35899.90625
2026-06-01T21:08:40.925323+00:00Z,10379378688,9898.546875,1599.4,43.7,35884.4453125
2026-06-01T21:08:41.926314+00:00Z,10379378688,9898.546875,1600.4,43.7,35909.13671875
2026-06-01T21:08:42.927118+00:00Z,10379378688,9898.546875,1599.6,43.7,35917.703125
2026-06-01T21:08:43.927955+00:00Z,10379378688,9898.546875,1598.7,43.6,35931.82421875
2026-06-01T21:08:44.928989+00:00Z,10379378688,9898.546875,1601.2,43.6,35947.18359375
2026-06-01T21:08:45.930053+00:00Z,10379378688,9898.546875,1598.8,43.6,35941.1484375
2026-06-01T21:08:46.931529+00:00Z,10379378688,9898.546875,1599.4,43.6,35966.09375
2026-06-01T21:08:47.932216+00:00Z,10379378688,9898.546875,1599.7,43.5,35993.24609375
2026-06-01T21:08:48.933116+00:00Z,10379378688,9898.546875,1599.7,43.5,36013.51171875
2026-06-01T21:08:49.933919+00:00Z,10379378688,9898.546875,1598.9,43.5,36027.7109375
