ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-05-30T00:26:39.270379+00:00Z,10214494208,9741.30078125,1097.6,36.1,40710.3515625
2026-05-30T00:26:40.274735+00:00Z,10217463808,9744.1328125,1595.5,36.2,40700.23828125
2026-05-30T00:26:41.275874+00:00Z,10218008576,9744.65234375,1597.3,36.1,40725.66015625
2026-05-30T00:26:42.276746+00:00Z,10218131456,9744.76953125,1597.8,36.1,40736.3828125
2026-05-30T00:26:43.279988+00:00Z,10218147840,9744.78515625,1597.4,36.1,40739.73046875
2026-05-30T00:26:44.281926+00:00Z,10218688512,9745.30078125,1597.9,36.1,40753.00390625
2026-05-30T00:26:45.283936+00:00Z,10218872832,9745.4765625,1598.7,36.1,40762.10546875
2026-05-30T00:26:46.285982+00:00Z,10218962944,9745.5625,1597.8,36.0,40773.95703125
2026-05-30T00:26:47.288295+00:00Z,10218983424,9745.58203125,1597.4,36.0,40773.4375
2026-05-30T00:26:48.289892+00:00Z,10218983424,9745.58203125,1598.6,36.0,40783.59765625
2026-05-30T00:26:49.291893+00:00Z,10218983424,9745.58203125,1597.8,36.0,40808.36328125
2026-05-30T00:26:50.293148+00:00Z,10218983424,9745.58203125,1596.8,36.0,40816.765625
2026-05-30T00:26:51.295041+00:00Z,10218983424,9745.58203125,1599.0,36.0,40810.2109375
2026-05-30T00:26:52.296931+00:00Z,10218983424,9745.58203125,1597.9,36.0,40822.4140625
2026-05-30T00:26:53.298922+00:00Z,10218983424,9745.58203125,1597.9,35.9,40840.921875
2026-05-30T00:26:54.301356+00:00Z,10218987520,9745.5859375,1598.1,35.9,40864.44921875
2026-05-30T00:26:55.302761+00:00Z,10218987520,9745.5859375,1590.7,35.9,40844.33984375
2026-05-30T00:26:56.305010+00:00Z,10218987520,9745.5859375,1597.5,35.9,40874.25
2026-05-30T00:26:57.306928+00:00Z,10218987520,9745.5859375,1597.9,35.8,40931.44140625
2026-05-30T00:26:58.308889+00:00Z,10218987520,9745.5859375,1599.1,35.8,40940.3359375
2026-05-30T00:26:59.310905+00:00Z,10218987520,9745.5859375,1596.8,35.7,40965.140625
2026-05-30T00:27:00.312231+00:00Z,10218987520,9745.5859375,1597.7,35.7,40997.3203125
2026-05-30T00:27:01.313916+00:00Z,10218991616,9745.58984375,1598.2,35.7,41020.17578125
2026-05-30T00:27:02.315952+00:00Z,10218991616,9745.58984375,1597.7,35.6,41082.4296875
2026-05-30T00:27:03.318203+00:00Z,10218991616,9745.58984375,1597.5,35.6,41071.52734375
2026-05-30T00:27:04.319925+00:00Z,10218991616,9745.58984375,1598.2,35.5,41092.7890625
2026-05-30T00:27:05.321950+00:00Z,10218991616,9745.58984375,1597.7,35.5,41087.8828125
2026-05-30T00:27:06.323925+00:00Z,10218991616,9745.58984375,1597.9,35.5,41119.9375
2026-05-30T00:27:07.325953+00:00Z,10218991616,9745.58984375,1598.8,35.5,41123.6328125
2026-05-30T00:27:08.328004+00:00Z,10219483136,9746.05859375,1596.7,35.5,41130.7734375
2026-05-30T00:27:09.329940+00:00Z,10219483136,9746.05859375,1598.9,35.5,41138.69921875
2026-05-30T00:27:10.332182+00:00Z,10219483136,9746.05859375,1596.5,35.5,41137.30859375
2026-05-30T00:27:11.333921+00:00Z,10219503616,9746.078125,1599.2,35.5,41136.0
2026-05-30T00:27:12.335940+00:00Z,10219503616,9746.078125,1597.8,35.5,41132.9375
2026-05-30T00:27:13.337932+00:00Z,10219503616,9746.078125,1596.8,35.5,41119.26171875
2026-05-30T00:27:14.339920+00:00Z,10219503616,9746.078125,1598.8,35.5,41138.24609375
2026-05-30T00:27:15.341937+00:00Z,10219503616,9746.078125,1597.8,35.5,41138.40234375
2026-05-30T00:27:16.343890+00:00Z,10219503616,9746.078125,1598.1,35.5,41139.21484375
2026-05-30T00:27:17.345912+00:00Z,10219503616,9746.078125,1597.5,35.5,41140.79296875
2026-05-30T00:27:18.348019+00:00Z,10219503616,9746.078125,1598.7,35.5,41127.53125
2026-05-30T00:27:19.349898+00:00Z,10219503616,9746.078125,1591.1,35.5,41138.07421875
2026-05-30T00:27:20.351897+00:00Z,10219503616,9746.078125,1595.8,35.4,41155.78125
2026-05-30T00:27:21.353925+00:00Z,10219503616,9746.078125,1597.5,35.4,41156.1640625
2026-05-30T00:27:22.355933+00:00Z,10219503616,9746.078125,1598.8,35.4,41155.92578125
2026-05-30T00:27:23.357886+00:00Z,10219503616,9746.078125,1598.2,35.4,41158.671875
2026-05-30T00:27:24.358875+00:00Z,10219503616,9746.078125,1597.1,35.4,41164.71875
2026-05-30T00:27:25.360947+00:00Z,10219503616,9746.078125,1598.7,35.4,41154.01953125
2026-05-30T00:27:26.362940+00:00Z,10219503616,9746.078125,1597.8,35.4,41165.01171875
2026-05-30T00:27:27.365036+00:00Z,10219503616,9746.078125,1597.7,35.4,41163.40234375
2026-05-30T00:27:28.367188+00:00Z,10219503616,9746.078125,1598.6,35.5,41144.421875
2026-05-30T00:27:29.368937+00:00Z,10219503616,9746.078125,1597.1,35.4,41157.33984375
2026-05-30T00:27:30.370941+00:00Z,10219503616,9746.078125,1598.8,35.4,41162.4375
2026-05-30T00:27:31.372916+00:00Z,10219503616,9746.078125,1596.9,35.5,41148.90234375
2026-05-30T00:27:32.375196+00:00Z,10219503616,9746.078125,1598.4,35.5,41147.1015625
2026-05-30T00:27:33.376888+00:00Z,10219503616,9746.078125,1598.5,35.4,41163.86328125
2026-05-30T00:27:34.378925+00:00Z,10219503616,9746.078125,1597.5,35.5,41142.703125
2026-05-30T00:27:35.380901+00:00Z,10219503616,9746.078125,1598.0,35.5,41141.515625
2026-05-30T00:27:36.382904+00:00Z,10219507712,9746.08203125,1597.8,35.5,41140.03125
2026-05-30T00:27:37.385189+00:00Z,10219507712,9746.08203125,1597.2,35.5,41143.1015625
2026-05-30T00:27:38.386929+00:00Z,10219507712,9746.08203125,1599.2,35.5,41139.4375
2026-05-30T00:27:39.388941+00:00Z,10219507712,9746.08203125,1597.7,35.4,41154.19921875
2026-05-30T00:27:40.390978+00:00Z,10219507712,9746.08203125,1598.1,35.4,41155.19921875
