ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-05-30T00:29:18.240384+00:00Z,10215763968,9742.51171875,1098.2,35.6,41039.97265625
2026-05-30T00:29:19.241520+00:00Z,10217521152,9744.1875,1598.4,35.6,41035.34765625
2026-05-30T00:29:20.242254+00:00Z,10217660416,9744.3203125,1595.9,35.6,41035.6015625
2026-05-30T00:29:21.242869+00:00Z,10218176512,9744.8125,1597.9,35.6,41045.00390625
2026-05-30T00:29:22.243647+00:00Z,10218180608,9744.81640625,1598.8,35.6,41027.15234375
2026-05-30T00:29:23.244378+00:00Z,10218328064,9744.95703125,1597.5,35.6,41059.5703125
2026-05-30T00:29:24.245729+00:00Z,10218414080,9745.0390625,1598.1,35.6,41042.83984375
2026-05-30T00:29:25.246421+00:00Z,10218504192,9745.125,1596.0,35.6,41042.0703125
2026-05-30T00:29:26.247212+00:00Z,10218692608,9745.3046875,1597.6,35.6,41035.94921875
2026-05-30T00:29:27.248004+00:00Z,10218692608,9745.3046875,1597.8,35.6,41044.64453125
2026-05-30T00:29:28.248840+00:00Z,10218692608,9745.3046875,1597.7,35.6,41030.80078125
2026-05-30T00:29:29.249653+00:00Z,10218692608,9745.3046875,1598.5,35.6,41056.3359375
2026-05-30T00:29:30.250759+00:00Z,10218692608,9745.3046875,1598.2,35.6,41057.37109375
2026-05-30T00:29:31.251977+00:00Z,10218692608,9745.3046875,1603.8,35.6,41042.68359375
2026-05-30T00:29:32.257569+00:00Z,10218835968,9745.44140625,1590.4,35.6,41066.80859375
2026-05-30T00:29:33.258850+00:00Z,10218835968,9745.44140625,1595.7,35.5,41091.28515625
2026-05-30T00:29:34.260891+00:00Z,10218835968,9745.44140625,1597.0,35.5,41092.66015625
2026-05-30T00:29:35.262893+00:00Z,10218835968,9745.44140625,1597.8,35.6,41083.390625
2026-05-30T00:29:36.263943+00:00Z,10218835968,9745.44140625,1598.1,35.5,41110.37890625
2026-05-30T00:29:37.266041+00:00Z,10218835968,9745.44140625,1597.7,35.5,41116.8046875
2026-05-30T00:29:38.268026+00:00Z,10218835968,9745.44140625,1597.9,35.5,41126.6171875
2026-05-30T00:29:39.269970+00:00Z,10218835968,9745.44140625,1597.9,35.5,41142.4609375
2026-05-30T00:29:40.272405+00:00Z,10218835968,9745.44140625,1598.1,35.5,41130.94921875
2026-05-30T00:29:41.273895+00:00Z,10219933696,9746.48828125,1597.8,35.4,41155.99609375
2026-05-30T00:29:42.275937+00:00Z,10219933696,9746.48828125,1597.5,35.4,41166.9140625
2026-05-30T00:29:43.277957+00:00Z,10219933696,9746.48828125,1597.8,35.4,41150.90234375
2026-05-30T00:29:44.283714+00:00Z,10219933696,9746.48828125,1598.8,35.4,41154.46875
2026-05-30T00:29:45.285922+00:00Z,10219933696,9746.48828125,1596.5,35.4,41153.9765625
2026-05-30T00:29:46.287914+00:00Z,10219933696,9746.48828125,1598.9,35.4,41175.17578125
2026-05-30T00:29:47.289870+00:00Z,10219933696,9746.48828125,1597.1,35.4,41175.1640625
2026-05-30T00:29:48.290902+00:00Z,10219933696,9746.48828125,1597.1,35.4,41172.2734375
2026-05-30T00:29:49.292937+00:00Z,10219933696,9746.48828125,1597.9,35.4,41156.15234375
2026-05-30T00:29:50.293797+00:00Z,10219933696,9746.48828125,1597.6,35.4,41155.79296875
2026-05-30T00:29:51.294606+00:00Z,10219933696,9746.48828125,1598.8,35.4,41174.5703125
2026-05-30T00:29:52.295736+00:00Z,10219933696,9746.48828125,1597.2,35.4,41167.5703125
2026-05-30T00:29:53.296437+00:00Z,10219933696,9746.48828125,1595.9,35.4,41165.98828125
2026-05-30T00:29:54.297090+00:00Z,10219995136,9746.546875,1599.0,35.4,41155.09765625
2026-05-30T00:29:55.297757+00:00Z,10220023808,9746.57421875,1595.9,35.5,41144.2421875
2026-05-30T00:29:56.298401+00:00Z,10220023808,9746.57421875,1597.0,35.5,41148.12109375
2026-05-30T00:29:57.299062+00:00Z,10220052480,9746.6015625,1597.9,35.5,41148.234375
2026-05-30T00:29:58.300212+00:00Z,10220052480,9746.6015625,1597.0,35.5,41129.8203125
2026-05-30T00:29:59.301862+00:00Z,10220052480,9746.6015625,1598.6,35.5,41126.80078125
