ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-02T13:19:57.502901+00:00Z,13798072320,13158.8671875,1251.0,43.7,35907.5859375
2026-06-02T13:19:58.504183+00:00Z,13798772736,13159.53515625,1504.6,43.8,35802.77734375
2026-06-02T13:19:59.505747+00:00Z,13799555072,13160.28125,1534.0,43.9,35754.75
2026-06-02T13:20:00.506902+00:00Z,13800480768,13161.1640625,1585.4,43.9,35754.1171875
2026-06-02T13:20:01.507495+00:00Z,13801451520,13162.08984375,1590.1,43.9,35754.34375
2026-06-02T13:20:02.508071+00:00Z,13802176512,13162.78125,1575.1,43.9,35750.56640625
2026-06-02T13:20:03.508642+00:00Z,13802680320,13163.26171875,1583.1,43.9,35750.375
2026-06-02T13:20:04.509206+00:00Z,13803134976,13163.6953125,1568.8,43.9,35752.9140625
2026-06-02T13:20:05.512372+00:00Z,13803511808,13164.0546875,1561.2,43.9,35747.03515625
2026-06-02T13:20:06.513505+00:00Z,13803896832,13164.421875,1561.3,43.9,35744.57421875
2026-06-02T13:20:07.514114+00:00Z,13804220416,13164.73046875,1587.0,43.9,35756.703125
2026-06-02T13:20:08.514864+00:00Z,13804576768,13165.0703125,1584.8,43.9,35754.27734375
2026-06-02T13:20:09.515584+00:00Z,13804941312,13165.41796875,1591.6,43.9,35769.9609375
2026-06-02T13:20:10.516812+00:00Z,13805252608,13165.71484375,1599.2,43.9,35776.8828125
2026-06-02T13:20:11.517808+00:00Z,13805608960,13166.0546875,1599.4,43.9,35787.046875
2026-06-02T13:20:12.518654+00:00Z,13806010368,13166.4375,1593.7,43.8,35801.765625
2026-06-02T13:20:13.519459+00:00Z,13806415872,13166.82421875,1599.7,43.8,35833.94140625
2026-06-02T13:20:14.520115+00:00Z,13807824896,13168.16796875,1599.9,43.8,35841.23046875
2026-06-02T13:20:15.523184+00:00Z,13810118656,13170.35546875,1599.1,43.6,35970.328125
2026-06-02T13:20:16.524022+00:00Z,13813489664,13173.5703125,1597.7,43.5,35986.51953125
2026-06-02T13:20:17.524762+00:00Z,13814878208,13174.89453125,1598.6,43.6,35932.87890625
2026-06-02T13:20:18.525785+00:00Z,13817126912,13177.0390625,1599.4,43.6,35946.55078125
2026-06-02T13:20:19.526740+00:00Z,13818859520,13178.69140625,1597.6,43.6,35974.99609375
2026-06-02T13:20:20.527626+00:00Z,13820792832,13180.53515625,1599.6,43.6,35975.125
2026-06-02T13:20:21.528326+00:00Z,13822488576,13182.15234375,1599.5,43.6,35949.88671875
2026-06-02T13:20:22.529837+00:00Z,13823750144,13183.35546875,1597.8,43.6,35980.63671875
2026-06-02T13:20:23.530695+00:00Z,13825888256,13185.39453125,1597.7,43.5,35993.31640625
2026-06-02T13:20:24.531410+00:00Z,13827403776,13186.83984375,1597.9,43.5,35989.546875
2026-06-02T13:20:25.532311+00:00Z,13830336512,13189.63671875,1599.4,43.5,35986.44140625
2026-06-02T13:20:26.533283+00:00Z,13831217152,13190.4765625,1598.4,43.6,35984.58984375
2026-06-02T13:20:27.534159+00:00Z,13833011200,13192.1875,1599.8,43.6,35982.87109375
2026-06-02T13:20:28.534910+00:00Z,13834403840,13193.515625,1599.7,43.6,35981.90625
2026-06-02T13:20:29.535918+00:00Z,13835497472,13194.55859375,1597.4,43.6,35979.51953125
2026-06-02T13:20:30.536753+00:00Z,13836730368,13195.734375,1599.8,43.7,35893.453125
2026-06-02T13:20:31.537424+00:00Z,13837963264,13196.91015625,1599.8,43.7,35902.7734375
2026-06-02T13:20:32.538209+00:00Z,13839204352,13198.09375,1599.8,43.6,35969.03125
2026-06-02T13:20:33.538924+00:00Z,13841727488,13200.5,1599.0,43.6,35965.74609375
2026-06-02T13:20:34.539572+00:00Z,13843468288,13202.16015625,1599.5,43.6,35963.7265625
2026-06-02T13:20:35.540629+00:00Z,13844406272,13203.0546875,1599.8,43.5,36007.37109375
2026-06-02T13:20:36.541446+00:00Z,13845438464,13204.0390625,1599.6,43.6,35957.25390625
2026-06-02T13:20:37.542156+00:00Z,13847347200,13205.859375,1599.7,43.5,36010.3125
