ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-01T22:44:09.391910+00:00Z,10553884672,10064.96875,1208.2,43.9,35739.20703125
2026-06-01T22:44:10.392754+00:00Z,10554740736,10065.78515625,1502.7,43.9,35731.83984375
2026-06-01T22:44:11.393533+00:00Z,10555375616,10066.390625,1541.8,43.9,35757.42578125
2026-06-01T22:44:12.395347+00:00Z,10555813888,10066.80859375,1538.2,43.9,35766.5078125
2026-06-01T22:44:13.396225+00:00Z,10556080128,10067.0625,1573.4,43.9,35773.28125
2026-06-01T22:44:14.397683+00:00Z,10556674048,10067.62890625,1528.9,43.9,35782.24609375
2026-06-01T22:44:15.398915+00:00Z,10557140992,10068.07421875,1547.2,43.9,35787.2109375
2026-06-01T22:44:16.399703+00:00Z,10557759488,10068.6640625,1563.9,43.9,35780.09375
2026-06-01T22:44:17.400421+00:00Z,10558541824,10069.41015625,1572.8,43.9,35784.05078125
2026-06-01T22:44:18.401186+00:00Z,10559176704,10070.015625,1593.7,43.9,35786.91796875
2026-06-01T22:44:19.402146+00:00Z,10559696896,10070.51171875,1594.6,43.9,35790.76953125
2026-06-01T22:44:20.407953+00:00Z,10560188416,10070.98046875,1575.7,43.9,35777.91015625
2026-06-01T22:44:21.426223+00:00Z,10560606208,10071.37890625,1584.3,43.9,35781.15234375
2026-06-01T22:44:22.427025+00:00Z,10560872448,10071.6328125,1596.6,43.9,35777.15625
2026-06-01T22:44:23.429184+00:00Z,10561064960,10071.81640625,1601.5,43.9,35789.19140625
2026-06-01T22:44:24.433147+00:00Z,10561437696,10072.171875,1573.8,43.9,35793.7265625
2026-06-01T22:44:25.434175+00:00Z,10561900544,10072.61328125,1597.2,43.8,35807.4375
2026-06-01T22:44:26.438399+00:00Z,10564820992,10075.3984375,1554.4,43.8,35805.83203125
2026-06-01T22:44:27.439486+00:00Z,10568581120,10078.984375,1564.5,43.8,35850.23828125
2026-06-01T22:44:28.441351+00:00Z,10570997760,10081.2890625,1575.1,43.8,35852.15234375
2026-06-01T22:44:29.442218+00:00Z,10573373440,10083.5546875,1335.1,43.7,35867.55859375
2026-06-01T22:44:30.445254+00:00Z,10577870848,10087.84375,1599.4,43.7,35875.6015625
2026-06-01T22:44:31.446463+00:00Z,10580017152,10089.890625,1598.1,43.7,35887.24609375
2026-06-01T22:44:32.447246+00:00Z,10580283392,10090.14453125,1600.8,43.7,35889.8671875
2026-06-01T22:44:33.447924+00:00Z,10580398080,10090.25390625,1597.9,43.7,35895.78125
2026-06-01T22:44:34.448830+00:00Z,10580623360,10090.46875,1598.5,43.7,35891.21875
2026-06-01T22:44:35.449526+00:00Z,10580664320,10090.5078125,1599.9,43.7,35905.48046875
2026-06-01T22:44:36.450715+00:00Z,10580684800,10090.52734375,1599.0,43.7,35897.18359375
2026-06-01T22:44:37.451987+00:00Z,10580701184,10090.54296875,1599.8,43.7,35898.64453125
2026-06-01T22:44:38.453243+00:00Z,10580705280,10090.546875,1595.2,43.7,35902.03125
2026-06-01T22:44:39.453892+00:00Z,10580709376,10090.55078125,1597.9,43.7,35901.640625
2026-06-01T22:44:40.454609+00:00Z,10580713472,10090.5546875,1599.9,43.7,35915.1796875
2026-06-01T22:44:41.455247+00:00Z,10580721664,10090.5625,1599.9,43.7,35906.0
2026-06-01T22:44:42.456433+00:00Z,10580725760,10090.56640625,1598.1,43.7,35910.109375
2026-06-01T22:44:43.457469+00:00Z,10580725760,10090.56640625,1600.3,43.7,35907.38671875
2026-06-01T22:44:44.458589+00:00Z,10580738048,10090.578125,1599.1,43.7,35907.421875
2026-06-01T22:44:45.459978+00:00Z,10580742144,10090.58203125,1599.0,43.7,35908.75390625
