ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-03T01:08:07.997237+00:00Z,10377211904,9896.48046875,1220.0,41.0,37602.36328125
2026-06-03T01:08:08.998560+00:00Z,10382323712,9901.35546875,1505.3,41.0,37605.37890625
2026-06-03T01:08:10.004746+00:00Z,10391666688,9910.265625,1575.2,41.0,37605.8671875
2026-06-03T01:08:11.010631+00:00Z,10402177024,9920.2890625,1579.7,41.0,37604.23046875
2026-06-03T01:08:12.011345+00:00Z,10412085248,9929.73828125,1590.9,41.0,37582.46484375
2026-06-03T01:08:13.012466+00:00Z,10420068352,9937.3515625,1596.2,41.1,37569.5390625
2026-06-03T01:08:14.013272+00:00Z,10426007552,9943.015625,1599.6,41.1,37578.7890625
2026-06-03T01:08:15.014482+00:00Z,10431492096,9948.24609375,1594.1,41.0,37580.82421875
2026-06-03T01:08:16.015594+00:00Z,10437812224,9954.2734375,1594.9,41.1,37560.26953125
2026-06-03T01:08:17.016759+00:00Z,10440458240,9956.796875,1599.6,41.1,37553.28125
2026-06-03T01:08:18.017604+00:00Z,10440499200,9956.8359375,1583.5,41.1,37558.64453125
2026-06-03T01:08:19.018344+00:00Z,10440577024,9956.91015625,1599.9,41.1,37566.83984375
2026-06-03T01:08:20.019473+00:00Z,10440990720,9957.3046875,1599.2,41.0,37582.86328125
2026-06-03T01:08:21.020156+00:00Z,10440998912,9957.3125,1599.9,41.0,37594.80078125
2026-06-03T01:08:22.021041+00:00Z,10440998912,9957.3125,1599.5,41.0,37621.68359375
2026-06-03T01:08:23.021952+00:00Z,10440998912,9957.3125,1597.7,41.0,37610.8203125
2026-06-03T01:08:24.022689+00:00Z,10441007104,9957.3203125,1599.8,40.9,37651.92578125
2026-06-03T01:08:25.023483+00:00Z,10441117696,9957.42578125,1598.8,40.9,37662.1875
2026-06-03T01:08:26.024171+00:00Z,10441244672,9957.546875,1599.7,40.9,37678.1875
2026-06-03T01:08:27.025121+00:00Z,10441261056,9957.5625,1599.7,40.9,37660.9453125
2026-06-03T01:08:28.025864+00:00Z,10441285632,9957.5859375,1597.8,40.9,37681.9921875
2026-06-03T01:08:29.026599+00:00Z,10441302016,9957.6015625,1600.9,40.9,37688.28125
2026-06-03T01:08:30.027467+00:00Z,10441306112,9957.60546875,1599.6,40.8,37722.57421875
2026-06-03T01:08:31.028205+00:00Z,10441342976,9957.640625,1598.8,40.8,37721.33203125
2026-06-03T01:08:32.029263+00:00Z,10441371648,9957.66796875,1600.3,40.8,37732.640625
2026-06-03T01:08:33.030229+00:00Z,10441396224,9957.69140625,1599.5,40.9,37691.32421875
2026-06-03T01:08:34.031044+00:00Z,10441396224,9957.69140625,1597.8,40.8,37719.80078125
2026-06-03T01:08:35.032005+00:00Z,10441400320,9957.6953125,1600.3,40.9,37706.796875
2026-06-03T01:08:36.033300+00:00Z,10441400320,9957.6953125,1597.0,40.9,37699.3828125
2026-06-03T01:08:37.034232+00:00Z,10441400320,9957.6953125,1592.5,40.9,37672.3125
2026-06-03T01:08:38.035093+00:00Z,10441404416,9957.69921875,1598.7,41.0,37607.0625
2026-06-03T01:08:39.035840+00:00Z,10441404416,9957.69921875,1597.8,41.0,37600.078125
2026-06-03T01:08:40.036994+00:00Z,10441404416,9957.69921875,1599.9,41.0,37616.52734375
2026-06-03T01:08:41.037879+00:00Z,10441404416,9957.69921875,1598.9,41.0,37614.5390625
2026-06-03T01:08:42.038796+00:00Z,10441404416,9957.69921875,1599.4,41.0,37619.9765625
2026-06-03T01:08:43.039629+00:00Z,10441404416,9957.69921875,1598.8,41.0,37614.046875
2026-06-03T01:08:44.040335+00:00Z,10441412608,9957.70703125,1599.7,41.0,37625.3671875
2026-06-03T01:08:45.041221+00:00Z,10441412608,9957.70703125,1599.7,41.0,37630.5703125
2026-06-03T01:08:46.041981+00:00Z,10441412608,9957.70703125,1597.8,41.0,37635.82421875
2026-06-03T01:08:47.042696+00:00Z,10441412608,9957.70703125,1598.5,40.9,37645.32421875
2026-06-03T01:08:48.043729+00:00Z,10441412608,9957.70703125,1600.6,40.9,37656.32421875
2026-06-03T01:08:49.045011+00:00Z,10441412608,9957.70703125,1598.0,40.9,37682.41796875
2026-06-03T01:08:50.046070+00:00Z,10441412608,9957.70703125,1600.8,40.9,37686.1328125
2026-06-03T01:08:51.047426+00:00Z,10441412608,9957.70703125,1600.3,40.9,37681.90625
2026-06-03T01:08:52.048184+00:00Z,10441412608,9957.70703125,1598.7,40.9,37680.68359375
2026-06-03T01:08:53.049035+00:00Z,10441412608,9957.70703125,1600.7,40.9,37664.81640625
2026-06-03T01:08:54.050433+00:00Z,10441412608,9957.70703125,1597.8,40.9,37666.6640625
2026-06-03T01:08:55.051286+00:00Z,10441412608,9957.70703125,1600.7,40.9,37667.52734375
2026-06-03T01:08:56.052037+00:00Z,10441412608,9957.70703125,1598.6,40.9,37663.9375
2026-06-03T01:08:57.053032+00:00Z,10441412608,9957.70703125,1598.3,40.9,37664.34375
2026-06-03T01:08:58.054071+00:00Z,10441412608,9957.70703125,1599.5,40.9,37670.1953125
2026-06-03T01:08:59.055463+00:00Z,10441416704,9957.7109375,1599.8,40.9,37689.0390625
2026-06-03T01:09:00.056634+00:00Z,10441424896,9957.71875,1598.2,40.9,37689.3125
2026-06-03T01:09:01.057460+00:00Z,10441424896,9957.71875,1599.6,40.9,37701.2109375
2026-06-03T01:09:02.058418+00:00Z,10441424896,9957.71875,1595.5,40.9,37695.04296875
2026-06-03T01:09:03.059281+00:00Z,10441424896,9957.71875,1599.5,40.9,37685.25390625
2026-06-03T01:09:04.060356+00:00Z,10441588736,9957.875,1599.4,40.8,37709.96484375
2026-06-03T01:09:05.061474+00:00Z,10441588736,9957.875,1598.3,40.8,37712.765625
2026-06-03T01:09:06.062462+00:00Z,10441588736,9957.875,1599.3,40.9,37694.56640625
2026-06-03T01:09:07.063324+00:00Z,10441609216,9957.89453125,1599.6,40.9,37698.6484375
2026-06-03T01:09:08.064427+00:00Z,10441609216,9957.89453125,1598.4,40.8,37713.171875
2026-06-03T01:09:09.065331+00:00Z,10441613312,9957.8984375,1600.4,40.8,37711.13671875
