ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-02T00:57:25.538382+00:00Z,11996004352,11440.28125,1202.5,47.1,33729.69140625
2026-06-02T00:57:26.540375+00:00Z,11997036544,11441.265625,1585.8,47.1,33737.8828125
2026-06-02T00:57:27.542394+00:00Z,11997827072,11442.01953125,1595.5,47.1,33730.37890625
2026-06-02T00:57:28.548645+00:00Z,11998433280,11442.59765625,1566.6,47.1,33744.62109375
2026-06-02T00:57:29.557834+00:00Z,11999166464,11443.296875,1568.6,47.0,33783.59765625
2026-06-02T00:57:30.568820+00:00Z,11999592448,11443.703125,1558.9,47.0,33797.56640625
2026-06-02T00:57:31.574604+00:00Z,12000215040,11444.296875,1598.8,47.0,33805.421875
2026-06-02T00:57:32.580644+00:00Z,12000825344,11444.87890625,1578.3,47.0,33816.734375
2026-06-02T00:57:33.581536+00:00Z,12001316864,11445.34765625,1591.7,46.9,33839.16796875
2026-06-02T00:57:34.582313+00:00Z,12001779712,11445.7890625,1596.7,46.9,33850.046875
2026-06-02T00:57:35.582980+00:00Z,12002119680,11446.11328125,1593.8,46.9,33870.00390625
2026-06-02T00:57:36.583934+00:00Z,12002697216,11446.6640625,1589.0,46.8,33886.40625
2026-06-02T00:57:37.585039+00:00Z,12003094528,11447.04296875,1585.9,46.8,33906.53515625
2026-06-02T00:57:38.585743+00:00Z,12003393536,11447.328125,1589.8,46.8,33927.85546875
2026-06-02T00:57:39.586750+00:00Z,12003848192,11447.76171875,1596.5,46.7,34008.40234375
2026-06-02T00:57:40.587576+00:00Z,12004200448,11448.09765625,1595.5,46.6,34023.2734375
2026-06-02T00:57:41.588774+00:00Z,12006440960,11450.234375,1595.3,46.6,34039.99609375
2026-06-02T00:57:42.593812+00:00Z,12009242624,11452.90625,1589.9,46.6,34058.51171875
2026-06-02T00:57:43.594615+00:00Z,12012122112,11455.65234375,1596.8,46.5,34094.02734375
2026-06-02T00:57:44.595494+00:00Z,12015468544,11458.84375,1588.7,46.5,34113.27734375
2026-06-02T00:57:45.596123+00:00Z,12016939008,11460.24609375,1596.9,46.5,34130.6328125
2026-06-02T00:57:46.597008+00:00Z,12019888128,11463.05859375,1593.6,46.4,34147.01171875
2026-06-02T00:57:47.597664+00:00Z,12022034432,11465.10546875,1593.9,46.3,34226.2265625
2026-06-02T00:57:48.598443+00:00Z,12023738368,11466.73046875,1596.8,46.3,34232.31640625
2026-06-02T00:57:49.599195+00:00Z,12026085376,11468.96875,1595.8,46.3,34236.03515625
2026-06-02T00:57:50.605118+00:00Z,12027723776,11470.53125,1603.5,46.3,34242.1875
2026-06-02T00:57:51.613853+00:00Z,12030218240,11472.91015625,1584.2,46.3,34258.49609375
2026-06-02T00:57:52.614557+00:00Z,12031799296,11474.41796875,1594.8,46.2,34273.25390625
2026-06-02T00:57:53.615460+00:00Z,12033310720,11475.859375,1595.5,46.2,34277.0390625
2026-06-02T00:57:54.616429+00:00Z,12034420736,11476.91796875,1596.5,46.2,34292.234375
2026-06-02T00:57:55.617107+00:00Z,12036993024,11479.37109375,1595.9,46.2,34287.3671875
2026-06-02T00:57:56.617776+00:00Z,12038397952,11480.7109375,1593.9,46.3,34258.98828125
2026-06-02T00:57:57.618510+00:00Z,12040077312,11482.3125,1594.8,46.3,34252.3984375
2026-06-02T00:57:58.619277+00:00Z,12040458240,11482.67578125,1595.3,46.3,34243.31640625
2026-06-02T00:57:59.620389+00:00Z,12042686464,11484.80078125,1596.8,46.3,34248.66796875
2026-06-02T00:58:00.621063+00:00Z,12043694080,11485.76171875,1595.9,46.3,34252.2265625
2026-06-02T00:58:01.621823+00:00Z,12045692928,11487.66796875,1593.8,46.3,34251.02734375
2026-06-02T00:58:02.622589+00:00Z,12047884288,11489.7578125,1597.6,46.3,34248.83984375
2026-06-02T00:58:03.623549+00:00Z,12048576512,11490.41796875,1596.5,46.3,34230.0
2026-06-02T00:58:04.624854+00:00Z,12049256448,11491.06640625,1596.6,46.3,34241.2109375
