ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-05-29T20:29:59.649533+00:00Z,10229952512,9756.04296875,1157.0,35.3,41260.17578125
2026-05-29T20:30:00.650553+00:00Z,10236309504,9762.10546875,1477.0,35.3,41260.30078125
2026-05-29T20:30:01.652896+00:00Z,10240598016,9766.1953125,1527.9,35.3,41262.69140625
2026-05-29T20:30:02.654953+00:00Z,10244218880,9769.6484375,1598.6,35.3,41247.703125
2026-05-29T20:30:03.657039+00:00Z,10244829184,9770.23046875,1596.7,35.3,41241.4140625
2026-05-29T20:30:04.658909+00:00Z,10245009408,9770.40234375,1597.0,35.3,41247.48046875
2026-05-29T20:30:05.661176+00:00Z,10245300224,9770.6796875,1597.4,35.3,41253.43359375
2026-05-29T20:30:06.662890+00:00Z,10245300224,9770.6796875,1596.5,35.3,41259.546875
2026-05-29T20:30:07.663990+00:00Z,10245382144,9770.7578125,1598.0,35.3,41261.0703125
2026-05-29T20:30:08.665883+00:00Z,10245394432,9770.76953125,1598.3,35.2,41292.65625
2026-05-29T20:30:09.666743+00:00Z,10245410816,9770.78515625,1598.4,35.2,41281.75
2026-05-29T20:30:10.668934+00:00Z,10245443584,9770.81640625,1596.5,35.2,41282.73046875
2026-05-29T20:30:11.670902+00:00Z,10245443584,9770.81640625,1596.0,35.2,41290.22265625
2026-05-29T20:30:12.672883+00:00Z,10245443584,9770.81640625,1597.0,35.2,41298.109375
2026-05-29T20:30:13.673709+00:00Z,10245443584,9770.81640625,1598.7,35.2,41308.453125
2026-05-29T20:30:14.674904+00:00Z,10245443584,9770.81640625,1596.9,35.2,41321.953125
2026-05-29T20:30:15.676971+00:00Z,10245443584,9770.81640625,1596.7,35.2,41334.18359375
2026-05-29T20:30:16.678916+00:00Z,10245459968,9770.83203125,1596.9,35.1,41351.0546875
2026-05-29T20:30:17.680915+00:00Z,10245459968,9770.83203125,1597.8,35.1,41370.21875
2026-05-29T20:30:18.682982+00:00Z,10245468160,9770.83984375,1596.7,35.0,41417.953125
2026-05-29T20:30:19.684894+00:00Z,10245468160,9770.83984375,1598.0,35.0,41435.1015625
2026-05-29T20:30:20.686890+00:00Z,10245468160,9770.83984375,1597.9,34.8,41553.1484375
2026-05-29T20:30:21.687723+00:00Z,10245468160,9770.83984375,1598.7,34.7,41598.03515625
2026-05-29T20:30:22.688927+00:00Z,10245468160,9770.83984375,1596.8,34.8,41589.609375
2026-05-29T20:30:23.690883+00:00Z,10245468160,9770.83984375,1599.2,34.8,41590.36328125
2026-05-29T20:30:24.691934+00:00Z,10245468160,9770.83984375,1596.1,34.8,41593.52734375
2026-05-29T20:30:25.694136+00:00Z,10245533696,9770.90234375,1597.5,34.7,41601.15234375
2026-05-29T20:30:26.695909+00:00Z,10245533696,9770.90234375,1596.2,34.7,41606.1484375
2026-05-29T20:30:27.698126+00:00Z,10245533696,9770.90234375,1597.5,34.7,41610.63671875
2026-05-29T20:30:28.699933+00:00Z,10245533696,9770.90234375,1598.1,34.7,41614.2734375
2026-05-29T20:30:29.702100+00:00Z,10245533696,9770.90234375,1596.6,34.7,41620.6796875
2026-05-29T20:30:30.703917+00:00Z,10245533696,9770.90234375,1599.1,34.7,41628.2421875
2026-05-29T20:30:31.705922+00:00Z,10245533696,9770.90234375,1596.7,34.7,41627.58984375
2026-05-29T20:30:32.707903+00:00Z,10245533696,9770.90234375,1597.9,34.7,41628.8046875
2026-05-29T20:30:33.711905+00:00Z,10245533696,9770.90234375,1597.8,34.7,41628.140625
2026-05-29T20:30:34.712789+00:00Z,10245533696,9770.90234375,1598.5,34.7,41627.05859375
2026-05-29T20:30:35.713750+00:00Z,10245533696,9770.90234375,1595.5,34.7,41606.87890625
2026-05-29T20:30:36.714654+00:00Z,10245533696,9770.90234375,1598.5,34.7,41613.58984375
2026-05-29T20:30:37.715913+00:00Z,10245533696,9770.90234375,1597.0,34.7,41611.5234375
2026-05-29T20:30:38.716881+00:00Z,10245533696,9770.90234375,1598.5,34.7,41627.07421875
2026-05-29T20:30:39.718934+00:00Z,10245533696,9770.90234375,1597.5,34.7,41625.84375
2026-05-29T20:30:40.721269+00:00Z,10245533696,9770.90234375,1598.3,34.7,41625.0078125
2026-05-29T20:30:41.722918+00:00Z,10245533696,9770.90234375,1598.3,34.7,41627.75390625
2026-05-29T20:30:42.724945+00:00Z,10245533696,9770.90234375,1598.7,34.7,41629.48046875
2026-05-29T20:30:43.726921+00:00Z,10245533696,9770.90234375,1596.9,34.7,41606.41015625
2026-05-29T20:30:44.728932+00:00Z,10245533696,9770.90234375,1597.8,34.7,41630.8828125
2026-05-29T20:30:45.731355+00:00Z,10245533696,9770.90234375,1599.2,34.7,41651.33203125
2026-05-29T20:30:46.732901+00:00Z,10245533696,9770.90234375,1597.7,34.7,41648.37890625
2026-05-29T20:30:47.734893+00:00Z,10245533696,9770.90234375,1597.8,34.7,41628.390625
2026-05-29T20:30:48.737013+00:00Z,10245533696,9770.90234375,1597.5,34.7,41627.0078125
2026-05-29T20:30:49.739225+00:00Z,10245533696,9770.90234375,1597.5,34.7,41644.73046875
2026-05-29T20:30:50.740948+00:00Z,10245533696,9770.90234375,1598.2,34.7,41626.83203125
2026-05-29T20:30:51.742948+00:00Z,10245533696,9770.90234375,1598.8,34.7,41624.75
2026-05-29T20:30:52.744945+00:00Z,10245533696,9770.90234375,1596.8,34.7,41625.51953125
2026-05-29T20:30:53.747004+00:00Z,10245533696,9770.90234375,1598.8,34.7,41619.94140625
