ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-05-30T00:24:34.872438+00:00Z,10216480768,9743.1953125,1121.2,35.7,40964.2109375
2026-05-30T00:24:35.873616+00:00Z,10219044864,9745.640625,1598.1,35.7,40968.78515625
2026-05-30T00:24:36.874508+00:00Z,10219438080,9746.015625,1596.6,35.7,40969.17578125
2026-05-30T00:24:37.875317+00:00Z,10219511808,9746.0859375,1597.7,35.7,40962.00390625
2026-05-30T00:24:38.876148+00:00Z,10220318720,9746.85546875,1597.7,35.7,40990.359375
2026-05-30T00:24:39.876876+00:00Z,10220335104,9746.87109375,1595.8,35.7,40986.16015625
2026-05-30T00:24:40.877693+00:00Z,10220335104,9746.87109375,1597.7,35.7,40974.7890625
2026-05-30T00:24:41.878510+00:00Z,10220462080,9746.9921875,1595.8,35.7,40995.28125
2026-05-30T00:24:42.879136+00:00Z,10220462080,9746.9921875,1594.0,35.7,41004.140625
2026-05-30T00:24:43.879721+00:00Z,10220462080,9746.9921875,1599.0,35.7,41010.7265625
2026-05-30T00:24:44.880414+00:00Z,10220462080,9746.9921875,1595.8,35.7,41020.1875
2026-05-30T00:24:45.881553+00:00Z,10220462080,9746.9921875,1597.3,35.6,41052.171875
2026-05-30T00:24:46.882363+00:00Z,10220462080,9746.9921875,1600.4,35.6,41043.5390625
2026-05-30T00:24:47.883672+00:00Z,10220462080,9746.9921875,1594.4,35.6,41047.59765625
2026-05-30T00:24:48.885908+00:00Z,10220462080,9746.9921875,1598.9,35.6,41073.17578125
2026-05-30T00:24:49.887915+00:00Z,10220462080,9746.9921875,1597.8,35.6,41075.4375
2026-05-30T00:24:50.893215+00:00Z,10220462080,9746.9921875,1596.5,35.6,41061.7421875
2026-05-30T00:24:51.894644+00:00Z,10220486656,9747.015625,1598.9,35.5,41093.62109375
2026-05-30T00:24:52.895685+00:00Z,10220498944,9747.02734375,1598.1,35.5,41103.38671875
2026-05-30T00:24:53.897906+00:00Z,10220498944,9747.02734375,1596.5,35.5,41094.34765625
2026-05-30T00:24:54.899899+00:00Z,10220498944,9747.02734375,1598.9,35.5,41106.9765625
2026-05-30T00:24:55.904584+00:00Z,10220498944,9747.02734375,1597.7,35.5,41139.6796875
2026-05-30T00:24:56.905375+00:00Z,10220498944,9747.02734375,1595.9,35.5,41126.828125
2026-05-30T00:24:57.905992+00:00Z,10220498944,9747.02734375,1597.9,35.4,41152.84375
2026-05-30T00:24:58.907245+00:00Z,10220498944,9747.02734375,1597.0,35.5,41140.5625
2026-05-30T00:24:59.908033+00:00Z,10220498944,9747.02734375,1597.9,35.5,41140.31640625
2026-05-30T00:25:00.908635+00:00Z,10220498944,9747.02734375,1597.9,35.5,41142.5625
2026-05-30T00:25:01.909627+00:00Z,10220498944,9747.02734375,1598.4,35.4,41161.046875
2026-05-30T00:25:02.910450+00:00Z,10220498944,9747.02734375,1594.7,35.5,41139.22265625
2026-05-30T00:25:03.911275+00:00Z,10220498944,9747.02734375,1594.3,35.4,41190.70703125
2026-05-30T00:25:04.912735+00:00Z,10220498944,9747.02734375,1597.0,35.4,41186.17578125
2026-05-30T00:25:05.913728+00:00Z,10220498944,9747.02734375,1597.5,35.4,41185.70703125
2026-05-30T00:25:06.914443+00:00Z,10220498944,9747.02734375,1595.8,35.4,41187.1171875
2026-05-30T00:25:07.917706+00:00Z,10220498944,9747.02734375,1599.7,35.4,41195.078125
2026-05-30T00:25:08.918591+00:00Z,10220498944,9747.02734375,1597.5,35.4,41183.6484375
2026-05-30T00:25:09.919925+00:00Z,10220498944,9747.02734375,1597.7,35.4,41203.08984375
2026-05-30T00:25:10.921947+00:00Z,10220498944,9747.02734375,1597.7,35.4,41191.45703125
2026-05-30T00:25:11.923921+00:00Z,10220498944,9747.02734375,1596.9,35.3,41214.3359375
2026-05-30T00:25:12.926020+00:00Z,10220503040,9747.03125,1598.7,35.4,41197.66796875
2026-05-30T00:25:13.928025+00:00Z,10220503040,9747.03125,1597.8,35.4,41200.765625
2026-05-30T00:25:14.929918+00:00Z,10220503040,9747.03125,1597.9,35.4,41186.61328125
2026-05-30T00:25:15.931920+00:00Z,10220503040,9747.03125,1597.8,35.4,41206.7890625
2026-05-30T00:25:16.933940+00:00Z,10220503040,9747.03125,1598.0,35.4,41187.328125
2026-05-30T00:25:17.934935+00:00Z,10220503040,9747.03125,1598.1,35.4,41205.96875
2026-05-30T00:25:18.936888+00:00Z,10220503040,9747.03125,1598.1,35.4,41207.27734375
2026-05-30T00:25:19.937920+00:00Z,10220503040,9747.03125,1597.1,35.4,41190.41796875
2026-05-30T00:25:20.939947+00:00Z,10220503040,9747.03125,1598.7,35.4,41187.515625
2026-05-30T00:25:21.941980+00:00Z,10220503040,9747.03125,1597.8,35.4,41209.515625
2026-05-30T00:25:22.943911+00:00Z,10220503040,9747.03125,1597.9,35.4,41207.7578125
2026-05-30T00:25:23.945931+00:00Z,10220503040,9747.03125,1598.4,35.4,41189.42578125
2026-05-30T00:25:24.949862+00:00Z,10220503040,9747.03125,1596.3,35.4,41187.26953125
2026-05-30T00:25:25.950680+00:00Z,10220503040,9747.03125,1597.9,35.4,41183.22265625
2026-05-30T00:25:26.951288+00:00Z,10220503040,9747.03125,1597.8,35.4,41203.8984375
