ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-01T20:47:09.029377+00:00Z,10229358592,9755.4765625,1211.4,43.3,36137.546875
2026-06-01T20:47:10.033577+00:00Z,10229948416,9756.0390625,1538.3,43.3,36137.9140625
2026-06-01T20:47:11.034447+00:00Z,10230652928,9756.7109375,1517.6,43.3,36143.56640625
2026-06-01T20:47:12.035441+00:00Z,10230702080,9756.7578125,1599.6,43.3,36149.76953125
2026-06-01T20:47:13.036115+00:00Z,10230714368,9756.76953125,1600.9,43.3,36165.30859375
2026-06-01T20:47:14.036912+00:00Z,10230722560,9756.77734375,1599.5,43.3,36173.78515625
2026-06-01T20:47:15.037894+00:00Z,10230730752,9756.78515625,1597.6,43.3,36173.90234375
2026-06-01T20:47:16.038677+00:00Z,10230730752,9756.78515625,1600.6,43.2,36179.30859375
2026-06-01T20:47:17.040420+00:00Z,10230734848,9756.7890625,1600.1,43.2,36188.40234375
2026-06-01T20:47:18.042373+00:00Z,10230734848,9756.7890625,1600.1,43.2,36195.9140625
2026-06-01T20:47:19.044414+00:00Z,10230734848,9756.7890625,1599.5,43.2,36205.3046875
2026-06-01T20:47:20.046385+00:00Z,10230734848,9756.7890625,1600.1,43.2,36207.7734375
2026-06-01T20:47:21.048414+00:00Z,10230734848,9756.7890625,1599.5,43.3,36163.9140625
2026-06-01T20:47:22.050373+00:00Z,10230734848,9756.7890625,1600.2,43.2,36224.171875
2026-06-01T20:47:23.051415+00:00Z,10230734848,9756.7890625,1599.0,43.2,36231.31640625
2026-06-01T20:47:24.053391+00:00Z,10230734848,9756.7890625,1599.9,43.2,36240.1875
2026-06-01T20:47:25.055446+00:00Z,10230734848,9756.7890625,1599.9,43.1,36253.02734375
2026-06-01T20:47:26.057377+00:00Z,10230734848,9756.7890625,1599.9,43.2,36239.1171875
2026-06-01T20:47:27.059371+00:00Z,10230734848,9756.7890625,1594.8,43.1,36246.3046875
2026-06-01T20:47:28.061369+00:00Z,10230734848,9756.7890625,1600.9,43.1,36284.71875
2026-06-01T20:47:29.062389+00:00Z,10230734848,9756.7890625,1599.3,43.1,36298.08984375
2026-06-01T20:47:30.064462+00:00Z,10230734848,9756.7890625,1598.7,43.0,36315.53515625
2026-06-01T20:47:31.066364+00:00Z,10230734848,9756.7890625,1600.0,43.0,36326.19140625
2026-06-01T20:47:32.067483+00:00Z,10230734848,9756.7890625,1599.2,43.0,36327.4140625
2026-06-01T20:47:33.069499+00:00Z,10230734848,9756.7890625,1599.8,43.0,36334.99609375
2026-06-01T20:47:34.071376+00:00Z,10230734848,9756.7890625,1599.9,43.0,36347.92578125
2026-06-01T20:47:35.073385+00:00Z,10230734848,9756.7890625,1599.8,43.0,36355.5390625
2026-06-01T20:47:36.074388+00:00Z,10230734848,9756.7890625,1600.4,43.0,36364.45703125
2026-06-01T20:47:37.076419+00:00Z,10230734848,9756.7890625,1598.8,43.0,36368.26171875
2026-06-01T20:47:38.078641+00:00Z,10230734848,9756.7890625,1600.2,43.0,36367.8515625
2026-06-01T20:47:39.080363+00:00Z,10230734848,9756.7890625,1599.5,42.9,36377.34765625
2026-06-01T20:47:40.081423+00:00Z,10230738944,9756.79296875,1599.9,42.9,36382.19140625
2026-06-01T20:47:41.083417+00:00Z,10230738944,9756.79296875,1599.9,42.9,36385.41015625
2026-06-01T20:47:42.085404+00:00Z,10230738944,9756.79296875,1599.9,42.9,36389.4609375
2026-06-01T20:47:43.087415+00:00Z,10230738944,9756.79296875,1598.7,43.0,36337.3984375
2026-06-01T20:47:44.089559+00:00Z,10230738944,9756.79296875,1600.6,43.0,36335.46484375
2026-06-01T20:47:45.091420+00:00Z,10230738944,9756.79296875,1600.0,42.9,36380.46875
2026-06-01T20:47:46.093419+00:00Z,10230738944,9756.79296875,1598.8,42.9,36384.8203125
2026-06-01T20:47:47.095462+00:00Z,10230738944,9756.79296875,1600.8,42.9,36385.98046875
2026-06-01T20:47:48.097412+00:00Z,10230738944,9756.79296875,1599.1,42.9,36380.109375
2026-06-01T20:47:49.099666+00:00Z,10230738944,9756.79296875,1599.4,42.9,36368.8203125
2026-06-01T20:47:50.101452+00:00Z,10230738944,9756.79296875,1600.9,42.9,36370.94921875
2026-06-01T20:47:51.103425+00:00Z,10230738944,9756.79296875,1597.8,42.9,36373.265625
2026-06-01T20:47:52.105417+00:00Z,10230738944,9756.79296875,1599.8,42.9,36375.625
2026-06-01T20:47:53.107420+00:00Z,10230738944,9756.79296875,1600.1,42.9,36380.6015625
2026-06-01T20:47:54.109415+00:00Z,10230738944,9756.79296875,1599.5,43.0,36357.96875
2026-06-01T20:47:55.111461+00:00Z,10230738944,9756.79296875,1598.8,43.0,36364.625
2026-06-01T20:47:56.115674+00:00Z,10230738944,9756.79296875,1602.1,42.9,36387.5859375
2026-06-01T20:47:57.118397+00:00Z,10230738944,9756.79296875,1599.2,42.9,36386.33203125
2026-06-01T20:47:58.119559+00:00Z,10230738944,9756.79296875,1599.0,42.9,36389.41015625
2026-06-01T20:47:59.120621+00:00Z,10230738944,9756.79296875,1599.1,42.9,36390.06640625
2026-06-01T20:48:00.121867+00:00Z,10230738944,9756.79296875,1600.9,43.0,36336.828125
2026-06-01T20:48:01.123377+00:00Z,10230738944,9756.79296875,1599.9,43.0,36335.09765625
2026-06-01T20:48:02.125402+00:00Z,10230738944,9756.79296875,1599.6,42.9,36381.6171875
2026-06-01T20:48:03.127673+00:00Z,10230738944,9756.79296875,1599.6,42.9,36381.05859375
2026-06-01T20:48:04.129398+00:00Z,10230738944,9756.79296875,1600.0,42.9,36384.984375
2026-06-01T20:48:05.131563+00:00Z,10230738944,9756.79296875,1598.6,42.9,36377.62109375
2026-06-01T20:48:06.133623+00:00Z,10230738944,9756.79296875,1600.7,43.0,36333.08203125
2026-06-01T20:48:07.135415+00:00Z,10230738944,9756.79296875,1600.1,42.9,36380.515625
2026-06-01T20:48:08.137422+00:00Z,10230738944,9756.79296875,1598.8,42.9,36382.36328125
2026-06-01T20:48:09.139395+00:00Z,10230738944,9756.79296875,1600.9,42.9,36386.91796875
2026-06-01T20:48:10.141401+00:00Z,10230738944,9756.79296875,1599.8,42.9,36387.17578125
2026-06-01T20:48:11.143405+00:00Z,10230738944,9756.79296875,1598.7,43.0,36360.33984375
2026-06-01T20:48:12.145408+00:00Z,10230738944,9756.79296875,1599.8,43.0,36355.421875
2026-06-01T20:48:13.147426+00:00Z,10230738944,9756.79296875,1599.8,42.9,36380.95703125
2026-06-01T20:48:14.149375+00:00Z,10230738944,9756.79296875,1600.1,42.9,36383.01953125
2026-06-01T20:48:15.151432+00:00Z,10230738944,9756.79296875,1599.7,42.9,36384.78125
2026-06-01T20:48:16.152510+00:00Z,10230738944,9756.79296875,1600.0,42.9,36386.80078125
2026-06-01T20:48:17.154407+00:00Z,10230738944,9756.79296875,1599.0,42.9,36380.47265625
2026-06-01T20:48:18.156378+00:00Z,10230738944,9756.79296875,1601.1,42.9,36377.68359375
2026-06-01T20:48:19.158418+00:00Z,10230738944,9756.79296875,1598.5,42.9,36383.67578125
2026-06-01T20:48:20.160430+00:00Z,10230738944,9756.79296875,1600.8,42.9,36388.703125
2026-06-01T20:48:21.162369+00:00Z,10230738944,9756.79296875,1600.2,42.9,36393.51953125
2026-06-01T20:48:22.164411+00:00Z,10230738944,9756.79296875,1598.5,42.9,36385.0625
2026-06-01T20:48:23.166871+00:00Z,10230738944,9756.79296875,1600.1,43.0,36357.20703125
2026-06-01T20:48:24.168634+00:00Z,10230738944,9756.79296875,1599.4,42.9,36376.2421875
2026-06-01T20:48:25.170470+00:00Z,10230738944,9756.79296875,1599.1,42.9,36377.33984375
2026-06-01T20:48:26.172464+00:00Z,10230738944,9756.79296875,1600.5,42.9,36374.66796875
2026-06-01T20:48:27.174677+00:00Z,10230738944,9756.79296875,1598.7,42.9,36375.078125
2026-06-01T20:48:28.176412+00:00Z,10230738944,9756.79296875,1600.9,43.0,36329.53515625
2026-06-01T20:48:29.178388+00:00Z,10230738944,9756.79296875,1599.1,43.0,36326.44140625
2026-06-01T20:48:30.180409+00:00Z,10230738944,9756.79296875,1600.6,42.9,36378.69921875
2026-06-01T20:48:31.182411+00:00Z,10230738944,9756.79296875,1599.8,42.9,36381.3359375
2026-06-01T20:48:32.184451+00:00Z,10230738944,9756.79296875,1599.0,42.9,36385.796875
2026-06-01T20:48:33.186406+00:00Z,10230738944,9756.79296875,1600.6,42.9,36393.1171875
2026-06-01T20:48:34.188373+00:00Z,10230738944,9756.79296875,1599.1,43.0,36360.12109375
2026-06-01T20:48:35.189387+00:00Z,10230738944,9756.79296875,1599.3,43.0,36355.76953125
2026-06-01T20:48:36.191375+00:00Z,10230738944,9756.79296875,1599.8,42.9,36383.58203125
2026-06-01T20:48:37.193503+00:00Z,10230738944,9756.79296875,1599.6,42.9,36381.49609375
2026-06-01T20:48:38.194515+00:00Z,10230738944,9756.79296875,1600.4,42.9,36384.421875
2026-06-01T20:48:39.196526+00:00Z,10230738944,9756.79296875,1599.8,42.9,36385.5625
2026-06-01T20:48:40.198427+00:00Z,10230738944,9756.79296875,1599.9,43.0,36356.69921875
2026-06-01T20:48:41.200372+00:00Z,10230738944,9756.79296875,1599.9,42.9,36378.95703125
2026-06-01T20:48:42.203893+00:00Z,10230738944,9756.79296875,1598.4,42.9,36380.98828125
2026-06-01T20:48:43.205027+00:00Z,10230738944,9756.79296875,1601.2,42.9,36381.98046875
2026-06-01T20:48:44.206370+00:00Z,10230738944,9756.79296875,1599.8,42.9,36386.05859375
2026-06-01T20:48:45.208373+00:00Z,10230738944,9756.79296875,1598.8,43.0,36362.0078125
2026-06-01T20:48:46.210354+00:00Z,10230738944,9756.79296875,1599.9,43.0,36355.62109375
2026-06-01T20:48:47.211247+00:00Z,10230738944,9756.79296875,1599.6,42.9,36378.0390625
2026-06-01T20:48:48.212350+00:00Z,10230738944,9756.79296875,1600.2,42.9,36379.015625
2026-06-01T20:48:49.213349+00:00Z,10230738944,9756.79296875,1599.4,42.9,36398.44140625
2026-06-01T20:48:50.214236+00:00Z,10230738944,9756.79296875,1599.4,42.9,36401.13671875
2026-06-01T20:48:51.216394+00:00Z,10230738944,9756.79296875,1599.2,42.9,36375.98828125
2026-06-01T20:48:52.217683+00:00Z,10230738944,9756.79296875,1600.6,42.9,36375.484375
2026-06-01T20:48:53.218707+00:00Z,10230738944,9756.79296875,1420.5,42.9,36405.4609375
2026-06-01T20:48:54.220146+00:00Z,10230738944,9756.79296875,1600.5,42.9,36404.7578125
