ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-05-29T20:33:53.256868+00:00Z,10377441280,9896.69921875,1065.8,35.0,41406.51953125
2026-05-29T20:33:54.261021+00:00Z,10389454848,9908.15625,1306.6,35.0,41407.75390625
2026-05-29T20:33:55.261620+00:00Z,10404057088,9922.08203125,1439.2,35.1,41400.96875
2026-05-29T20:33:56.262125+00:00Z,10414428160,9931.97265625,1484.2,35.1,41398.78125
2026-05-29T20:33:57.262648+00:00Z,10424721408,9941.7890625,1495.1,35.0,41405.9765625
2026-05-29T20:33:58.263304+00:00Z,10435182592,9951.765625,1473.2,35.1,41391.9609375
2026-05-29T20:33:59.263824+00:00Z,10439979008,9956.33984375,1583.2,35.1,41390.08984375
2026-05-29T20:34:00.264357+00:00Z,10440204288,9956.5546875,1597.2,35.0,41413.55859375
2026-05-29T20:34:01.264882+00:00Z,10440404992,9956.74609375,1598.1,35.0,41425.28515625
2026-05-29T20:34:02.265602+00:00Z,10440441856,9956.78125,1597.8,35.0,41432.40625
2026-05-29T20:34:03.266147+00:00Z,10440503296,9956.83984375,1598.2,35.0,41434.97265625
2026-05-29T20:34:04.266659+00:00Z,10440667136,9956.99609375,1597.2,35.0,41442.1796875
2026-05-29T20:34:05.267179+00:00Z,10440691712,9957.01953125,1595.0,35.0,41446.2109375
2026-05-29T20:34:06.267956+00:00Z,10440720384,9957.046875,1594.3,35.0,41457.90234375
2026-05-29T20:34:07.269070+00:00Z,10440720384,9957.046875,1597.8,34.9,41484.83203125
2026-05-29T20:34:08.269752+00:00Z,10440720384,9957.046875,1597.6,34.9,41485.1015625
2026-05-29T20:34:09.271881+00:00Z,10440732672,9957.05859375,1597.9,34.9,41488.0546875
2026-05-29T20:34:10.272758+00:00Z,10440835072,9957.15625,1597.3,35.0,41467.02734375
2026-05-29T20:34:11.274889+00:00Z,10440835072,9957.15625,1597.8,34.9,41470.65625
2026-05-29T20:34:12.275759+00:00Z,10440835072,9957.15625,1595.6,34.9,41475.6015625
2026-05-29T20:34:13.276991+00:00Z,10440839168,9957.16015625,1595.9,34.9,41474.9765625
2026-05-29T20:34:14.278945+00:00Z,10440839168,9957.16015625,1597.9,34.9,41481.5078125
2026-05-29T20:34:15.280925+00:00Z,10440839168,9957.16015625,1597.8,34.9,41508.8671875
2026-05-29T20:34:16.283091+00:00Z,10440843264,9957.1640625,1597.6,34.9,41496.5
2026-05-29T20:34:17.284886+00:00Z,10440843264,9957.1640625,1598.3,34.9,41522.796875
2026-05-29T20:34:18.285917+00:00Z,10440843264,9957.1640625,1597.1,34.9,41518.72265625
2026-05-29T20:34:19.287928+00:00Z,10440843264,9957.1640625,1598.8,34.9,41517.44921875
2026-05-29T20:34:20.289888+00:00Z,10440843264,9957.1640625,1598.1,34.9,41500.078125
2026-05-29T20:34:21.292061+00:00Z,10440843264,9957.1640625,1597.3,34.9,41497.84765625
2026-05-29T20:34:22.293917+00:00Z,10440843264,9957.1640625,1598.0,34.9,41499.01953125
2026-05-29T20:34:23.295878+00:00Z,10440929280,9957.24609375,1598.1,34.9,41519.11328125
2026-05-29T20:34:24.296878+00:00Z,10440929280,9957.24609375,1598.4,34.9,41522.2265625
2026-05-29T20:34:25.297922+00:00Z,10440929280,9957.24609375,1598.1,34.9,41527.29296875
2026-05-29T20:34:26.299922+00:00Z,10440933376,9957.25,1597.8,34.9,41512.03515625
2026-05-29T20:34:27.301982+00:00Z,10440933376,9957.25,1597.8,34.9,41531.24609375
2026-05-29T20:34:28.303922+00:00Z,10440933376,9957.25,1597.9,34.9,41525.49609375
2026-05-29T20:34:29.305304+00:00Z,10440982528,9957.296875,1598.2,34.9,41524.51953125
2026-05-29T20:34:30.305859+00:00Z,10440982528,9957.296875,1598.1,34.9,41522.5625
2026-05-29T20:34:31.306542+00:00Z,10440982528,9957.296875,1596.0,34.9,41500.9921875
2026-05-29T20:34:32.307098+00:00Z,10440982528,9957.296875,1598.1,34.9,41496.74609375
2026-05-29T20:34:33.307857+00:00Z,10440982528,9957.296875,1598.8,34.9,41517.859375
2026-05-29T20:34:34.308574+00:00Z,10440982528,9957.296875,1597.6,34.9,41497.8828125
2026-05-29T20:34:35.309459+00:00Z,10440982528,9957.296875,1595.7,34.9,41497.5078125
2026-05-29T20:34:36.310099+00:00Z,10440982528,9957.296875,1598.7,34.9,41497.4375
2026-05-29T20:34:37.311142+00:00Z,10440982528,9957.296875,1597.6,34.9,41495.984375
2026-05-29T20:34:38.311972+00:00Z,10440982528,9957.296875,1597.7,34.9,41511.34765625
2026-05-29T20:34:39.312836+00:00Z,10440982528,9957.296875,1598.2,34.9,41505.56640625
2026-05-29T20:34:40.314295+00:00Z,10440982528,9957.296875,1596.9,34.9,41521.28515625
2026-05-29T20:34:41.315403+00:00Z,10440982528,9957.296875,1597.4,34.9,41505.78125
2026-05-29T20:34:42.316310+00:00Z,10440982528,9957.296875,1597.6,34.9,41508.0390625
2026-05-29T20:34:43.317189+00:00Z,10441428992,9957.72265625,1597.7,34.9,41502.5625
2026-05-29T20:34:44.317812+00:00Z,10441510912,9957.80078125,1596.9,34.9,41505.91796875
2026-05-29T20:34:45.318638+00:00Z,10441510912,9957.80078125,1599.7,34.9,41512.26953125
2026-05-29T20:34:46.319449+00:00Z,10441510912,9957.80078125,1597.3,34.9,41528.453125
