ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-05-30T00:16:30.963125+00:00Z,10200416256,9727.875,1204.4,36.0,40797.8671875
2026-05-30T00:16:31.963832+00:00Z,10200514560,9727.96875,1596.7,36.0,40793.33984375
2026-05-30T00:16:32.964776+00:00Z,10200555520,9728.0078125,1594.5,36.0,40795.9609375
2026-05-30T00:16:33.965621+00:00Z,10200563712,9728.015625,1598.9,36.0,40814.10546875
2026-05-30T00:16:34.966299+00:00Z,10200567808,9728.01953125,1595.8,36.0,40827.25390625
2026-05-30T00:16:35.967148+00:00Z,10200567808,9728.01953125,1598.7,36.0,40823.19921875
2026-05-30T00:16:36.967992+00:00Z,10200567808,9728.01953125,1597.6,35.9,40842.6953125
2026-05-30T00:16:37.968872+00:00Z,10200567808,9728.01953125,1596.4,35.9,40847.48828125
2026-05-30T00:16:38.970046+00:00Z,10200567808,9728.01953125,1598.3,35.9,40884.67578125
2026-05-30T00:16:39.970905+00:00Z,10200567808,9728.01953125,1597.6,35.9,40871.2890625
2026-05-30T00:16:40.971994+00:00Z,10200567808,9728.01953125,1598.4,35.8,40901.56640625
2026-05-30T00:16:41.972769+00:00Z,10200567808,9728.01953125,1597.5,35.8,40916.41796875
2026-05-30T00:16:42.973733+00:00Z,10200567808,9728.01953125,1597.5,35.8,40904.67578125
