ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-03T01:45:06.038317+00:00Z,11995631616,11439.92578125,1192.2,43.5,36037.0390625
2026-06-03T01:45:07.039340+00:00Z,11996372992,11440.6328125,1526.4,43.5,36026.875
2026-06-03T01:45:08.040210+00:00Z,11997380608,11441.59375,1559.6,43.5,36031.26953125
2026-06-03T01:45:09.041097+00:00Z,11998281728,11442.453125,1562.8,43.5,36034.0625
2026-06-03T01:45:10.041769+00:00Z,11999043584,11443.1796875,1582.9,43.5,36039.3125
2026-06-03T01:45:11.042570+00:00Z,11999879168,11443.9765625,1577.7,43.5,36027.62109375
2026-06-03T01:45:12.043454+00:00Z,12000456704,11444.52734375,1590.6,43.5,36019.12890625
2026-06-03T01:45:13.044266+00:00Z,12000935936,11444.984375,1600.6,43.5,36045.41796875
2026-06-03T01:45:14.045244+00:00Z,12001484800,11445.5078125,1598.5,43.4,36060.05078125
2026-06-03T01:45:15.046093+00:00Z,12002095104,11446.08984375,1578.8,43.4,36075.703125
2026-06-03T01:45:16.046756+00:00Z,12002668544,11446.63671875,1596.9,43.4,36080.1875
2026-06-03T01:45:17.047446+00:00Z,12003213312,11447.15625,1599.9,43.4,36088.5859375
2026-06-03T01:45:18.048146+00:00Z,12003606528,11447.53125,1599.8,43.4,36091.30078125
2026-06-03T01:45:19.049236+00:00Z,12004548608,11448.4296875,1597.2,43.4,36075.9609375
2026-06-03T01:45:20.055347+00:00Z,12006592512,11450.37890625,1598.1,43.4,36098.1796875
2026-06-03T01:45:21.065083+00:00Z,12010385408,11453.99609375,1600.1,43.4,36103.75
2026-06-03T01:45:22.071938+00:00Z,12013277184,11456.75390625,1597.5,43.4,36110.55859375
2026-06-03T01:45:23.078410+00:00Z,12016730112,11460.046875,1598.2,43.4,36099.3125
2026-06-03T01:45:24.080323+00:00Z,12018507776,11461.7421875,1598.6,43.4,36102.03515625
2026-06-03T01:45:25.081062+00:00Z,12021342208,11464.4453125,1598.8,43.4,36108.53515625
2026-06-03T01:45:26.081901+00:00Z,12022968320,11465.99609375,1599.1,43.4,36109.671875
2026-06-03T01:45:27.083066+00:00Z,12024836096,11467.77734375,1593.7,43.3,36145.85546875
