ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-01T19:46:09.477038+00:00Z,10204528640,9731.796875,1226.6,43.3,36159.640625
2026-06-01T19:46:10.478384+00:00Z,10204655616,9731.91796875,1598.2,43.3,36164.2421875
2026-06-01T19:46:11.479427+00:00Z,10204737536,9731.99609375,1600.4,43.3,36170.828125
2026-06-01T19:46:12.480835+00:00Z,10204852224,9732.10546875,1598.7,43.2,36180.05078125
2026-06-01T19:46:13.482321+00:00Z,10204942336,9732.19140625,1599.5,43.2,36186.8671875
2026-06-01T19:46:14.483256+00:00Z,10205110272,9732.3515625,1600.8,43.2,36198.53515625
2026-06-01T19:46:15.484152+00:00Z,10205122560,9732.36328125,1598.8,43.2,36189.3671875
2026-06-01T19:46:16.486555+00:00Z,10205278208,9732.51171875,1600.0,43.2,36195.46484375
2026-06-01T19:46:17.487201+00:00Z,10205290496,9732.5234375,1600.0,43.2,36229.00390625
2026-06-01T19:46:18.487840+00:00Z,10205302784,9732.53515625,1598.9,43.2,36237.48046875
2026-06-01T19:46:19.488601+00:00Z,10205302784,9732.53515625,1599.9,43.1,36251.5703125
2026-06-01T19:46:20.489233+00:00Z,10205302784,9732.53515625,1601.0,43.1,36263.75390625
2026-06-01T19:46:21.489977+00:00Z,10205302784,9732.53515625,1596.8,43.2,36239.046875
2026-06-01T19:46:22.490712+00:00Z,10205499392,9732.72265625,1600.9,43.1,36247.8671875
2026-06-01T19:46:23.491369+00:00Z,10205503488,9732.7265625,1599.9,43.1,36282.5625
2026-06-01T19:46:24.492474+00:00Z,10205552640,9732.7734375,1599.3,43.1,36291.6015625
2026-06-01T19:46:25.493105+00:00Z,10205577216,9732.796875,1600.9,43.1,36302.34765625
2026-06-01T19:46:26.493942+00:00Z,10205581312,9732.80078125,1599.7,43.0,36306.625
2026-06-01T19:46:27.495276+00:00Z,10205585408,9732.8046875,1597.9,43.1,36302.87890625
