ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-01T20:05:14.941012+00:00Z,10210512896,9737.50390625,1221.1,43.5,36015.0546875
2026-06-01T20:05:15.942123+00:00Z,10211086336,9738.05078125,1594.4,43.5,36024.59765625
2026-06-01T20:05:16.943062+00:00Z,10211151872,9738.11328125,1600.5,43.5,36037.8125
2026-06-01T20:05:17.944161+00:00Z,10211241984,9738.19921875,1599.4,43.4,36053.0
2026-06-01T20:05:18.944934+00:00Z,10211500032,9738.4453125,1598.8,43.4,36064.44921875
2026-06-01T20:05:19.945560+00:00Z,10211520512,9738.46484375,1600.0,43.4,36084.84765625
2026-06-01T20:05:20.946170+00:00Z,10211520512,9738.46484375,1600.0,43.4,36077.1796875
2026-06-01T20:05:21.946897+00:00Z,10211528704,9738.47265625,1598.9,43.3,36114.44140625
2026-06-01T20:05:22.947666+00:00Z,10211528704,9738.47265625,1599.6,43.3,36125.41015625
2026-06-01T20:05:23.948501+00:00Z,10211528704,9738.47265625,1600.4,43.3,36138.67578125
2026-06-01T20:05:24.949832+00:00Z,10211528704,9738.47265625,1598.3,43.3,36152.953125
2026-06-01T20:05:25.950455+00:00Z,10211528704,9738.47265625,1600.9,43.3,36162.390625
2026-06-01T20:05:26.951265+00:00Z,10211532800,9738.4765625,1599.8,43.3,36148.046875
2026-06-01T20:05:27.951923+00:00Z,10211532800,9738.4765625,1599.0,43.2,36181.984375
2026-06-01T20:05:28.952623+00:00Z,10211532800,9738.4765625,1599.8,43.2,36192.3671875
2026-06-01T20:05:29.953357+00:00Z,10211532800,9738.4765625,1600.9,43.2,36206.7578125
2026-06-01T20:05:30.953980+00:00Z,10211532800,9738.4765625,1600.8,43.2,36221.4609375
2026-06-01T20:05:31.954841+00:00Z,10211532800,9738.4765625,1597.8,43.2,36238.34765625
2026-06-01T20:05:32.955726+00:00Z,10211536896,9738.48046875,1599.6,43.1,36251.90234375
2026-06-01T20:05:33.956988+00:00Z,10211545088,9738.48828125,1599.0,43.1,36267.0234375
2026-06-01T20:05:34.957801+00:00Z,10211545088,9738.48828125,1600.8,43.1,36284.74609375
2026-06-01T20:05:35.958513+00:00Z,10211549184,9738.4921875,1600.5,43.1,36299.26953125
2026-06-01T20:05:36.959501+00:00Z,10211549184,9738.4921875,1600.8,43.0,36315.66015625
2026-06-01T20:05:37.960128+00:00Z,10211553280,9738.49609375,1600.0,43.1,36279.890625
