ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-01T20:34:07.491359+00:00Z,10219106304,9745.69921875,1200.1,43.0,36305.4375
2026-06-01T20:34:08.492171+00:00Z,10221895680,9748.359375,1600.7,43.0,36325.30859375
2026-06-01T20:34:09.492871+00:00Z,10222100480,9748.5546875,1598.9,43.0,36356.6953125
2026-06-01T20:34:10.493503+00:00Z,10222202880,9748.65234375,1600.0,43.0,36368.3515625
2026-06-01T20:34:11.494125+00:00Z,10222252032,9748.69921875,1601.0,43.0,36367.66015625
2026-06-01T20:34:12.494807+00:00Z,10222284800,9748.73046875,1597.9,42.9,36377.65234375
2026-06-01T20:34:13.495460+00:00Z,10222329856,9748.7734375,1595.9,43.0,36320.26953125
2026-06-01T20:34:14.496217+00:00Z,10222346240,9748.7890625,1600.8,43.0,36347.8359375
2026-06-01T20:34:15.497392+00:00Z,10222350336,9748.79296875,1599.9,43.0,36353.6875
2026-06-01T20:34:16.498538+00:00Z,10222350336,9748.79296875,1598.2,43.0,36350.1328125
2026-06-01T20:34:17.499490+00:00Z,10222567424,9749.0,1600.7,43.0,36350.12109375
2026-06-01T20:34:18.500275+00:00Z,10222567424,9749.0,1599.1,43.0,36347.51953125
2026-06-01T20:34:19.502399+00:00Z,10222567424,9749.0,1599.9,43.0,36307.0703125
2026-06-01T20:34:20.504371+00:00Z,10222579712,9749.01171875,1600.1,43.0,36338.578125
2026-06-01T20:34:21.505414+00:00Z,10222579712,9749.01171875,1599.1,43.0,36341.2578125
2026-06-01T20:34:22.507359+00:00Z,10222579712,9749.01171875,1601.2,43.0,36342.4296875
2026-06-01T20:34:23.508444+00:00Z,10222579712,9749.01171875,1599.1,43.0,36348.1328125
2026-06-01T20:34:24.510381+00:00Z,10222587904,9749.01953125,1599.0,43.0,36324.51953125
2026-06-01T20:34:25.512410+00:00Z,10222587904,9749.01953125,1597.6,43.0,36331.75390625
2026-06-01T20:34:26.514375+00:00Z,10222587904,9749.01953125,1600.1,42.9,36370.41796875
2026-06-01T20:34:27.516424+00:00Z,10222587904,9749.01953125,1600.5,42.9,36395.65234375
2026-06-01T20:34:28.518366+00:00Z,10222592000,9749.0234375,1599.2,42.9,36398.6953125
2026-06-01T20:34:29.520228+00:00Z,10222592000,9749.0234375,1600.0,42.9,36401.73828125
2026-06-01T20:34:30.521010+00:00Z,10222592000,9749.0234375,1598.9,42.9,36381.89453125
2026-06-01T20:34:31.521852+00:00Z,10222620672,9749.05078125,1599.7,42.9,36405.65625
2026-06-01T20:34:32.522742+00:00Z,10222624768,9749.0546875,1599.6,42.9,36410.26953125
2026-06-01T20:34:33.523476+00:00Z,10222698496,9749.125,1600.7,42.9,36421.16015625
2026-06-01T20:34:34.524493+00:00Z,10222772224,9749.1953125,1599.4,42.9,36424.25390625
2026-06-01T20:34:35.525374+00:00Z,10222776320,9749.19921875,1599.7,42.9,36400.04296875
2026-06-01T20:34:36.526317+00:00Z,10222776320,9749.19921875,1599.7,42.9,36393.8046875
2026-06-01T20:34:37.527863+00:00Z,10222776320,9749.19921875,1598.3,42.9,36425.22265625
2026-06-01T20:34:38.528872+00:00Z,10222776320,9749.19921875,1601.1,42.9,36422.77734375
2026-06-01T20:34:39.530182+00:00Z,10222776320,9749.19921875,1599.1,42.9,36419.6484375
2026-06-01T20:34:40.530940+00:00Z,10222780416,9749.203125,1599.6,42.9,36419.87109375
2026-06-01T20:34:41.531879+00:00Z,10222780416,9749.203125,1598.6,42.9,36392.578125
2026-06-01T20:34:42.532675+00:00Z,10222780416,9749.203125,1600.8,42.9,36414.97265625
2026-06-01T20:34:43.533387+00:00Z,10222780416,9749.203125,1599.8,42.9,36415.9453125
2026-06-01T20:34:44.534187+00:00Z,10222780416,9749.203125,1599.6,42.9,36417.046875
2026-06-01T20:34:45.535625+00:00Z,10222780416,9749.203125,1599.8,42.9,36420.421875
2026-06-01T20:34:46.536448+00:00Z,10222780416,9749.203125,1599.7,42.9,36405.65234375
2026-06-01T20:34:47.537195+00:00Z,10222784512,9749.20703125,1599.8,42.9,36403.76953125
2026-06-01T20:34:48.537868+00:00Z,10222788608,9749.2109375,1599.9,42.9,36428.77734375
2026-06-01T20:34:49.538547+00:00Z,10222788608,9749.2109375,1598.9,42.9,36428.734375
2026-06-01T20:34:50.539454+00:00Z,10222788608,9749.2109375,1598.8,42.9,36427.37109375
2026-06-01T20:34:51.540742+00:00Z,10222792704,9749.21484375,1600.6,42.9,36426.0625
2026-06-01T20:34:52.541493+00:00Z,10222792704,9749.21484375,1599.8,42.9,36403.69140625
2026-06-01T20:34:53.542208+00:00Z,10222792704,9749.21484375,1600.7,42.9,36399.578125
2026-06-01T20:34:54.543404+00:00Z,10222792704,9749.21484375,1598.9,42.9,36421.2421875
2026-06-01T20:34:55.545514+00:00Z,10222792704,9749.21484375,1599.9,42.9,36419.6171875
2026-06-01T20:34:56.547808+00:00Z,10222792704,9749.21484375,1599.3,42.9,36418.46875
2026-06-01T20:34:57.549383+00:00Z,10222792704,9749.21484375,1599.4,42.9,36421.31640625
2026-06-01T20:34:58.551369+00:00Z,10222792704,9749.21484375,1599.9,42.9,36372.53515625
2026-06-01T20:34:59.552359+00:00Z,10222792704,9749.21484375,1599.4,42.9,36383.12890625
2026-06-01T20:35:00.553401+00:00Z,10222792704,9749.21484375,1600.1,42.9,36417.171875
2026-06-01T20:35:01.555466+00:00Z,10222792704,9749.21484375,1599.7,42.9,36413.81640625
2026-06-01T20:35:02.557413+00:00Z,10222792704,9749.21484375,1599.8,42.9,36420.71875
2026-06-01T20:35:03.561404+00:00Z,10222792704,9749.21484375,1599.7,42.9,36417.7109375
2026-06-01T20:35:04.562843+00:00Z,10222792704,9749.21484375,1599.6,42.9,36391.9453125
2026-06-01T20:35:05.564362+00:00Z,10222792704,9749.21484375,1600.9,42.9,36415.92578125
2026-06-01T20:35:06.565431+00:00Z,10222792704,9749.21484375,1599.1,42.9,36420.1875
2026-06-01T20:35:07.567419+00:00Z,10222792704,9749.21484375,1599.7,42.9,36421.62890625
2026-06-01T20:35:08.569416+00:00Z,10222792704,9749.21484375,1599.8,42.9,36422.64453125
2026-06-01T20:35:09.571414+00:00Z,10222792704,9749.21484375,1598.8,42.9,36396.26953125
2026-06-01T20:35:10.573372+00:00Z,10222792704,9749.21484375,1600.2,42.9,36395.6484375
