ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-02T21:37:55.074657+00:00Z,10200731648,9728.17578125,1195.9,41.2,37496.2109375
2026-06-02T21:37:56.076115+00:00Z,10200793088,9728.234375,1599.8,41.1,37518.4296875
2026-06-02T21:37:57.076845+00:00Z,10200834048,9728.2734375,1597.8,41.1,37532.58203125
2026-06-02T21:37:58.077705+00:00Z,10200842240,9728.28125,1599.5,41.1,37578.2578125
2026-06-02T21:37:59.078666+00:00Z,10200846336,9728.28515625,1599.4,41.0,37608.30859375
2026-06-02T21:38:00.080106+00:00Z,10200846336,9728.28515625,1590.8,41.0,37628.9296875
2026-06-02T21:38:01.080952+00:00Z,10200846336,9728.28515625,1598.7,41.0,37640.234375
2026-06-02T21:38:02.081811+00:00Z,10200846336,9728.28515625,1598.7,40.9,37659.3203125
2026-06-02T21:38:03.082481+00:00Z,10200846336,9728.28515625,1598.8,40.9,37677.10546875
2026-06-02T21:38:04.083355+00:00Z,10200846336,9728.28515625,1598.6,40.9,37694.07421875
2026-06-02T21:38:05.084274+00:00Z,10200846336,9728.28515625,1599.5,40.8,37711.9921875
2026-06-02T21:38:06.085336+00:00Z,10200846336,9728.28515625,1598.3,40.8,37732.37890625
2026-06-02T21:38:07.086179+00:00Z,10200846336,9728.28515625,1600.6,40.8,37751.20703125
