ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-02T16:44:10.169351+00:00Z,13798477824,13159.25390625,662.6,46.8,33941.671875
2026-06-02T16:44:11.170031+00:00Z,13799669760,13160.390625,1529.7,46.8,33929.546875
2026-06-02T16:44:12.171540+00:00Z,13800321024,13161.01171875,1535.9,46.8,33938.59765625
2026-06-02T16:44:13.172181+00:00Z,13800853504,13161.51953125,1548.9,46.7,33956.12890625
2026-06-02T16:44:14.173730+00:00Z,13801246720,13161.89453125,1542.6,46.7,33974.75
2026-06-02T16:44:15.174710+00:00Z,13801693184,13162.3203125,1523.5,46.7,33989.6875
2026-06-02T16:44:16.175738+00:00Z,13802008576,13162.62109375,1577.5,46.7,33967.01171875
2026-06-02T16:44:17.179119+00:00Z,13802627072,13163.2109375,1529.9,46.9,33874.4765625
2026-06-02T16:44:18.179891+00:00Z,13802958848,13163.52734375,1575.8,46.8,33890.54296875
2026-06-02T16:44:19.180543+00:00Z,13803483136,13164.02734375,1514.1,46.8,33903.3125
2026-06-02T16:44:20.181280+00:00Z,13803819008,13164.34765625,1583.8,46.8,33916.2734375
2026-06-02T16:44:21.181857+00:00Z,13804384256,13164.88671875,1565.1,46.8,33932.01171875
2026-06-02T16:44:22.182543+00:00Z,13804916736,13165.39453125,1594.9,46.7,33960.99609375
2026-06-02T16:44:23.183110+00:00Z,13805297664,13165.7578125,1596.1,46.7,33982.140625
2026-06-02T16:44:24.183981+00:00Z,13805776896,13166.21484375,1588.3,46.7,34003.171875
2026-06-02T16:44:25.184748+00:00Z,13806116864,13166.5390625,1597.1,46.5,34125.59765625
2026-06-02T16:44:26.185335+00:00Z,13806772224,13167.1640625,1595.9,46.4,34160.78125
2026-06-02T16:44:27.186213+00:00Z,13809713152,13169.96875,1599.5,46.4,34188.53515625
2026-06-02T16:44:28.187551+00:00Z,13812658176,13172.77734375,1599.6,46.3,34208.9375
2026-06-02T16:44:29.188705+00:00Z,13814857728,13174.875,1599.1,46.3,34239.9140625
2026-06-02T16:44:30.193128+00:00Z,13817876480,13177.75390625,1597.3,46.3,34262.99609375
2026-06-02T16:44:31.193909+00:00Z,13822222336,13181.8984375,1600.4,46.2,34276.59375
2026-06-02T16:44:32.194842+00:00Z,13824655360,13184.21875,1599.5,46.2,34291.9375
2026-06-02T16:44:33.195897+00:00Z,13827145728,13186.59375,1598.7,46.2,34305.2890625
2026-06-02T16:44:34.197044+00:00Z,13828644864,13188.0234375,1599.9,46.2,34315.26171875
2026-06-02T16:44:35.198219+00:00Z,13830119424,13189.4296875,1601.3,46.2,34326.2578125
2026-06-02T16:44:36.199467+00:00Z,13831892992,13191.12109375,1589.0,46.1,34339.1171875
2026-06-02T16:44:37.200338+00:00Z,13834964992,13194.05078125,1600.8,46.1,34350.96875
2026-06-02T16:44:38.201004+00:00Z,13837357056,13196.33203125,1599.8,46.1,34356.8984375
2026-06-02T16:44:39.201856+00:00Z,13838843904,13197.75,1598.7,46.1,34361.09765625
2026-06-02T16:44:40.202593+00:00Z,13840179200,13199.0234375,1600.8,46.1,34354.234375
2026-06-02T16:44:41.203230+00:00Z,13842571264,13201.3046875,1599.0,46.1,34367.53515625
2026-06-02T16:44:42.203935+00:00Z,13844647936,13203.28515625,1598.9,46.1,34372.42578125
2026-06-02T16:44:43.204566+00:00Z,13846753280,13205.29296875,1600.9,46.1,34370.7265625
2026-06-02T16:44:44.205601+00:00Z,13847560192,13206.0625,1599.5,46.1,34367.73828125
2026-06-02T16:44:45.206287+00:00Z,13848883200,13207.32421875,1600.9,46.1,34371.30859375
2026-06-02T16:44:46.207108+00:00Z,13849829376,13208.2265625,1599.5,46.1,34367.359375
2026-06-02T16:44:47.208315+00:00Z,13851738112,13210.046875,1599.3,46.1,34370.09765625
