ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-01T21:48:56.158332+00:00Z,10376941568,9896.22265625,1168.8,43.4,36080.75
2026-06-01T21:48:57.159931+00:00Z,10383663104,9902.6328125,1542.8,43.4,36087.55859375
2026-06-01T21:48:58.160656+00:00Z,10387423232,9906.21875,1547.9,43.4,36091.9609375
2026-06-01T21:48:59.161501+00:00Z,10395537408,9913.95703125,1529.7,43.4,36097.20703125
2026-06-01T21:49:00.162353+00:00Z,10403352576,9921.41015625,1579.7,43.4,36102.01171875
2026-06-01T21:49:01.163157+00:00Z,10411315200,9929.00390625,1572.7,43.4,36095.32421875
2026-06-01T21:49:02.164256+00:00Z,10418700288,9936.046875,1587.3,43.4,36074.92578125
2026-06-01T21:49:03.164957+00:00Z,10424553472,9941.62890625,1594.4,43.4,36074.6328125
2026-06-01T21:49:04.170968+00:00Z,10431778816,9948.51953125,1597.1,43.4,36072.87109375
2026-06-01T21:49:05.172256+00:00Z,10439114752,9955.515625,1594.8,43.4,36083.51953125
2026-06-01T21:49:06.172871+00:00Z,10440036352,9956.39453125,1598.1,43.4,36086.11328125
2026-06-01T21:49:07.173698+00:00Z,10440212480,9956.5625,1599.6,43.5,36046.61328125
2026-06-01T21:49:08.174346+00:00Z,10440290304,9956.63671875,1599.0,43.4,36053.72265625
2026-06-01T21:49:09.174963+00:00Z,10440343552,9956.6875,1601.8,43.4,36104.7890625
2026-06-01T21:49:10.175947+00:00Z,10440515584,9956.8515625,1597.6,43.4,36112.125
2026-06-01T21:49:11.176628+00:00Z,10440744960,9957.0703125,1599.9,43.3,36120.796875
2026-06-01T21:49:12.177269+00:00Z,10440773632,9957.09765625,1601.0,43.3,36126.671875
2026-06-01T21:49:13.177974+00:00Z,10440777728,9957.1015625,1598.9,43.3,36114.9375
2026-06-01T21:49:14.178681+00:00Z,10440798208,9957.12109375,1599.8,43.3,36119.44921875
2026-06-01T21:49:15.179509+00:00Z,10440798208,9957.12109375,1599.8,43.3,36130.28125
2026-06-01T21:49:16.180326+00:00Z,10440806400,9957.12890625,1600.5,43.3,36139.5234375
2026-06-01T21:49:17.181580+00:00Z,10440884224,9957.203125,1599.1,43.3,36143.94140625
2026-06-01T21:49:18.182748+00:00Z,10440921088,9957.23828125,1598.2,43.3,36145.4375
2026-06-01T21:49:19.183383+00:00Z,10440953856,9957.26953125,1600.9,43.3,36118.7109375
2026-06-01T21:49:20.184294+00:00Z,10440953856,9957.26953125,1599.5,43.3,36146.140625
2026-06-01T21:49:21.185497+00:00Z,10440986624,9957.30078125,1599.2,43.3,36151.8125
2026-06-01T21:49:22.186205+00:00Z,10440994816,9957.30859375,1599.7,43.3,36155.73828125
2026-06-01T21:49:23.187052+00:00Z,10440994816,9957.30859375,1599.7,43.3,36157.421875
2026-06-01T21:49:24.187886+00:00Z,10440994816,9957.30859375,1592.7,43.3,36138.9296875
2026-06-01T21:49:25.189116+00:00Z,10440998912,9957.3125,1600.1,43.3,36136.00390625
2026-06-01T21:49:26.189795+00:00Z,10441003008,9957.31640625,1598.9,43.3,36139.08203125
2026-06-01T21:49:27.190728+00:00Z,10441031680,9957.34375,1599.3,43.3,36146.41796875
2026-06-01T21:49:28.191699+00:00Z,10441043968,9957.35546875,1599.5,43.3,36151.80859375
2026-06-01T21:49:29.192621+00:00Z,10441043968,9957.35546875,1598.6,43.3,36160.13671875
2026-06-01T21:49:30.193458+00:00Z,10441043968,9957.35546875,1598.7,43.3,36148.94921875
2026-06-01T21:49:31.194568+00:00Z,10441043968,9957.35546875,1598.2,43.3,36159.01171875
2026-06-01T21:49:32.195620+00:00Z,10441043968,9957.35546875,1599.3,43.3,36158.015625
2026-06-01T21:49:33.196460+00:00Z,10441043968,9957.35546875,1600.8,43.3,36159.39453125
2026-06-01T21:49:34.197108+00:00Z,10441043968,9957.35546875,1599.8,43.3,36165.12890625
