ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-05-30T00:57:56.319327+00:00Z,10374623232,9894.01171875,1123.2,35.9,40831.6640625
2026-05-30T00:57:57.320627+00:00Z,10379870208,9899.015625,1488.7,35.9,40846.71875
2026-05-30T00:57:58.324037+00:00Z,10385797120,9904.66796875,1515.0,35.9,40846.06640625
2026-05-30T00:57:59.325892+00:00Z,10391248896,9909.8671875,1472.5,35.9,40843.40625
2026-05-30T00:58:00.326862+00:00Z,10401665024,9919.80078125,1454.6,35.9,40843.375
2026-05-30T00:58:01.327889+00:00Z,10406453248,9924.3671875,1387.6,36.0,40820.265625
2026-05-30T00:58:02.329883+00:00Z,10413072384,9930.6796875,1531.0,36.0,40818.859375
2026-05-30T00:58:03.330960+00:00Z,10420576256,9937.8359375,1502.6,36.0,40797.2265625
2026-05-30T00:58:04.333886+00:00Z,10430107648,9946.92578125,1543.3,36.0,40814.734375
2026-05-30T00:58:05.335884+00:00Z,10437210112,9953.69921875,1586.8,36.0,40792.484375
2026-05-30T00:58:06.336901+00:00Z,10437709824,9954.17578125,1597.5,36.0,40813.78515625
2026-05-30T00:58:07.337690+00:00Z,10438926336,9955.3359375,1597.5,36.0,40812.98828125
2026-05-30T00:58:08.339173+00:00Z,10439528448,9955.91015625,1597.7,36.0,40812.27734375
2026-05-30T00:58:09.340078+00:00Z,10439602176,9955.98046875,1597.5,35.9,40833.14453125
2026-05-30T00:58:10.341023+00:00Z,10439704576,9956.078125,1597.5,35.9,40832.93359375
2026-05-30T00:58:11.341893+00:00Z,10439749632,9956.12109375,1597.8,36.0,40817.08984375
2026-05-30T00:58:12.342881+00:00Z,10439749632,9956.12109375,1597.3,36.0,40823.66796875
2026-05-30T00:58:13.343906+00:00Z,10439774208,9956.14453125,1598.4,35.9,40843.4921875
2026-05-30T00:58:14.344764+00:00Z,10439884800,9956.25,1597.7,35.9,40845.6796875
2026-05-30T00:58:15.345568+00:00Z,10439897088,9956.26171875,1597.7,35.9,40862.58203125
2026-05-30T00:58:16.346326+00:00Z,10439974912,9956.3359375,1595.8,35.9,40852.33203125
2026-05-30T00:58:17.347235+00:00Z,10439974912,9956.3359375,1598.2,35.9,40888.33984375
2026-05-30T00:58:18.348673+00:00Z,10439987200,9956.34765625,1594.8,35.9,40850.48046875
2026-05-30T00:58:19.349593+00:00Z,10439987200,9956.34765625,1595.7,35.9,40859.65625
2026-05-30T00:58:20.350272+00:00Z,10439999488,9956.359375,1599.9,35.9,40879.6328125
2026-05-30T00:58:21.351219+00:00Z,10440003584,9956.36328125,1596.4,35.9,40863.22265625
2026-05-30T00:58:22.353888+00:00Z,10440052736,9956.41015625,1598.6,35.9,40883.61328125
2026-05-30T00:58:23.355896+00:00Z,10440073216,9956.4296875,1598.0,35.9,40879.6171875
2026-05-30T00:58:24.356704+00:00Z,10440073216,9956.4296875,1597.4,35.9,40883.84375
2026-05-30T00:58:25.358110+00:00Z,10440073216,9956.4296875,1598.1,35.9,40862.87890625
2026-05-30T00:58:26.358862+00:00Z,10440073216,9956.4296875,1597.8,35.9,40888.0390625
2026-05-30T00:58:27.359432+00:00Z,10440073216,9956.4296875,1597.7,35.9,40870.4609375
2026-05-30T00:58:28.360705+00:00Z,10440118272,9956.47265625,1597.3,35.9,40889.6328125
2026-05-30T00:58:29.361324+00:00Z,10440118272,9956.47265625,1597.1,35.9,40868.375
2026-05-30T00:58:30.361869+00:00Z,10440118272,9956.47265625,1598.0,35.9,40885.484375
2026-05-30T00:58:31.362650+00:00Z,10440118272,9956.47265625,1598.7,35.9,40872.62109375
2026-05-30T00:58:32.363509+00:00Z,10440118272,9956.47265625,1597.6,35.9,40875.203125
2026-05-30T00:58:33.364727+00:00Z,10440118272,9956.47265625,1597.2,35.9,40877.0
2026-05-30T00:58:34.365392+00:00Z,10440134656,9956.48828125,1597.9,35.9,40851.78515625
2026-05-30T00:58:35.366507+00:00Z,10440134656,9956.48828125,1597.9,35.9,40872.44140625
2026-05-30T00:58:36.367604+00:00Z,10441940992,9958.2109375,1597.6,35.9,40880.125
2026-05-30T00:58:37.368308+00:00Z,10441940992,9958.2109375,1596.8,35.9,40877.1015625
2026-05-30T00:58:38.369088+00:00Z,10441940992,9958.2109375,1597.8,35.9,40886.44140625
2026-05-30T00:58:39.369862+00:00Z,10441961472,9958.23046875,1598.8,35.9,40867.03515625
2026-05-30T00:58:40.370520+00:00Z,10441961472,9958.23046875,1598.7,35.9,40887.55078125
2026-05-30T00:58:41.376482+00:00Z,10441961472,9958.23046875,1593.3,35.9,40874.21484375
2026-05-30T00:58:42.400329+00:00Z,10441961472,9958.23046875,1597.9,35.9,40875.77734375
2026-05-30T00:58:43.401426+00:00Z,10441961472,9958.23046875,1596.4,35.9,40861.1015625
2026-05-30T00:58:44.402437+00:00Z,10441961472,9958.23046875,1599.8,35.9,40866.92578125
2026-05-30T00:58:45.405066+00:00Z,10441961472,9958.23046875,1597.4,35.9,40886.03125
2026-05-30T00:58:46.406220+00:00Z,10441965568,9958.234375,1598.2,35.9,40870.13671875
2026-05-30T00:58:47.407392+00:00Z,10441965568,9958.234375,1598.3,35.9,40868.73046875
2026-05-30T00:58:48.409929+00:00Z,10441965568,9958.234375,1598.6,35.9,40889.8046875
2026-05-30T00:58:49.411988+00:00Z,10441965568,9958.234375,1597.8,35.9,40863.5859375
2026-05-30T00:58:50.413941+00:00Z,10441965568,9958.234375,1596.8,35.9,40884.01953125
2026-05-30T00:58:51.415940+00:00Z,10441965568,9958.234375,1598.8,35.9,40884.93359375
2026-05-30T00:58:52.418060+00:00Z,10441965568,9958.234375,1598.7,35.9,40885.17578125
2026-05-30T00:58:53.420157+00:00Z,10441965568,9958.234375,1596.6,35.9,40890.0078125
2026-05-30T00:58:54.422512+00:00Z,10441965568,9958.234375,1599.2,35.9,40861.1171875
2026-05-30T00:58:55.423933+00:00Z,10441965568,9958.234375,1598.8,35.9,40880.6015625
2026-05-30T00:58:56.425925+00:00Z,10441965568,9958.234375,1596.8,35.9,40881.2578125
2026-05-30T00:58:57.427943+00:00Z,10441965568,9958.234375,1598.7,35.9,40862.23046875
2026-05-30T00:58:58.429963+00:00Z,10441965568,9958.234375,1597.8,35.9,40868.41015625
2026-05-30T00:58:59.432313+00:00Z,10441965568,9958.234375,1597.4,35.9,40866.7265625
2026-05-30T00:59:00.433926+00:00Z,10441965568,9958.234375,1599.2,35.9,40883.6015625
2026-05-30T00:59:01.435903+00:00Z,10441965568,9958.234375,1597.1,35.9,40864.37109375
2026-05-30T00:59:02.437900+00:00Z,10441965568,9958.234375,1596.8,35.9,40872.38671875
2026-05-30T00:59:03.439145+00:00Z,10441965568,9958.234375,1598.8,35.9,40847.0859375
2026-05-30T00:59:04.440973+00:00Z,10441965568,9958.234375,1598.1,35.9,40863.48828125
2026-05-30T00:59:05.442913+00:00Z,10441965568,9958.234375,1596.9,35.9,40864.25
2026-05-30T00:59:06.445097+00:00Z,10441965568,9958.234375,1598.5,35.9,40865.3046875
2026-05-30T00:59:07.446903+00:00Z,10442027008,9958.29296875,1598.3,35.9,40862.984375
2026-05-30T00:59:08.448930+00:00Z,10442027008,9958.29296875,1598.5,35.9,40844.9765625
2026-05-30T00:59:09.451058+00:00Z,10442035200,9958.30078125,1596.9,35.9,40852.609375
2026-05-30T00:59:10.452926+00:00Z,10442035200,9958.30078125,1599.7,35.9,40851.82421875
2026-05-30T00:59:11.457473+00:00Z,10442035200,9958.30078125,1596.9,35.8,40896.921875
2026-05-30T00:59:12.458732+00:00Z,10442035200,9958.30078125,1598.8,35.8,40895.9609375
2026-05-30T00:59:13.461310+00:00Z,10442035200,9958.30078125,1598.9,35.9,40886.21875
2026-05-30T00:59:14.462912+00:00Z,10442035200,9958.30078125,1597.5,35.9,40881.80078125
2026-05-30T00:59:15.464932+00:00Z,10442035200,9958.30078125,1597.7,35.9,40886.38671875
2026-05-30T00:59:16.466994+00:00Z,10442043392,9958.30859375,1597.7,35.9,40887.2109375
2026-05-30T00:59:17.469030+00:00Z,10442043392,9958.30859375,1597.8,35.8,40907.6484375
2026-05-30T00:59:18.471009+00:00Z,10442043392,9958.30859375,1598.8,35.8,40904.76953125
2026-05-30T00:59:19.472941+00:00Z,10442043392,9958.30859375,1596.8,35.8,40898.203125
2026-05-30T00:59:20.474916+00:00Z,10442043392,9958.30859375,1598.9,35.8,40895.4921875
2026-05-30T00:59:21.476933+00:00Z,10442043392,9958.30859375,1596.7,35.9,40846.421875
2026-05-30T00:59:22.478902+00:00Z,10442043392,9958.30859375,1597.1,36.0,40805.30859375
2026-05-30T00:59:23.481261+00:00Z,10442043392,9958.30859375,1596.4,36.0,40817.8671875
2026-05-30T00:59:24.482927+00:00Z,10442084352,9958.34765625,1598.1,36.0,40813.375
2026-05-30T00:59:25.485061+00:00Z,10442084352,9958.34765625,1597.6,36.0,40808.4296875
2026-05-30T00:59:26.486956+00:00Z,10442084352,9958.34765625,1599.0,36.0,40806.2265625
2026-05-30T00:59:27.488929+00:00Z,10442084352,9958.34765625,1598.8,36.0,40803.53125
2026-05-30T00:59:28.490916+00:00Z,10442084352,9958.34765625,1597.9,36.0,40802.3984375
2026-05-30T00:59:29.492919+00:00Z,10442084352,9958.34765625,1597.8,36.0,40786.890625
2026-05-30T00:59:30.495089+00:00Z,10442084352,9958.34765625,1597.5,36.0,40783.78125
2026-05-30T00:59:31.496922+00:00Z,10442084352,9958.34765625,1599.1,36.0,40808.3125
2026-05-30T00:59:32.499019+00:00Z,10442084352,9958.34765625,1597.9,36.0,40790.35546875
2026-05-30T00:59:33.500928+00:00Z,10442084352,9958.34765625,1598.7,36.0,40792.57421875
2026-05-30T00:59:34.503153+00:00Z,10442084352,9958.34765625,1597.5,36.0,40790.625
2026-05-30T00:59:35.504933+00:00Z,10442084352,9958.34765625,1598.1,36.0,40797.53125
2026-05-30T00:59:36.506986+00:00Z,10442100736,9958.36328125,1596.7,36.0,40798.14453125
2026-05-30T00:59:37.508891+00:00Z,10442100736,9958.36328125,1599.2,36.0,40818.21875
2026-05-30T00:59:38.511100+00:00Z,10442100736,9958.36328125,1598.3,36.0,40820.3359375
2026-05-30T00:59:39.512927+00:00Z,10442100736,9958.36328125,1598.0,36.0,40803.7109375
2026-05-30T00:59:40.514966+00:00Z,10442100736,9958.36328125,1597.8,36.0,40811.0546875
2026-05-30T00:59:41.519465+00:00Z,10442100736,9958.36328125,1597.7,35.9,40836.3515625
2026-05-30T00:59:42.520926+00:00Z,10442100736,9958.36328125,1597.7,36.0,40816.90234375
2026-05-30T00:59:43.523068+00:00Z,10442100736,9958.36328125,1597.6,36.0,40816.5703125
2026-05-30T00:59:44.524966+00:00Z,10442100736,9958.36328125,1598.0,36.0,40814.41796875
2026-05-30T00:59:45.526890+00:00Z,10442100736,9958.36328125,1598.1,36.0,40817.16015625
2026-05-30T00:59:46.528936+00:00Z,10442100736,9958.36328125,1596.5,35.9,40834.09765625
2026-05-30T00:59:47.531125+00:00Z,10442100736,9958.36328125,1597.6,36.0,40830.8984375
2026-05-30T00:59:48.532884+00:00Z,10442100736,9958.36328125,1599.4,36.0,40828.65625
