ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-05-30T07:38:47.683922+00:00Z,13799870464,13160.58203125,1099.1,41.6,37217.2890625
2026-05-30T07:38:48.686065+00:00Z,13800628224,13161.3046875,1513.6,41.6,37218.765625
2026-05-30T07:38:49.692102+00:00Z,13802024960,13162.63671875,1483.7,41.6,37221.921875
2026-05-30T07:38:50.704935+00:00Z,13803286528,13163.83984375,1464.7,41.6,37227.328125
2026-05-30T07:38:51.705515+00:00Z,13804691456,13165.1796875,1459.1,41.6,37227.7109375
2026-05-30T07:38:52.706232+00:00Z,13805907968,13166.33984375,1462.1,41.5,37265.09375
2026-05-30T07:38:53.706800+00:00Z,13806854144,13167.2421875,1516.1,41.6,37250.8046875
2026-05-30T07:38:54.707610+00:00Z,13807632384,13167.984375,1526.8,41.5,37261.63671875
2026-05-30T07:38:55.708449+00:00Z,13807996928,13168.33203125,1565.5,41.5,37272.1953125
2026-05-30T07:38:56.709561+00:00Z,13808615424,13168.921875,1492.1,41.5,37262.44140625
2026-05-30T07:38:57.711895+00:00Z,13808959488,13169.25,1545.2,41.5,37293.609375
2026-05-30T07:38:58.713882+00:00Z,13809115136,13169.3984375,1576.4,41.5,37289.49609375
2026-05-30T07:38:59.714858+00:00Z,13809545216,13169.80859375,1538.4,41.5,37306.22265625
2026-05-30T07:39:00.719794+00:00Z,13810249728,13170.48046875,1535.4,41.4,37332.62109375
2026-05-30T07:39:01.720745+00:00Z,13810622464,13170.8359375,1591.8,41.4,37343.28125
2026-05-30T07:39:02.729697+00:00Z,13812195328,13172.3359375,1580.5,41.4,37336.5234375
2026-05-30T07:39:03.736566+00:00Z,13815967744,13175.93359375,1588.1,41.4,37361.63671875
2026-05-30T07:39:04.737416+00:00Z,13818515456,13178.36328125,1593.8,41.4,37364.37890625
2026-05-30T07:39:05.738123+00:00Z,13821952000,13181.640625,1597.8,41.4,37372.33203125
2026-05-30T07:39:06.740388+00:00Z,13824319488,13183.8984375,1595.3,41.3,37391.3671875
2026-05-30T07:39:07.741119+00:00Z,13828218880,13187.6171875,1593.0,41.3,37408.41015625
2026-05-30T07:39:08.741767+00:00Z,13828956160,13188.3203125,1597.9,41.3,37415.2421875
2026-05-30T07:39:09.743001+00:00Z,13832712192,13191.90234375,1597.1,41.3,37419.484375
2026-05-30T07:39:10.743607+00:00Z,13836120064,13195.15234375,1591.0,41.3,37407.7734375
2026-05-30T07:39:11.744231+00:00Z,13837172736,13196.15625,1596.0,41.3,37415.640625
2026-05-30T07:39:12.744858+00:00Z,13839380480,13198.26171875,1598.9,41.3,37435.16796875
2026-05-30T07:39:13.745582+00:00Z,13839814656,13198.67578125,1596.0,41.3,37422.234375
2026-05-30T07:39:14.746255+00:00Z,13841911808,13200.67578125,1588.8,41.3,37424.43359375
2026-05-30T07:39:15.752251+00:00Z,13845254144,13203.86328125,1600.0,41.3,37422.1875
2026-05-30T07:39:16.753249+00:00Z,13846188032,13204.75390625,1595.9,41.3,37440.58984375
2026-05-30T07:39:17.753866+00:00Z,13846831104,13205.3671875,1597.0,41.3,37427.46875
2026-05-30T07:39:18.754627+00:00Z,13847949312,13206.43359375,1588.7,41.3,37403.953125
2026-05-30T07:39:19.755511+00:00Z,13848346624,13206.8125,1596.7,41.3,37426.61328125
2026-05-30T07:39:20.756506+00:00Z,13849378816,13207.796875,1597.4,41.3,37424.66796875
2026-05-30T07:39:21.757177+00:00Z,13850464256,13208.83203125,1598.9,41.3,37418.9140625
2026-05-30T07:39:22.757860+00:00Z,13850640384,13209.0,1597.9,41.3,37421.9609375
2026-05-30T07:39:23.758715+00:00Z,13851762688,13210.0703125,1597.6,41.3,37410.8984375
2026-05-30T07:39:24.759508+00:00Z,13853036544,13211.28515625,1595.8,41.3,37407.0234375
2026-05-30T07:39:25.765166+00:00Z,13853544448,13211.76953125,1598.0,41.3,37394.65625
2026-05-30T07:39:26.769089+00:00Z,13855363072,13213.50390625,1596.7,41.3,37412.77734375
2026-05-30T07:39:27.769707+00:00Z,13855838208,13213.95703125,1597.8,41.3,37409.8359375
2026-05-30T07:39:28.770963+00:00Z,13858283520,13216.2890625,1598.1,41.4,37384.27734375
2026-05-30T07:39:29.772003+00:00Z,13858422784,13216.421875,1597.3,41.3,37406.16015625
