ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-05-30T00:15:05.390445+00:00Z,10200264704,9727.73046875,1203.1,35.8,40906.3984375
2026-05-30T00:15:06.391452+00:00Z,10200309760,9727.7734375,1597.4,35.8,40930.58203125
2026-05-30T00:15:07.392302+00:00Z,10200350720,9727.8125,1597.7,35.8,40920.04296875
2026-05-30T00:15:08.393126+00:00Z,10200367104,9727.828125,1598.6,35.8,40942.3046875
2026-05-30T00:15:09.394310+00:00Z,10200367104,9727.828125,1597.0,35.8,40946.8984375
2026-05-30T00:15:10.395684+00:00Z,10200367104,9727.828125,1598.9,35.7,40960.19140625
2026-05-30T00:15:11.396634+00:00Z,10200367104,9727.828125,1597.5,35.7,40965.828125
2026-05-30T00:15:12.397591+00:00Z,10200367104,9727.828125,1598.5,35.7,40977.00390625
2026-05-30T00:15:13.398401+00:00Z,10200371200,9727.83203125,1596.8,35.7,40998.38671875
2026-05-30T00:15:14.399031+00:00Z,10200371200,9727.83203125,1598.0,35.7,41005.3359375
2026-05-30T00:15:15.399656+00:00Z,10200371200,9727.83203125,1597.9,35.7,41006.09765625
2026-05-30T00:15:16.400803+00:00Z,10200371200,9727.83203125,1598.3,35.6,41029.36328125
2026-05-30T00:15:17.401623+00:00Z,10200371200,9727.83203125,1597.6,35.6,41023.27734375
