ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-05-30T05:48:15.052570+00:00Z,13799542784,13160.26953125,1150.5,41.2,37494.2421875
2026-05-30T05:48:16.063770+00:00Z,13800251392,13160.9453125,1442.8,41.2,37490.66015625
2026-05-30T05:48:17.064740+00:00Z,13801414656,13162.0546875,1455.6,41.2,37496.26953125
2026-05-30T05:48:18.065547+00:00Z,13802156032,13162.76171875,1503.6,41.2,37497.10546875
2026-05-30T05:48:19.066492+00:00Z,13803130880,13163.69140625,1463.7,41.2,37483.81640625
2026-05-30T05:48:20.067490+00:00Z,13803802624,13164.33203125,1552.4,41.2,37507.5703125
2026-05-30T05:48:21.068878+00:00Z,13804478464,13164.9765625,1520.9,41.2,37508.76953125
2026-05-30T05:48:22.069936+00:00Z,13805203456,13165.66796875,1496.4,41.2,37492.80078125
2026-05-30T05:48:23.070877+00:00Z,13805940736,13166.37109375,1502.7,41.2,37498.27734375
2026-05-30T05:48:24.076883+00:00Z,13806510080,13166.9140625,1513.1,41.2,37488.27734375
2026-05-30T05:48:25.087630+00:00Z,13807104000,13167.48046875,1531.4,41.2,37509.296875
2026-05-30T05:48:26.088546+00:00Z,13807693824,13168.04296875,1551.7,41.2,37496.6953125
2026-05-30T05:48:27.089368+00:00Z,13808275456,13168.59765625,1570.7,41.2,37507.90625
2026-05-30T05:48:28.090094+00:00Z,13808869376,13169.1640625,1523.7,41.2,37489.1796875
2026-05-30T05:48:29.091148+00:00Z,13809569792,13169.83203125,1570.6,41.2,37494.7578125
2026-05-30T05:48:30.091744+00:00Z,13810135040,13170.37109375,1530.9,41.2,37493.68359375
2026-05-30T05:48:31.092868+00:00Z,13810466816,13170.6875,1553.3,41.1,37517.76953125
2026-05-30T05:48:32.093774+00:00Z,13810835456,13171.0390625,1548.1,41.2,37507.7109375
2026-05-30T05:48:33.095893+00:00Z,13811159040,13171.34765625,1565.0,41.2,37512.62890625
2026-05-30T05:48:34.097878+00:00Z,13812998144,13173.1015625,1523.2,41.2,37512.79296875
2026-05-30T05:48:35.099948+00:00Z,13816647680,13176.58203125,1584.4,41.1,37527.421875
2026-05-30T05:48:36.101926+00:00Z,13820076032,13179.8515625,1583.0,41.1,37527.20703125
2026-05-30T05:48:37.103942+00:00Z,13821890560,13181.58203125,1539.8,41.1,37558.109375
2026-05-30T05:48:38.105924+00:00Z,13823459328,13183.078125,1577.0,41.1,37557.12890625
2026-05-30T05:48:39.107880+00:00Z,13824532480,13184.1015625,1593.1,41.1,37544.0546875
2026-05-30T05:48:40.108901+00:00Z,13828734976,13188.109375,1575.3,41.1,37547.375
2026-05-30T05:48:41.110126+00:00Z,13829738496,13189.06640625,1598.3,41.1,37544.9140625
2026-05-30T05:48:42.110744+00:00Z,13832507392,13191.70703125,1590.9,41.1,37522.953125
2026-05-30T05:48:43.112062+00:00Z,13835857920,13194.90234375,1587.9,41.1,37520.2578125
2026-05-30T05:48:44.113084+00:00Z,13837770752,13196.7265625,1593.8,41.1,37536.80078125
2026-05-30T05:48:45.114551+00:00Z,13838548992,13197.46875,1599.3,41.1,37534.390625
2026-05-30T05:48:46.118838+00:00Z,13838921728,13197.82421875,1581.9,41.2,37515.6640625
2026-05-30T05:48:47.120920+00:00Z,13840605184,13199.4296875,1589.8,41.2,37513.328125
2026-05-30T05:48:48.124395+00:00Z,13840924672,13199.734375,1587.8,41.1,37522.8515625
2026-05-30T05:48:49.125098+00:00Z,13841977344,13200.73828125,1596.9,41.1,37519.51171875
2026-05-30T05:48:50.125843+00:00Z,13844570112,13203.2109375,1591.8,41.2,37504.3828125
2026-05-30T05:48:51.126516+00:00Z,13846712320,13205.25390625,1596.8,41.2,37508.07421875
2026-05-30T05:48:52.127293+00:00Z,13847994368,13206.4765625,1597.7,41.2,37501.30859375
2026-05-30T05:48:53.128656+00:00Z,13852291072,13210.57421875,1599.0,41.2,37484.8359375
2026-05-30T05:48:54.129457+00:00Z,13852819456,13211.078125,1596.6,41.2,37484.9921875
2026-05-30T05:48:55.130432+00:00Z,13853552640,13211.77734375,1597.6,41.2,37499.7578125
2026-05-30T05:48:56.131208+00:00Z,13855105024,13213.2578125,1597.6,41.2,37492.5234375
2026-05-30T05:48:57.132013+00:00Z,13855531008,13213.6640625,1597.8,41.2,37486.34765625
2026-05-30T05:48:58.132681+00:00Z,13855698944,13213.82421875,1598.9,41.2,37503.953125
2026-05-30T05:48:59.133454+00:00Z,13855903744,13214.01953125,1596.6,41.2,37506.1875
2026-05-30T05:49:00.134345+00:00Z,13857947648,13215.96875,1596.7,41.2,37501.50390625
2026-05-30T05:49:01.135060+00:00Z,13858312192,13216.31640625,1599.7,41.2,37496.69140625
2026-05-30T05:49:02.136032+00:00Z,13859192832,13217.15625,1597.4,41.2,37481.10546875
2026-05-30T05:49:03.137235+00:00Z,13859815424,13217.75,1597.2,41.2,37478.57421875
2026-05-30T05:49:04.137944+00:00Z,13861191680,13219.0625,1598.8,41.2,37476.30859375
2026-05-30T05:49:05.138955+00:00Z,13862625280,13220.4296875,1596.5,41.2,37476.43359375
2026-05-30T05:49:06.139591+00:00Z,13862866944,13220.66015625,1598.9,41.2,37497.1015625
2026-05-30T05:49:07.140465+00:00Z,13863231488,13221.0078125,1595.6,41.2,37476.9453125
2026-05-30T05:49:08.141340+00:00Z,13863849984,13221.59765625,1599.7,41.2,37493.8984375
2026-05-30T05:49:09.142230+00:00Z,13864337408,13222.0625,1597.6,41.2,37492.84765625
2026-05-30T05:49:10.142933+00:00Z,13864849408,13222.55078125,1596.9,41.2,37478.7890625
2026-05-30T05:49:11.143584+00:00Z,13865058304,13222.75,1598.0,41.2,37485.35546875
2026-05-30T05:49:12.144264+00:00Z,13865521152,13223.19140625,1596.8,41.2,37481.6015625
2026-05-30T05:49:13.145606+00:00Z,13866373120,13224.00390625,1591.0,41.2,37458.03515625
2026-05-30T05:49:14.146447+00:00Z,13866663936,13224.28125,1596.6,41.2,37478.87109375
2026-05-30T05:49:15.147341+00:00Z,13866713088,13224.328125,1597.7,41.2,37482.08984375
2026-05-30T05:49:16.147952+00:00Z,13867335680,13224.921875,1598.0,41.2,37484.09375
2026-05-30T05:49:17.148540+00:00Z,13867610112,13225.18359375,1597.0,41.2,37459.56640625
2026-05-30T05:49:18.149175+00:00Z,13867741184,13225.30859375,1599.0,41.2,37483.0625
2026-05-30T05:49:19.149780+00:00Z,13867839488,13225.40234375,1598.0,41.2,37463.43359375
2026-05-30T05:49:20.150393+00:00Z,13867925504,13225.484375,1596.9,41.2,37466.5625
2026-05-30T05:49:21.151233+00:00Z,13868003328,13225.55859375,1594.7,41.2,37482.265625
2026-05-30T05:49:22.152592+00:00Z,13868081152,13225.6328125,1598.8,41.2,37478.3046875
2026-05-30T05:49:23.153740+00:00Z,13868109824,13225.66015625,1598.3,41.2,37477.62109375
2026-05-30T05:49:24.154605+00:00Z,13868118016,13225.66796875,1598.4,41.2,37476.79296875
2026-05-30T05:49:25.155692+00:00Z,13868163072,13225.7109375,1592.9,41.2,37471.8046875
2026-05-30T05:49:26.158009+00:00Z,13869330432,13226.82421875,1597.6,41.2,37471.46875
2026-05-30T05:49:27.159998+00:00Z,13869412352,13226.90234375,1598.8,41.2,37467.421875
2026-05-30T05:49:28.161951+00:00Z,13869445120,13226.93359375,1596.8,41.2,37466.328125
2026-05-30T05:49:29.163891+00:00Z,13869469696,13226.95703125,1599.1,41.2,37455.91796875
2026-05-30T05:49:30.166025+00:00Z,13869498368,13226.984375,1597.6,41.2,37453.3984375
2026-05-30T05:49:31.167916+00:00Z,13869666304,13227.14453125,1589.5,41.3,37451.546875
2026-05-30T05:49:32.169185+00:00Z,13870714880,13228.14453125,1597.5,41.2,37455.46875
2026-05-30T05:49:33.170341+00:00Z,13870821376,13228.24609375,1597.2,41.2,37453.0625
2026-05-30T05:49:34.171115+00:00Z,13870960640,13228.37890625,1597.9,41.2,37470.00390625
2026-05-30T05:49:35.171722+00:00Z,13871009792,13228.42578125,1599.0,41.2,37470.51953125
2026-05-30T05:49:36.172458+00:00Z,13871112192,13228.5234375,1592.6,41.2,37454.65625
2026-05-30T05:49:37.174125+00:00Z,13871157248,13228.56640625,1597.5,41.2,37495.0390625
2026-05-30T05:49:38.175023+00:00Z,13871226880,13228.6328125,1597.6,41.2,37476.4453125
2026-05-30T05:49:39.178918+00:00Z,13871321088,13228.72265625,1589.5,41.2,37489.26171875
2026-05-30T05:49:40.180893+00:00Z,13871353856,13228.75390625,1597.9,41.2,37470.66796875
2026-05-30T05:49:41.182865+00:00Z,13872070656,13229.4375,1598.1,41.2,37492.4765625
2026-05-30T05:49:42.183815+00:00Z,13872136192,13229.5,1597.2,41.2,37487.66015625
2026-05-30T05:49:43.185887+00:00Z,13872308224,13229.6640625,1597.0,41.2,37483.0859375
2026-05-30T05:49:44.186835+00:00Z,13872377856,13229.73046875,1598.5,41.2,37491.50390625
2026-05-30T05:49:45.188071+00:00Z,13873115136,13230.43359375,1597.0,41.2,37472.6875
2026-05-30T05:49:46.189108+00:00Z,13874044928,13231.3203125,1597.3,41.2,37464.89453125
2026-05-30T05:49:47.189949+00:00Z,13874188288,13231.45703125,1597.7,41.2,37482.87109375
2026-05-30T05:49:48.190815+00:00Z,13874393088,13231.65234375,1598.5,41.2,37462.69921875
2026-05-30T05:49:49.191926+00:00Z,13875474432,13232.68359375,1598.1,41.2,37483.69921875
2026-05-30T05:49:50.192994+00:00Z,13875585024,13232.7890625,1597.4,41.2,37489.234375
2026-05-30T05:49:51.194136+00:00Z,13875712000,13232.91015625,1597.1,41.2,37471.9140625
2026-05-30T05:49:52.195020+00:00Z,13875826688,13233.01953125,1592.8,41.2,37453.484375
2026-05-30T05:49:53.195639+00:00Z,13875970048,13233.15625,1598.0,41.2,37471.390625
2026-05-30T05:49:54.196477+00:00Z,13876416512,13233.58203125,1596.7,41.2,37469.88671875
2026-05-30T05:49:55.197452+00:00Z,13876502528,13233.6640625,1597.5,41.2,37464.75390625
2026-05-30T05:49:56.198053+00:00Z,13876547584,13233.70703125,1597.9,41.3,37448.0
2026-05-30T05:49:57.198964+00:00Z,13877223424,13234.3515625,1598.6,41.2,37468.796875
2026-05-30T05:49:58.199841+00:00Z,13877350400,13234.47265625,1597.6,41.2,37465.984375
2026-05-30T05:49:59.200932+00:00Z,13877411840,13234.53125,1598.3,41.2,37465.12890625
2026-05-30T05:50:00.201857+00:00Z,13877563392,13234.67578125,1594.5,41.3,37450.2734375
2026-05-30T05:50:01.202639+00:00Z,13877628928,13234.73828125,1598.6,41.3,37450.0390625
2026-05-30T05:50:02.203361+00:00Z,13877673984,13234.78125,1596.0,41.2,37473.1640625
2026-05-30T05:50:03.203999+00:00Z,13878095872,13235.18359375,1598.0,41.2,37473.3046875
2026-05-30T05:50:04.204624+00:00Z,13878177792,13235.26171875,1599.0,41.2,37495.3984375
2026-05-30T05:50:05.205220+00:00Z,13878247424,13235.328125,1597.0,41.2,37479.3828125
2026-05-30T05:50:06.205859+00:00Z,13878345728,13235.421875,1597.9,41.2,37480.3203125
2026-05-30T05:50:07.206655+00:00Z,13878546432,13235.61328125,1598.7,41.2,37488.05078125
2026-05-30T05:50:08.207527+00:00Z,13878628352,13235.69140625,1596.7,41.2,37485.03125
2026-05-30T05:50:09.208336+00:00Z,13878689792,13235.75,1597.7,41.2,37482.2890625
2026-05-30T05:50:10.209103+00:00Z,13878734848,13235.79296875,1599.7,41.2,37485.14453125
2026-05-30T05:50:11.209990+00:00Z,13878804480,13235.859375,1596.7,41.2,37468.05078125
2026-05-30T05:50:12.210859+00:00Z,13878915072,13235.96484375,1593.6,41.2,37489.75390625
2026-05-30T05:50:13.211456+00:00Z,13880262656,13237.25,1597.0,41.2,37482.921875
2026-05-30T05:50:14.213947+00:00Z,13880508416,13237.484375,1594.9,41.2,37480.53515625
2026-05-30T05:50:15.214718+00:00Z,13880840192,13237.80078125,1597.7,41.2,37497.3671875
2026-05-30T05:50:16.215588+00:00Z,13881905152,13238.81640625,1593.6,41.2,37499.84375
2026-05-30T05:50:17.216555+00:00Z,13881970688,13238.87890625,1594.2,41.2,37493.44921875
2026-05-30T05:50:18.217658+00:00Z,13882105856,13239.0078125,1591.5,41.2,37468.91015625
2026-05-30T05:50:19.218627+00:00Z,13882269696,13239.1640625,1596.5,41.2,37488.97265625
2026-05-30T05:50:20.219406+00:00Z,13883826176,13240.6484375,1597.9,41.2,37475.01953125
2026-05-30T05:50:21.220046+00:00Z,13883936768,13240.75390625,1597.9,41.2,37495.80859375
2026-05-30T05:50:22.220874+00:00Z,13884018688,13240.83203125,1597.6,41.2,37503.2109375
2026-05-30T05:50:23.221768+00:00Z,13884108800,13240.91796875,1597.6,41.2,37500.4609375
2026-05-30T05:50:24.222601+00:00Z,13884252160,13241.0546875,1598.7,41.2,37472.921875
2026-05-30T05:50:25.223576+00:00Z,13884493824,13241.28515625,1598.2,41.2,37474.25
2026-05-30T05:50:26.224761+00:00Z,13885894656,13242.62109375,1597.3,41.2,37470.7265625
2026-05-30T05:50:27.225768+00:00Z,13886283776,13242.9921875,1597.8,41.2,37482.015625
2026-05-30T05:50:28.226868+00:00Z,13886537728,13243.234375,1597.9,41.2,37461.56640625
2026-05-30T05:50:29.227525+00:00Z,13886631936,13243.32421875,1596.0,41.2,37473.85546875
2026-05-30T05:50:30.228162+00:00Z,13886959616,13243.63671875,1597.9,41.2,37456.0859375
2026-05-30T05:50:31.228995+00:00Z,13887119360,13243.7890625,1597.5,41.2,37462.4921875
2026-05-30T05:50:32.230061+00:00Z,13887213568,13243.87890625,1598.3,41.2,37461.109375
2026-05-30T05:50:33.231405+00:00Z,13887275008,13243.9375,1596.9,41.2,37471.66015625
2026-05-30T05:50:34.232285+00:00Z,13887479808,13244.1328125,1597.7,41.2,37464.5546875
2026-05-30T05:50:35.232942+00:00Z,13887832064,13244.46875,1598.8,41.2,37463.0234375
2026-05-30T05:50:36.233838+00:00Z,13889097728,13245.67578125,1597.6,41.2,37456.71484375
2026-05-30T05:50:37.234650+00:00Z,13889540096,13246.09765625,1597.6,41.2,37470.3359375
2026-05-30T05:50:38.235588+00:00Z,13889560576,13246.1171875,1598.5,41.2,37460.19921875
2026-05-30T05:50:39.236646+00:00Z,13889589248,13246.14453125,1598.0,41.3,37441.42578125
2026-05-30T05:50:40.238938+00:00Z,13889880064,13246.421875,1597.4,41.2,37469.02734375
