ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-13T19:32:14.333566+00:00Z,2257055744,2152.49609375,1153.8,71.8,17955.40625
2026-06-13T19:32:15.387982+00:00Z,2259615744,2154.9375,1263.1,71.8,17947.44140625
2026-06-13T19:32:16.419783+00:00Z,2265284608,2160.34375,1172.9,71.8,17991.1015625
2026-06-13T19:32:17.449581+00:00Z,2307399680,2200.5078125,1356.2,71.8,17957.68359375
2026-06-13T19:32:18.450645+00:00Z,2347732992,2238.97265625,1372.4,71.9,17934.6875
2026-06-13T19:32:19.451682+00:00Z,2365906944,2256.3046875,1338.8,71.9,17937.1875
2026-06-13T19:32:20.454444+00:00Z,2388914176,2278.24609375,1404.9,71.8,17952.28515625
2026-06-13T19:32:21.456413+00:00Z,2403844096,2292.484375,1460.9,71.8,17952.8984375
2026-06-13T19:32:22.463250+00:00Z,2420600832,2308.46484375,1317.3,71.9,17938.72265625
2026-06-13T19:32:23.490624+00:00Z,2435096576,2322.2890625,1419.4,71.9,17929.4765625
2026-06-13T19:32:24.504560+00:00Z,2453753856,2340.08203125,1318.9,71.9,17904.69921875
2026-06-13T19:32:25.510897+00:00Z,2481909760,2366.93359375,1244.9,72.0,17873.3203125
2026-06-13T19:32:26.512970+00:00Z,2520600576,2403.83203125,1419.7,72.0,17841.109375
2026-06-13T19:32:27.513829+00:00Z,2560499712,2441.8828125,1399.5,72.1,17805.19140625
2026-06-13T19:32:28.516068+00:00Z,2602319872,2481.765625,1410.8,72.1,17762.79296875
2026-06-13T19:32:29.519317+00:00Z,2645299200,2522.75390625,1392.4,72.2,17710.0703125
2026-06-13T19:32:30.520897+00:00Z,2685390848,2560.98828125,1397.2,72.3,17670.8046875
2026-06-13T19:32:31.527354+00:00Z,2718666752,2592.72265625,1369.0,72.3,17635.328125
2026-06-13T19:32:32.549682+00:00Z,2737852416,2611.01953125,1338.0,72.4,17609.50390625
2026-06-13T19:32:33.557237+00:00Z,2772611072,2644.16796875,1389.5,72.4,17572.453125
2026-06-13T19:32:34.564149+00:00Z,2802032640,2672.2265625,1275.2,72.5,17522.55859375
2026-06-13T19:32:35.570529+00:00Z,2837393408,2705.94921875,1295.7,72.6,17483.22265625
2026-06-13T19:32:36.571724+00:00Z,2862817280,2730.1953125,1350.6,72.7,17430.6875
2026-06-13T19:32:37.573114+00:00Z,2905378816,2770.78515625,1416.8,72.7,17385.3984375
2026-06-13T19:32:38.574651+00:00Z,2941661184,2805.38671875,1438.0,72.8,17355.0625
2026-06-13T19:32:39.580483+00:00Z,2978111488,2840.1484375,1412.1,72.8,17310.3203125
2026-06-13T19:32:40.614127+00:00Z,3015720960,2876.015625,1414.9,72.9,17271.875
2026-06-13T19:32:43.014502+00:00Z,3042672640,2901.71875,504.9,73.0,17220.87890625
2026-06-13T19:32:44.072015+00:00Z,3080527872,2937.8203125,1316.5,73.0,17191.9921875
2026-06-13T19:32:45.089633+00:00Z,3106955264,2963.0234375,1338.7,73.3,16992.10546875
2026-06-13T19:32:46.093073+00:00Z,3123445760,2978.75,1418.2,73.6,16828.6328125
2026-06-13T19:32:47.097126+00:00Z,3143454720,2997.83203125,1305.7,73.6,16854.8359375
2026-06-13T19:32:48.104971+00:00Z,3171917824,3024.9765625,1316.7,73.6,16838.765625
2026-06-13T19:32:49.135556+00:00Z,3203088384,3054.703125,1342.4,73.6,16803.5546875
2026-06-13T19:32:50.169506+00:00Z,3238133760,3088.125,1288.3,73.7,16788.296875
2026-06-13T19:32:51.171383+00:00Z,3276951552,3125.14453125,1416.4,73.7,16786.203125
2026-06-13T19:32:52.173465+00:00Z,3313459200,3159.9609375,1446.1,73.7,16782.57421875
2026-06-13T19:32:53.175475+00:00Z,3350941696,3195.70703125,1408.1,73.7,16745.82421875
2026-06-13T19:32:54.177450+00:00Z,3384229888,3227.453125,1358.5,73.8,16684.390625
2026-06-13T19:32:55.181925+00:00Z,3417059328,3258.76171875,1379.7,73.9,16658.41015625
2026-06-13T19:32:56.189092+00:00Z,3441479680,3282.05078125,1330.5,73.9,16635.75
2026-06-13T19:32:57.196373+00:00Z,3483017216,3321.6640625,1428.6,74.0,16593.0859375
2026-06-13T19:32:58.200503+00:00Z,3519291392,3356.2578125,1358.9,73.8,16677.99609375
2026-06-13T19:32:59.207861+00:00Z,3555598336,3390.8828125,1413.6,73.7,16757.921875
2026-06-13T19:33:00.236192+00:00Z,3591774208,3425.3828125,1429.0,73.8,16717.47265625
2026-06-13T19:33:01.238169+00:00Z,3609698304,3442.4765625,1423.9,73.6,16830.1015625
2026-06-13T19:33:02.245589+00:00Z,3644342272,3475.515625,1388.4,73.7,16797.11328125
2026-06-13T19:33:03.263491+00:00Z,3662012416,3492.3671875,1370.7,73.7,16777.93359375
2026-06-13T19:33:04.265484+00:00Z,3677704192,3507.33203125,1454.1,73.8,16728.3515625
2026-06-13T19:33:05.267515+00:00Z,3690430464,3519.46875,1385.7,73.8,16719.09765625
2026-06-13T19:33:06.271567+00:00Z,3710529536,3538.63671875,1355.9,73.8,16716.703125
2026-06-13T19:33:07.273496+00:00Z,3737243648,3564.11328125,1422.2,73.8,16687.48828125
2026-06-13T19:33:08.275705+00:00Z,3764912128,3590.5,1315.6,74.1,16498.23046875
2026-06-13T19:33:09.289125+00:00Z,3802071040,3625.9375,1453.4,74.1,16501.43359375
