ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-14T07:03:18.262182+00:00Z,2245844992,2141.8046875,99.9,76.3,15126.81640625
2026-06-14T07:03:19.294534+00:00Z,2316062720,2208.76953125,100.3,76.3,15079.609375
2026-06-14T07:03:20.301006+00:00Z,2392690688,2281.84765625,99.4,76.5,14990.67578125
2026-06-14T07:03:21.324241+00:00Z,2468888576,2354.515625,100.2,76.6,14904.8125
2026-06-14T07:03:22.395179+00:00Z,2550177792,2432.0390625,100.0,76.8,14808.73046875
2026-06-14T07:03:23.410839+00:00Z,2626097152,2504.44140625,102.3,76.9,14743.05078125
2026-06-14T07:03:24.471273+00:00Z,2703966208,2578.703125,97.6,77.0,14670.96484375
2026-06-14T07:03:25.487599+00:00Z,2778275840,2649.5703125,100.4,77.1,14586.61328125
2026-06-14T07:03:26.498855+00:00Z,2853445632,2721.2578125,100.8,77.3,14500.69140625
2026-06-14T07:03:27.572530+00:00Z,2932396032,2796.55078125,98.7,77.3,14473.11328125
2026-06-14T07:03:28.578797+00:00Z,3007963136,2868.6171875,101.3,77.4,14399.4921875
2026-06-14T07:03:30.708212+00:00Z,3035594752,2894.96875,100.5,77.4,14388.9140625
2026-06-14T07:03:31.776027+00:00Z,3108380672,2964.3828125,98.3,77.5,14320.09765625
2026-06-14T07:03:32.782367+00:00Z,3182747648,3035.3046875,100.8,77.7,14239.953125
2026-06-14T07:03:33.819150+00:00Z,3258675200,3107.71484375,99.4,77.8,14155.74609375
2026-06-14T07:03:34.833371+00:00Z,3334316032,3179.8515625,100.1,77.9,14064.3515625
2026-06-14T07:03:35.841323+00:00Z,3407405056,3249.5546875,100.2,78.1,13972.421875
2026-06-14T07:03:36.847405+00:00Z,3480731648,3319.484375,100.4,78.2,13901.23046875
2026-06-14T07:03:37.853449+00:00Z,3555028992,3390.33984375,99.4,78.3,13847.59375
2026-06-14T07:03:38.879705+00:00Z,3630182400,3462.01171875,100.4,78.4,13769.921875
2026-06-14T07:03:39.926606+00:00Z,3707092992,3535.359375,100.3,78.5,13699.46484375
2026-06-14T07:03:40.959144+00:00Z,3781115904,3605.953125,98.8,78.6,13619.38671875
2026-06-14T07:03:41.980302+00:00Z,3851689984,3673.2578125,100.9,78.7,13549.62109375
2026-06-14T07:03:42.991299+00:00Z,3919831040,3738.2421875,99.9,78.9,13470.1796875
2026-06-14T07:03:43.997234+00:00Z,3990036480,3805.1953125,99.9,79.0,13410.40625
2026-06-14T07:03:45.018412+00:00Z,4062240768,3874.0546875,100.4,79.1,13324.78515625
2026-06-14T07:03:46.045063+00:00Z,4134703104,3943.16015625,99.3,79.2,13263.640625
2026-06-14T07:03:47.051401+00:00Z,4207177728,4012.27734375,101.3,79.3,13186.625
2026-06-14T07:03:48.106090+00:00Z,4281118720,4082.79296875,99.6,79.5,13099.31640625
2026-06-14T07:03:49.113789+00:00Z,4353503232,4151.82421875,100.1,79.5,13059.609375
2026-06-14T07:03:50.116539+00:00Z,4425048064,4220.0546875,98.8,79.7,12919.50390625
2026-06-14T07:03:51.122690+00:00Z,4495597568,4287.3359375,101.3,79.8,12872.078125
2026-06-14T07:03:52.183469+00:00Z,4568862720,4357.20703125,99.0,79.9,12786.3515625
2026-06-14T07:03:54.943006+00:00Z,4590694400,4378.02734375,100.4,80.0,12764.0859375
2026-06-14T07:03:55.983139+00:00Z,4658151424,4442.359375,100.1,80.1,12715.5625
2026-06-14T07:03:56.998478+00:00Z,4723257344,4504.44921875,99.3,80.2,12612.5546875
2026-06-14T07:03:58.040216+00:00Z,4795990016,4573.8125,101.2,80.3,12566.0546875
2026-06-14T07:03:59.098980+00:00Z,4869472256,4643.890625,98.7,80.4,12510.75
2026-06-14T07:04:00.100413+00:00Z,4938563584,4709.78125,99.9,80.5,12422.39453125
2026-06-14T07:04:01.106485+00:00Z,5005643776,4773.75390625,101.4,80.6,12359.1015625
2026-06-14T07:04:02.130430+00:00Z,5073862656,4838.8125,99.6,80.7,12291.0390625
2026-06-14T07:04:03.134961+00:00Z,5141213184,4903.04296875,99.5,80.8,12232.125
2026-06-14T07:04:04.142475+00:00Z,5208838144,4967.53515625,99.8,80.9,12172.6796875
2026-06-14T07:04:05.161371+00:00Z,5275570176,5031.17578125,100.6,81.0,12105.50390625
2026-06-14T07:04:06.167876+00:00Z,5342568448,5095.0703125,99.3,81.1,12020.34765625
2026-06-14T07:04:07.179364+00:00Z,5408669696,5158.109375,99.8,81.2,11994.3046875
2026-06-14T07:04:08.187638+00:00Z,5477662720,5223.90625,100.8,81.3,11916.30859375
2026-06-14T07:04:09.192941+00:00Z,5542350848,5285.59765625,99.9,81.4,11860.9609375
2026-06-14T07:04:10.199895+00:00Z,5608067072,5348.26953125,100.3,81.5,11801.515625
2026-06-14T07:04:11.213995+00:00Z,5673005056,5410.19921875,99.6,81.6,11708.81640625
2026-06-14T07:04:12.215679+00:00Z,5738012672,5472.1953125,100.8,81.8,11592.2109375
2026-06-14T07:04:13.223283+00:00Z,5803511808,5534.66015625,99.9,81.9,11526.3125
2026-06-14T07:04:14.234892+00:00Z,5865775104,5594.0390625,99.7,82.0,11472.91015625
2026-06-14T07:04:15.261968+00:00Z,5926572032,5652.01953125,100.8,82.1,11413.34375
2026-06-14T07:04:16.272949+00:00Z,5987745792,5710.359375,99.9,82.2,11361.3046875
2026-06-14T07:04:17.275840+00:00Z,6049353728,5769.11328125,98.7,82.2,11323.8203125
2026-06-14T07:04:18.282847+00:00Z,6112079872,5828.93359375,100.6,82.3,11258.33984375
2026-06-14T07:04:19.292694+00:00Z,6172078080,5886.15234375,99.7,82.5,11174.265625
2026-06-14T07:04:20.299830+00:00Z,6232915968,5944.171875,100.3,82.6,11102.6640625
2026-06-14T07:04:21.322505+00:00Z,6293295104,6001.75390625,99.6,82.7,11046.890625
2026-06-14T07:04:22.327778+00:00Z,6354087936,6059.73046875,100.5,82.8,10990.8359375
2026-06-14T07:04:23.335986+00:00Z,6412865536,6115.78515625,99.8,82.9,10918.91015625
2026-06-14T07:04:27.242961+00:00Z,6463680512,6164.24609375,100.5,83.0,10831.87109375
2026-06-14T07:04:28.259309+00:00Z,6516109312,6214.24609375,99.4,83.1,10765.84375
2026-06-14T07:04:29.262203+00:00Z,6572384256,6267.9140625,100.7,83.2,10702.45703125
2026-06-14T07:04:30.264641+00:00Z,6629421056,6322.30859375,98.8,83.3,10646.60546875
2026-06-14T07:04:31.270682+00:00Z,6686371840,6376.62109375,100.1,83.4,10595.40234375
2026-06-14T07:04:32.291616+00:00Z,6742880256,6430.51171875,101.0,83.5,10549.49609375
2026-06-14T07:04:33.310355+00:00Z,6800732160,6485.68359375,99.3,83.5,10506.22265625
2026-06-14T07:04:34.329979+00:00Z,6856273920,6538.65234375,100.1,83.7,10406.765625
2026-06-14T07:04:35.346765+00:00Z,6911311872,6591.140625,100.3,83.7,10360.55078125
2026-06-14T07:04:36.354800+00:00Z,6967074816,6644.3203125,100.4,83.9,10285.88671875
2026-06-14T07:04:37.368160+00:00Z,7020249088,6695.03125,99.4,84.0,10229.20703125
2026-06-14T07:04:38.371136+00:00Z,7072935936,6745.27734375,100.8,84.0,10168.94140625
2026-06-14T07:04:39.377856+00:00Z,7126700032,6796.55078125,99.8,84.1,10157.29296875
2026-06-14T07:04:40.402200+00:00Z,7176417280,6843.96484375,100.1,84.1,10141.53125
2026-06-14T07:04:41.408116+00:00Z,7229165568,6894.26953125,99.9,84.2,10076.2734375
2026-06-14T07:04:42.422662+00:00Z,7280156672,6942.8984375,99.9,84.3,10020.25390625
2026-06-14T07:04:43.427424+00:00Z,7329935360,6990.37109375,99.7,84.4,9967.54296875
2026-06-14T07:04:44.436505+00:00Z,7381045248,7039.11328125,101.5,84.5,9911.796875
2026-06-14T07:04:45.484866+00:00Z,7433474048,7089.11328125,98.7,84.5,9862.92578125
2026-06-14T07:04:46.490225+00:00Z,7481266176,7134.69140625,100.4,84.6,9812.22265625
2026-06-14T07:04:47.492018+00:00Z,7527608320,7178.88671875,99.9,84.7,9760.41796875
2026-06-14T07:04:48.499008+00:00Z,7577575424,7226.5390625,100.3,84.8,9716.14453125
2026-06-14T07:04:49.529502+00:00Z,7625064448,7271.828125,99.7,84.8,9662.61328125
2026-06-14T07:04:50.544681+00:00Z,7669673984,7314.37109375,99.8,85.1,9518.484375
2026-06-14T07:04:51.547751+00:00Z,7715315712,7357.8984375,100.7,85.1,9479.56640625
2026-06-14T07:04:52.554427+00:00Z,7762558976,7402.953125,99.3,85.2,9427.02734375
2026-06-14T07:04:53.577761+00:00Z,7801667584,7440.25,100.7,85.3,9396.82421875
2026-06-14T07:04:54.579971+00:00Z,7801667584,7440.25,99.8,85.3,9375.80859375
2026-06-14T07:04:55.581060+00:00Z,7801667584,7440.25,99.9,85.3,9375.67578125
2026-06-14T07:04:56.583308+00:00Z,7801667584,7440.25,100.8,85.3,9364.72265625
2026-06-14T07:04:57.584904+00:00Z,7801667584,7440.25,99.8,85.4,9326.28125
2026-06-14T07:04:58.588524+00:00Z,7801667584,7440.25,99.6,85.4,9336.1484375
2026-06-14T07:04:59.589950+00:00Z,7801667584,7440.25,99.9,85.4,9335.3828125
2026-06-14T07:05:00.590924+00:00Z,7801667584,7440.25,99.9,85.4,9335.2265625
2026-06-14T07:05:01.592853+00:00Z,7801667584,7440.25,100.8,85.4,9306.62109375
2026-06-14T07:05:02.597115+00:00Z,7801667584,7440.25,99.5,85.4,9304.84765625
2026-06-14T07:05:03.599767+00:00Z,7801667584,7440.25,99.8,85.5,9259.83984375
2026-06-14T07:05:04.600841+00:00Z,7801667584,7440.25,99.9,85.5,9214.9296875
2026-06-14T07:05:05.602075+00:00Z,7801667584,7440.25,99.9,85.5,9216.19921875
2026-06-14T07:05:06.602922+00:00Z,7801667584,7440.25,99.9,85.5,9217.17578125
2026-06-14T07:05:07.604316+00:00Z,7801667584,7440.25,100.8,85.5,9247.546875
2026-06-14T07:05:08.606637+00:00Z,7801667584,7440.25,99.8,85.5,9243.71875
2026-06-14T07:05:09.608230+00:00Z,7801667584,7440.25,99.9,85.5,9246.06640625
2026-06-14T07:05:10.609419+00:00Z,7801667584,7440.25,99.9,85.5,9228.6796875
2026-06-14T07:05:11.611720+00:00Z,7801667584,7440.25,99.8,85.6,9210.734375
2026-06-14T07:05:12.613164+00:00Z,7801667584,7440.25,99.8,85.5,9214.6171875
2026-06-14T07:05:13.617277+00:00Z,7801667584,7440.25,100.7,85.6,9164.29296875
2026-06-14T07:05:14.618387+00:00Z,7801667584,7440.25,99.9,85.7,9131.48828125
2026-06-14T07:05:15.619807+00:00Z,7801671680,7440.25390625,99.8,85.6,9148.78125
2026-06-14T07:05:16.621262+00:00Z,7801671680,7440.25390625,99.9,85.7,9131.80859375
2026-06-14T07:05:17.624110+00:00Z,7801872384,7440.4453125,99.6,85.8,9064.296875
2026-06-14T07:05:18.627218+00:00Z,7801872384,7440.4453125,100.8,85.8,9056.80078125
2026-06-14T07:05:19.629584+00:00Z,7801872384,7440.4453125,99.8,85.8,9081.21484375
2026-06-14T07:05:20.630424+00:00Z,7801872384,7440.4453125,99.9,85.8,9079.05859375
2026-06-14T07:05:21.632619+00:00Z,7801872384,7440.4453125,99.8,85.8,9063.41015625
2026-06-14T07:05:22.634984+00:00Z,7801872384,7440.4453125,99.8,85.8,9032.7578125
2026-06-14T07:05:23.636930+00:00Z,7801872384,7440.4453125,100.8,85.8,9048.4375
2026-06-14T07:05:24.638695+00:00Z,7801872384,7440.4453125,99.8,85.8,9029.9375
2026-06-14T07:05:25.640462+00:00Z,7801872384,7440.4453125,99.8,85.8,9035.80078125
2026-06-14T07:05:26.646586+00:00Z,7801872384,7440.4453125,100.4,85.8,9036.109375
2026-06-14T07:05:27.648767+00:00Z,7801872384,7440.4453125,99.8,85.7,9128.18359375
2026-06-14T07:05:28.649947+00:00Z,7801872384,7440.4453125,99.9,85.7,9116.53125
2026-06-14T07:05:29.651317+00:00Z,7801872384,7440.4453125,100.8,85.7,9097.50390625
2026-06-14T07:05:30.654294+00:00Z,7801872384,7440.4453125,99.7,85.6,9161.41015625
2026-06-14T07:05:31.656883+00:00Z,7801872384,7440.4453125,99.7,85.7,9127.20703125
2026-06-14T07:05:32.659610+00:00Z,7801872384,7440.4453125,100.9,85.7,9127.33984375
2026-06-14T07:05:33.660412+00:00Z,7801872384,7440.4453125,99.9,85.7,9105.9765625
2026-06-14T07:05:34.661644+00:00Z,7801872384,7440.4453125,99.9,85.7,9111.0859375
2026-06-14T07:05:35.663973+00:00Z,7801872384,7440.4453125,99.7,85.7,9110.109375
2026-06-14T07:05:36.669254+00:00Z,7801872384,7440.4453125,100.5,85.8,9077.5859375
2026-06-14T07:05:37.672080+00:00Z,7801872384,7440.4453125,99.7,85.8,9048.125
2026-06-14T07:05:38.674035+00:00Z,7801872384,7440.4453125,99.8,85.8,9046.8828125
