ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-05-26T04:40:38.077301+00:00Z,2269978624,2164.8203125,1203.8,35.1,41396.8515625
2026-05-26T04:40:39.078557+00:00Z,2274332672,2168.97265625,1170.5,35.0,41408.2890625
2026-05-26T04:40:40.093358+00:00Z,2314547200,2207.32421875,1097.3,35.1,41387.3671875
2026-05-26T04:40:41.143699+00:00Z,2365513728,2255.9296875,1142.6,35.1,41348.0234375
2026-05-26T04:40:42.145335+00:00Z,2421968896,2309.76953125,1122.0,35.2,41313.51171875
2026-05-26T04:40:43.146713+00:00Z,2472751104,2358.19921875,1116.6,35.3,41272.04296875
2026-05-26T04:40:44.151303+00:00Z,2520559616,2403.79296875,1212.5,35.3,41232.99609375
2026-05-26T04:40:45.161764+00:00Z,2548609024,2430.54296875,1320.3,35.3,41216.08203125
2026-05-26T04:40:46.179323+00:00Z,2577309696,2457.9140625,1283.1,35.4,41196.45703125
2026-05-26T04:40:47.185506+00:00Z,2604343296,2483.6953125,1216.6,35.4,41169.6640625
2026-05-26T04:40:48.197773+00:00Z,2627665920,2505.9375,1373.4,35.4,41154.70703125
2026-05-26T04:40:49.230209+00:00Z,2652807168,2529.9140625,1298.8,35.5,41118.55859375
2026-05-26T04:40:50.231647+00:00Z,2683064320,2558.76953125,1196.3,35.5,41109.42578125
2026-05-26T04:40:51.233450+00:00Z,2709458944,2583.94140625,1300.6,35.5,41092.93359375
2026-05-26T04:40:52.237015+00:00Z,2738032640,2611.19140625,1286.5,35.6,41076.75390625
2026-05-26T04:40:53.237832+00:00Z,2761543680,2633.61328125,1340.0,35.6,41066.98828125
2026-05-26T04:40:54.238810+00:00Z,2801258496,2671.48828125,1239.7,35.6,41027.1328125
2026-05-26T04:40:55.245399+00:00Z,2841841664,2710.19140625,1165.3,35.7,40993.55859375
2026-05-26T04:40:56.300550+00:00Z,2886868992,2753.1328125,1208.2,35.8,40950.5546875
2026-05-26T04:40:57.301284+00:00Z,2932060160,2796.23046875,1163.1,35.8,40900.45703125
2026-05-26T04:40:58.301920+00:00Z,2975571968,2837.7265625,1193.2,35.9,40857.45703125
2026-05-26T04:40:59.302707+00:00Z,3020566528,2880.63671875,1176.1,36.0,40809.51953125
