ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-13T13:12:13.607000+00:00Z,2273468416,2168.1484375,948.3,63.0,23566.76171875
2026-06-13T13:12:14.650848+00:00Z,2294067200,2187.79296875,1102.8,63.1,23552.74609375
2026-06-13T13:12:15.718819+00:00Z,2328600576,2220.7265625,990.1,63.1,23520.16015625
2026-06-13T13:12:16.719841+00:00Z,2352984064,2243.98046875,1167.1,63.1,23541.3515625
2026-06-13T13:12:17.727854+00:00Z,2370535424,2260.71875,1182.0,63.1,23542.51171875
2026-06-13T13:12:18.764866+00:00Z,2400391168,2289.19140625,1031.3,63.1,23539.609375
2026-06-13T13:12:19.770955+00:00Z,2422558720,2310.33203125,1166.0,63.1,23529.15234375
2026-06-13T13:12:20.797193+00:00Z,2446868480,2333.515625,1106.9,63.2,23479.4609375
2026-06-13T13:12:21.808209+00:00Z,2477506560,2362.734375,1061.3,63.2,23473.42578125
2026-06-13T13:12:22.825153+00:00Z,2523066368,2406.18359375,866.2,63.1,23514.875
2026-06-13T13:12:23.827298+00:00Z,2568093696,2449.125,1179.4,63.2,23476.78125
2026-06-13T13:12:24.834060+00:00Z,2619662336,2498.3046875,1109.4,63.2,23436.99609375
2026-06-13T13:12:25.851253+00:00Z,2668134400,2544.53125,1011.5,63.3,23365.8203125
2026-06-13T13:12:26.883382+00:00Z,2721660928,2595.578125,1101.7,63.4,23326.12109375
2026-06-13T13:12:27.894901+00:00Z,2772099072,2643.6796875,1060.3,63.5,23272.35546875
2026-06-13T13:12:28.906116+00:00Z,2825162752,2694.28515625,992.2,63.6,23221.19921875
2026-06-13T13:12:29.912523+00:00Z,2857672704,2725.2890625,1176.5,63.6,23189.66796875
2026-06-13T13:12:32.562565+00:00Z,2876010496,2742.77734375,348.7,63.7,23157.546875
2026-06-13T13:12:33.568959+00:00Z,2900459520,2766.09375,1055.9,63.7,23149.484375
2026-06-13T13:12:34.579911+00:00Z,2918539264,2783.3359375,1151.3,63.7,23127.38671875
2026-06-13T13:12:35.624068+00:00Z,2970046464,2832.45703125,1015.3,63.8,23085.33203125
2026-06-13T13:12:36.636206+00:00Z,3001454592,2862.41015625,954.4,63.8,23048.9375
2026-06-13T13:12:37.647848+00:00Z,3052089344,2910.69921875,1135.6,63.9,23014.79296875
2026-06-13T13:12:38.680331+00:00Z,3104313344,2960.50390625,1114.3,64.0,22962.7734375
2026-06-13T13:12:39.742125+00:00Z,3156557824,3010.328125,1078.5,64.1,22907.23828125
2026-06-13T13:12:40.783087+00:00Z,3208171520,3059.55078125,1076.0,64.1,22857.296875
2026-06-13T13:12:41.789265+00:00Z,3259887616,3108.87109375,1124.9,64.2,22790.296875
2026-06-13T13:12:42.836994+00:00Z,3311480832,3158.07421875,1145.6,64.3,22737.6796875
2026-06-13T13:12:43.886607+00:00Z,3363446784,3207.6328125,1171.3,64.4,22690.9765625
2026-06-13T13:12:44.896871+00:00Z,3414933504,3256.734375,1182.7,64.5,22643.38671875
2026-06-13T13:12:45.904252+00:00Z,3465023488,3304.50390625,1113.5,64.6,22589.625
2026-06-13T13:12:46.918854+00:00Z,3491409920,3329.66796875,1030.2,64.6,22548.26953125
2026-06-13T13:12:47.919931+00:00Z,3515342848,3352.4921875,1083.3,64.6,22539.71875
2026-06-13T13:12:48.927829+00:00Z,3547860992,3383.50390625,1116.8,64.7,22508.078125
