ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-14T09:13:08.184602+00:00Z,2298445824,2191.96875,99.9,75.2,15823.46875
2026-06-14T09:13:09.233783+00:00Z,2448347136,2334.92578125,99.6,75.4,15662.921875
2026-06-14T09:13:10.276052+00:00Z,2597249024,2476.9296875,101.0,75.7,15499.6015625
2026-06-14T09:13:11.343802+00:00Z,2748260352,2620.9453125,99.9,75.9,15373.3203125
2026-06-14T09:13:12.409586+00:00Z,2892103680,2758.125,99.9,76.1,15228.75390625
2026-06-14T09:13:13.431161+00:00Z,3037368320,2896.66015625,99.4,76.4,15074.9453125
2026-06-14T09:13:14.454040+00:00Z,3184570368,3037.04296875,100.2,76.6,14934.16015625
2026-06-14T09:13:15.466983+00:00Z,3326636032,3172.52734375,100.2,76.7,14859.4453125
2026-06-14T09:13:16.536755+00:00Z,3472740352,3311.86328125,100.5,76.9,14697.76171875
2026-06-14T09:13:18.279819+00:00Z,3480637440,3319.39453125,100.3,77.0,14686.4296875
2026-06-14T09:13:19.348952+00:00Z,3622879232,3455.046875,100.1,77.3,14448.21875
2026-06-14T09:13:20.420822+00:00Z,3773140992,3598.34765625,100.4,77.6,14304.28515625
2026-06-14T09:13:21.492520+00:00Z,3919425536,3737.85546875,99.9,77.7,14198.28515625
2026-06-14T09:13:22.573186+00:00Z,4067217408,3878.80078125,99.0,77.9,14066.109375
2026-06-14T09:13:23.589283+00:00Z,4205707264,4010.875,100.4,78.2,13925.9375
2026-06-14T09:13:24.615672+00:00Z,4340580352,4139.5,99.4,78.4,13792.90625
2026-06-14T09:13:25.635188+00:00Z,4479160320,4271.66015625,100.0,78.6,13664.55078125
2026-06-14T09:13:26.677013+00:00Z,4619161600,4405.17578125,99.8,78.8,13539.01171875
2026-06-14T09:13:27.730258+00:00Z,4758159360,4537.734375,101.8,79.0,13377.7109375
2026-06-14T09:13:28.814948+00:00Z,4890083328,4663.546875,98.4,79.2,13251.48046875
2026-06-14T09:13:29.858409+00:00Z,5019713536,4787.171875,100.1,78.9,13440.2109375
2026-06-14T09:13:30.890302+00:00Z,5151051776,4912.42578125,100.3,79.0,13396.11328125
2026-06-14T09:13:31.930398+00:00Z,5275045888,5030.67578125,99.5,79.2,13246.22265625
2026-06-14T09:13:32.941579+00:00Z,5401886720,5151.640625,100.4,79.4,13129.0078125
2026-06-14T09:13:33.969032+00:00Z,5529853952,5273.6796875,99.7,79.6,12989.76953125
