ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-13T16:10:33.808506+00:00Z,2259243008,2154.58203125,1173.3,68.9,19797.53125
2026-06-13T16:10:34.854205+00:00Z,2266923008,2161.90625,1227.8,68.9,19795.3828125
2026-06-13T16:10:35.858386+00:00Z,2307051520,2200.17578125,1362.3,69.0,19765.8203125
2026-06-13T16:10:36.859631+00:00Z,2330263552,2222.3125,1402.8,69.0,19751.13671875
2026-06-13T16:10:37.862427+00:00Z,2346119168,2237.43359375,1302.5,69.0,19753.23046875
2026-06-13T16:10:38.869472+00:00Z,2357063680,2247.87109375,1396.3,69.0,19755.5625
2026-06-13T16:10:39.888494+00:00Z,2387288064,2276.6953125,1286.5,69.3,19568.23046875
2026-06-13T16:10:40.890200+00:00Z,2426150912,2313.7578125,1295.7,69.4,19531.26953125
2026-06-13T16:10:41.893188+00:00Z,2471174144,2356.6953125,1406.9,69.4,19496.5390625
2026-06-13T16:10:42.896449+00:00Z,2510561280,2394.2578125,1359.6,69.5,19472.91796875
2026-06-13T16:10:43.904409+00:00Z,2549428224,2431.32421875,1355.8,69.6,19409.15234375
2026-06-13T16:10:44.907778+00:00Z,2588995584,2469.05859375,1328.9,69.6,19393.3984375
2026-06-13T16:10:45.913792+00:00Z,2627452928,2505.734375,1410.3,69.6,19370.7890625
2026-06-13T16:10:46.918575+00:00Z,2667806720,2544.21875,1387.3,69.6,19350.55859375
2026-06-13T16:10:47.922479+00:00Z,2709192704,2583.6875,1393.8,69.7,19330.68359375
2026-06-13T16:10:48.924353+00:00Z,2749136896,2621.78125,1383.3,69.7,19306.08203125
2026-06-13T16:10:49.929897+00:00Z,2789138432,2659.9296875,1351.6,69.8,19265.1796875
2026-06-13T16:10:50.937005+00:00Z,2824339456,2693.5,1380.8,69.8,19240.35546875
2026-06-13T16:10:51.951097+00:00Z,2862997504,2730.3671875,1376.1,69.9,19211.71484375
2026-06-13T16:10:52.955353+00:00Z,2893533184,2759.48828125,1352.0,69.9,19188.734375
2026-06-13T16:10:53.957475+00:00Z,2932326400,2796.484375,1368.2,69.9,19157.44921875
2026-06-13T16:10:54.959483+00:00Z,2969268224,2831.71484375,1404.1,70.0,19111.7421875
2026-06-13T16:10:55.961471+00:00Z,3005296640,2866.07421875,1356.4,70.2,19017.26953125
2026-06-13T16:10:56.963214+00:00Z,3044462592,2903.42578125,1314.3,70.4,18876.84765625
2026-06-13T16:10:58.759998+00:00Z,3047600128,2906.41796875,203.2,70.5,18780.703125
2026-06-13T16:10:59.774230+00:00Z,3083558912,2940.7109375,1409.7,70.5,18821.94921875
2026-06-13T16:11:00.775809+00:00Z,3102126080,2958.41796875,1447.5,70.5,18804.7734375
2026-06-13T16:11:01.777997+00:00Z,3120308224,2975.7578125,1280.9,70.3,18958.13671875
2026-06-13T16:11:02.781466+00:00Z,3145871360,3000.13671875,1411.6,70.3,18950.3828125
2026-06-13T16:11:03.786689+00:00Z,3165581312,3018.93359375,1404.5,70.3,18960.1171875
2026-06-13T16:11:04.788617+00:00Z,3181436928,3034.0546875,1464.3,70.3,18952.80859375
2026-06-13T16:11:05.790461+00:00Z,3197923328,3049.77734375,1346.5,70.3,18945.6953125
2026-06-13T16:11:06.792529+00:00Z,3212234752,3063.42578125,1407.1,70.3,18944.234375
2026-06-13T16:11:07.794558+00:00Z,3227222016,3077.71875,1393.0,70.3,18942.11328125
2026-06-13T16:11:08.800951+00:00Z,3243626496,3093.36328125,1338.6,70.3,18936.1796875
2026-06-13T16:11:09.802829+00:00Z,3281276928,3129.26953125,1473.3,70.3,18908.390625
2026-06-13T16:11:10.809529+00:00Z,3319836672,3166.04296875,1411.4,70.4,18878.18359375
2026-06-13T16:11:11.822740+00:00Z,3363254272,3207.44921875,1394.7,70.4,18848.7890625
2026-06-13T16:11:12.829751+00:00Z,3399421952,3241.94140625,1468.2,70.5,18825.79296875
2026-06-13T16:11:13.878820+00:00Z,3442659328,3283.17578125,1436.5,70.5,18797.03515625
2026-06-13T16:11:14.885405+00:00Z,3479224320,3318.046875,1369.1,70.6,18753.953125
2026-06-13T16:11:15.917523+00:00Z,3516170240,3353.28125,1358.2,70.6,18722.36328125
2026-06-13T16:11:16.924555+00:00Z,3554361344,3389.703125,1475.6,70.7,18695.99609375
2026-06-13T16:11:17.960455+00:00Z,3592200192,3425.7890625,1396.3,70.7,18655.078125
2026-06-13T16:11:18.968397+00:00Z,3630489600,3462.3046875,1485.5,70.8,18620.5390625
2026-06-13T16:11:19.975957+00:00Z,3668029440,3498.10546875,1398.3,70.8,18586.1796875
2026-06-13T16:11:20.977931+00:00Z,3684270080,3513.59375,1385.8,70.9,18573.86328125
2026-06-13T16:11:21.979818+00:00Z,3697184768,3525.91015625,1466.2,70.9,18562.5625
2026-06-13T16:11:22.987465+00:00Z,3732176896,3559.28125,1417.7,70.9,18526.78125
2026-06-13T16:11:23.994653+00:00Z,3762847744,3588.53125,1437.7,71.0,18495.96484375
2026-06-13T16:11:24.995882+00:00Z,3779518464,3604.4296875,1456.7,71.0,18478.10546875
