ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-05-26T00:10:33.129287+00:00Z,2273853440,2168.515625,701.6,34.3,41870.8828125
2026-05-26T00:10:34.135252+00:00Z,2308726784,2201.7734375,692.8,34.4,41836.5234375
2026-05-26T00:10:35.166505+00:00Z,2373881856,2263.91015625,748.0,34.5,41777.6953125
2026-05-26T00:10:36.230849+00:00Z,2438402048,2325.44140625,693.4,34.6,41720.6328125
2026-05-26T00:10:37.267180+00:00Z,2494746624,2379.17578125,792.2,34.6,41672.41796875
2026-05-26T00:10:38.272972+00:00Z,2540810240,2423.10546875,835.9,34.7,41631.8046875
2026-05-26T00:10:39.274342+00:00Z,2597683200,2477.34375,671.1,34.8,41577.2421875
2026-05-26T00:10:40.276600+00:00Z,2641612800,2519.23828125,924.0,34.9,41529.21484375
2026-05-26T00:10:41.283614+00:00Z,2684665856,2560.296875,964.6,34.9,41490.15625
2026-05-26T00:10:42.319782+00:00Z,2741075968,2614.09375,795.3,35.0,41435.44921875
2026-05-26T00:10:43.342077+00:00Z,2783444992,2654.5,1054.5,35.1,41389.0078125
2026-05-26T00:10:44.347994+00:00Z,2848620544,2716.65625,677.0,35.2,41318.328125
2026-05-26T00:10:45.629820+00:00Z,2877792256,2744.4765625,390.0,35.2,41283.484375
2026-05-26T00:10:46.635665+00:00Z,2935263232,2799.28515625,779.5,35.3,41228.4375
2026-05-26T00:10:47.651559+00:00Z,2998685696,2859.76953125,725.5,35.4,41161.0625
2026-05-26T00:10:48.657668+00:00Z,3056144384,2914.56640625,768.3,35.5,41094.2890625
2026-05-26T00:10:49.684162+00:00Z,3112636416,2968.44140625,736.5,35.6,41032.52734375
2026-05-26T00:10:50.689831+00:00Z,3153240064,3007.1640625,932.7,35.9,40860.59765625
2026-05-26T00:10:51.705658+00:00Z,3216855040,3067.83203125,743.3,36.0,40797.26953125
2026-05-26T00:10:52.711410+00:00Z,3279134720,3127.2265625,769.6,36.1,40738.75
2026-05-26T00:10:53.722205+00:00Z,3340722176,3185.9609375,767.0,36.2,40699.26171875
2026-05-26T00:10:54.777688+00:00Z,3409489920,3251.54296875,721.0,36.2,40658.4921875
2026-05-26T00:10:55.788439+00:00Z,3465682944,3305.1328125,858.8,36.3,40608.93359375
2026-05-26T00:10:56.794014+00:00Z,3512930304,3350.19140625,863.5,36.4,40567.4296875
2026-05-26T00:10:57.810372+00:00Z,3567472640,3402.20703125,749.7,36.4,40519.6953125
2026-05-26T00:10:58.814259+00:00Z,3611963392,3444.63671875,932.4,36.5,40483.8828125
2026-05-26T00:10:59.816238+00:00Z,3655720960,3486.3671875,950.8,36.6,40432.61328125
2026-05-26T00:11:00.819007+00:00Z,3696283648,3525.05078125,971.4,36.6,40397.734375
2026-05-26T00:11:01.820554+00:00Z,3745976320,3572.44140625,836.7,36.7,40364.58203125
2026-05-26T00:11:02.823502+00:00Z,3789234176,3613.6953125,955.2,36.8,40317.33984375
2026-05-26T00:11:03.824852+00:00Z,3830812672,3653.34765625,980.6,36.8,40278.45703125
2026-05-26T00:11:04.828340+00:00Z,3885240320,3705.25390625,821.3,36.9,40227.82421875
2026-05-26T00:11:05.830039+00:00Z,3938209792,3755.76953125,914.9,37.0,40159.46875
2026-05-26T00:11:06.837973+00:00Z,3986014208,3801.359375,815.7,37.1,40114.81640625
2026-05-26T00:11:07.855317+00:00Z,4046897152,3859.421875,846.7,37.2,40061.96484375
2026-05-26T00:11:08.884655+00:00Z,4105973760,3915.76171875,792.7,37.4,39902.875
2026-05-26T00:11:10.254128+00:00Z,4115169280,3924.53125,243.5,37.4,39915.8984375
2026-05-26T00:11:11.311593+00:00Z,4173316096,3979.984375,763.0,37.5,39860.39453125
2026-05-26T00:11:12.329684+00:00Z,4229238784,4033.31640625,879.9,37.5,39812.328125
2026-05-26T00:11:13.361083+00:00Z,4288086016,4089.4375,863.8,37.6,39753.13671875
2026-05-26T00:11:14.377378+00:00Z,4350078976,4148.55859375,819.7,37.7,39697.09765625
2026-05-26T00:11:15.383362+00:00Z,4408782848,4204.54296875,827.1,37.8,39643.14453125
2026-05-26T00:11:16.419584+00:00Z,4467343360,4260.390625,903.7,37.9,39576.6171875
2026-05-26T00:11:17.430365+00:00Z,4524806144,4315.19140625,841.7,38.0,39521.27734375
2026-05-26T00:11:18.449186+00:00Z,4585537536,4373.109375,888.3,38.1,39459.51953125
2026-05-26T00:11:19.451092+00:00Z,4634411008,4419.71875,909.3,38.2,39409.80859375
2026-05-26T00:11:20.452155+00:00Z,4681719808,4464.8359375,973.9,38.3,39344.72265625
2026-05-26T00:11:21.457894+00:00Z,4735705088,4516.3203125,907.0,38.4,39294.76171875
2026-05-26T00:11:22.518354+00:00Z,4794056704,4571.96875,877.4,38.4,39245.21484375
2026-05-26T00:11:23.530891+00:00Z,4852383744,4627.59375,840.1,38.5,39184.60546875
2026-05-26T00:11:24.556647+00:00Z,4910391296,4682.9140625,928.9,38.6,39123.421875
2026-05-26T00:11:25.562278+00:00Z,4967034880,4736.93359375,916.9,38.7,39058.93359375
2026-05-26T00:11:26.590280+00:00Z,5020168192,4787.60546875,946.4,38.8,39006.57421875
2026-05-26T00:11:27.625484+00:00Z,5076885504,4841.6953125,920.4,38.9,38952.9921875
2026-05-26T00:11:28.631678+00:00Z,5129228288,4891.61328125,884.2,39.0,38900.43359375
2026-05-26T00:11:29.672870+00:00Z,5178863616,4938.94921875,969.9,39.1,38852.56640625
2026-05-26T00:11:30.689974+00:00Z,5229215744,4986.96875,983.1,39.1,38795.96875
2026-05-26T00:11:31.696407+00:00Z,5280440320,5035.8203125,895.8,39.2,38742.13671875
2026-05-26T00:11:32.707646+00:00Z,5336969216,5089.73046875,961.2,39.3,38686.5390625
2026-05-26T00:11:33.754429+00:00Z,5392842752,5143.015625,899.7,39.4,38627.42578125
2026-05-26T00:11:34.760785+00:00Z,5446709248,5194.38671875,979.9,39.5,38569.15625
2026-05-26T00:11:35.792279+00:00Z,5493157888,5238.68359375,920.2,39.6,38530.71875
2026-05-26T00:11:36.793272+00:00Z,5540003840,5283.359375,994.0,39.6,38483.22265625
2026-05-26T00:11:37.794149+00:00Z,5590794240,5331.796875,934.1,39.7,38431.765625
2026-05-26T00:11:38.795219+00:00Z,5630672896,5369.828125,1040.9,39.8,38395.3203125
2026-05-26T00:11:40.262796+00:00Z,5634109440,5373.10546875,224.8,39.8,38395.27734375
2026-05-26T00:11:41.283608+00:00Z,5678284800,5415.234375,943.7,39.8,38357.83984375
2026-05-26T00:11:42.296749+00:00Z,5715767296,5450.98046875,1086.2,39.9,38324.51171875
2026-05-26T00:11:43.315125+00:00Z,5762490368,5495.5390625,1015.7,39.9,38291.99609375
2026-05-26T00:11:44.315771+00:00Z,5804523520,5535.625,1000.3,40.0,38249.890625
2026-05-26T00:11:45.316616+00:00Z,5838512128,5568.0390625,1125.1,40.1,38205.1328125
2026-05-26T00:11:46.322272+00:00Z,5868843008,5596.96484375,1064.9,40.1,38164.796875
2026-05-26T00:11:47.327855+00:00Z,5907804160,5634.12109375,1027.1,40.2,38128.6796875
2026-05-26T00:11:48.334120+00:00Z,5946535936,5671.05859375,985.0,40.2,38092.01953125
2026-05-26T00:11:49.344881+00:00Z,5991034880,5713.49609375,1003.7,40.3,38041.91796875
2026-05-26T00:11:50.359440+00:00Z,6023290880,5744.2578125,1080.9,40.5,37956.0390625
2026-05-26T00:11:51.360607+00:00Z,6063075328,5782.19921875,1008.8,40.5,37932.03515625
2026-05-26T00:11:52.367232+00:00Z,6104920064,5822.10546875,985.5,40.5,37916.796875
2026-05-26T00:11:53.384666+00:00Z,6157438976,5872.19140625,1026.3,40.6,37881.40234375
2026-05-26T00:11:54.411017+00:00Z,6188093440,5901.42578125,1091.8,40.6,37865.79296875
2026-05-26T00:11:55.414431+00:00Z,6232657920,5943.92578125,1030.9,40.7,37832.7578125
2026-05-26T00:11:56.426776+00:00Z,6275796992,5985.06640625,982.7,40.7,37800.33203125
2026-05-26T00:11:57.432295+00:00Z,6319943680,6027.16796875,1027.1,40.8,37753.81640625
2026-05-26T00:11:58.437121+00:00Z,6364643328,6069.796875,1079.2,40.8,37709.140625
2026-05-26T00:11:59.442932+00:00Z,6402543616,6105.94140625,1063.9,40.9,37671.05859375
2026-05-26T00:12:00.458878+00:00Z,6447136768,6148.46875,1097.0,41.0,37627.2265625
2026-05-26T00:12:01.472627+00:00Z,6492520448,6191.75,1133.8,41.0,37581.28125
2026-05-26T00:12:02.507613+00:00Z,6527488000,6225.09765625,1182.8,41.1,37549.58203125
