ts,rss_bytes,rss_mb,proc_cpu_percent,system_mem_percent,system_mem_available_mb
2026-06-13T11:25:43.572355+00:00Z,2269683712,2164.5390625,772.2,46.5,34131.2421875
2026-06-13T11:25:44.614457+00:00Z,2273595392,2168.26953125,997.5,46.5,34122.984375
2026-06-13T11:25:45.615456+00:00Z,2277085184,2171.59765625,1085.7,46.5,34087.7109375
2026-06-13T11:25:46.617048+00:00Z,2298073088,2191.61328125,1092.3,46.6,34062.484375
2026-06-13T11:25:47.618955+00:00Z,2321649664,2214.09765625,1170.7,46.5,34089.30859375
2026-06-13T11:25:48.625222+00:00Z,2338611200,2230.2734375,1231.3,46.6,34070.078125
2026-06-13T11:25:49.632413+00:00Z,2369916928,2260.12890625,1052.5,46.6,34044.24609375
2026-06-13T11:25:50.634443+00:00Z,2396786688,2285.75390625,1146.5,46.6,34037.82421875
2026-06-13T11:25:51.643046+00:00Z,2427383808,2314.93359375,1010.0,46.6,34030.7421875
2026-06-13T11:25:52.664596+00:00Z,2448990208,2335.5390625,1208.5,46.6,34059.24609375
2026-06-13T11:25:53.716832+00:00Z,2473693184,2359.09765625,1184.8,46.7,33966.55859375
2026-06-13T11:25:54.724332+00:00Z,2507943936,2391.76171875,878.1,47.0,33795.1640625
2026-06-13T11:25:55.740191+00:00Z,2535989248,2418.5078125,1151.5,47.1,33753.35546875
2026-06-13T11:25:56.741393+00:00Z,2568560640,2449.5703125,937.0,47.1,33734.47265625
2026-06-13T11:25:57.746741+00:00Z,2596442112,2476.16015625,1058.4,47.1,33729.77734375
2026-06-13T11:25:58.747572+00:00Z,2625757184,2504.1171875,1158.0,47.2,33665.03125
2026-06-13T11:25:59.748811+00:00Z,2658324480,2535.17578125,1058.9,47.2,33682.8046875
2026-06-13T11:26:00.754148+00:00Z,2683297792,2558.9921875,1153.7,47.2,33652.984375
2026-06-13T11:26:01.761286+00:00Z,2702536704,2577.33984375,1119.1,47.2,33637.25
2026-06-13T11:26:02.773536+00:00Z,2724933632,2598.69921875,1205.4,47.2,33631.078125
2026-06-13T11:26:03.777460+00:00Z,2742988800,2615.91796875,1258.9,47.3,33621.08203125
2026-06-13T11:26:04.790022+00:00Z,2761601024,2633.66796875,1276.8,47.2,33645.05859375
2026-06-13T11:26:05.823216+00:00Z,2784022528,2655.05078125,1163.9,47.3,33600.55859375
2026-06-13T11:26:06.830144+00:00Z,2806857728,2676.828125,1112.5,47.3,33621.16796875
2026-06-13T11:26:07.831245+00:00Z,2824962048,2694.09375,1153.7,47.3,33603.8046875
2026-06-13T11:26:08.832462+00:00Z,2851258368,2719.171875,1272.2,47.3,33610.33984375
2026-06-13T11:26:11.327891+00:00Z,2874134528,2740.98828125,437.1,47.4,33540.07421875
